tourney_date,tourney_name,tourney_level,surface,best_of,winner_name,loser_name,score,w_svpt,w_1stIn,w_1stWon,w_2ndWon,l_svpt,l_1stIn,l_1stWon,l_2ndWon
2022-01-03,Atp Cup,A,Hard,3,Pablo Carreno Busta,Filip Krajinovic,6-3 6-4,54.0,33.0,29.0,11.0,57.0,34.0,25.0,9.0
2022-01-03,Atp Cup,A,Hard,3,Casper Ruud,Cristian Garin,6-4 6-1,57.0,36.0,30.0,12.0,54.0,36.0,23.0,8.0
2022-01-03,Atp Cup,A,Hard,3,Alejandro Tabilo,Viktor Durasovic,6-1 6-7(5) 6-1,77.0,52.0,38.0,21.0,95.0,57.0,36.0,16.0
2022-01-03,Atp Cup,A,Hard,3,Roberto Bautista Agut,Casper Ruud,6-4 7-6(4),63.0,39.0,36.0,14.0,71.0,43.0,36.0,12.0
2022-01-03,Atp Cup,A,Hard,3,Pablo Carreno Busta,Viktor Durasovic,6-3 6-3,44.0,33.0,30.0,6.0,65.0,34.0,23.0,15.0
2022-01-03,Atp Cup,A,Hard,3,Roberto Bautista Agut,Cristian Garin,6-0 6-3,50.0,33.0,26.0,8.0,51.0,25.0,14.0,9.0
2022-01-03,Atp Cup,A,Hard,3,Pablo Carreno Busta,Alejandro Tabilo,6-4 7-6(4),71.0,43.0,32.0,13.0,81.0,52.0,34.0,12.0
2022-01-03,Atp Cup,A,Hard,3,Daniil Medvedev,Matteo Berrettini,6-2 6-7(5) 6-4,91.0,59.0,47.0,22.0,106.0,70.0,56.0,12.0
2022-01-03,Atp Cup,A,Hard,3,Jannik Sinner,Roman Safiullin,7-6(6) 6-3,90.0,55.0,39.0,17.0,70.0,43.0,29.0,14.0
2022-01-03,Atp Cup,A,Hard,3,Ugo Humbert,Daniil Medvedev,6-7(5) 7-5 7-6(2),123.0,75.0,48.0,30.0,123.0,69.0,54.0,25.0
2022-01-03,Atp Cup,A,Hard,3,Roman Safiullin,Arthur Rinderknech,2-6 7-5 6-3,122.0,73.0,46.0,23.0,84.0,54.0,40.0,10.0
2022-01-03,Atp Cup,A,Hard,3,Daniil Medvedev,Alex De Minaur,6-4 6-2,46.0,33.0,25.0,7.0,63.0,34.0,18.0,10.0
2022-01-03,Atp Cup,A,Hard,3,Roman Safiullin,James Duckworth,7-6(6) 6-4,62.0,36.0,29.0,15.0,101.0,42.0,27.0,28.0
2022-01-03,Atp Cup,A,Hard,3,Matteo Berrettini,Ugo Humbert,6-4 7-6(6),63.0,46.0,39.0,10.0,73.0,51.0,38.0,12.0
2022-01-03,Atp Cup,A,Hard,3,Jannik Sinner,Arthur Rinderknech,6-3 7-6(3),61.0,35.0,30.0,16.0,74.0,47.0,35.0,10.0
2022-01-03,Atp Cup,A,Hard,3,Alex De Minaur,Matteo Berrettini,6-3 7-6(4),61.0,39.0,30.0,16.0,63.0,43.0,32.0,10.0
2022-01-03,Atp Cup,A,Hard,3,Jannik Sinner,Max Purcell,6-1 6-3,41.0,30.0,25.0,6.0,51.0,28.0,19.0,4.0
2022-01-03,Atp Cup,A,Hard,3,Alex De Minaur,Ugo Humbert,3-6 7-6(2) 6-1,82.0,53.0,36.0,23.0,103.0,66.0,45.0,19.0
2022-01-03,Atp Cup,A,Hard,3,Arthur Rinderknech,James Duckworth,6-4 7-6(6),79.0,47.0,37.0,19.0,70.0,50.0,40.0,11.0
2022-01-03,Atp Cup,A,Hard,3,Felix Auger Aliassime,Alexander Zverev,6-4 4-6 6-3,84.0,53.0,40.0,15.0,92.0,59.0,37.0,20.0
2022-01-03,Atp Cup,A,Hard,3,Denis Shapovalov,Jan Lennard Struff,7-6(5) 4-6 6-3,112.0,85.0,60.0,19.0,106.0,61.0,44.0,27.0
2022-01-03,Atp Cup,A,Hard,3,Alexander Zverev,Cameron Norrie,7-6(2) 6-1,59.0,50.0,42.0,4.0,62.0,37.0,26.0,13.0
2022-01-03,Atp Cup,A,Hard,3,Daniel Evans,Jan Lennard Struff,6-1 6-2,43.0,25.0,20.0,12.0,49.0,27.0,18.0,7.0
2022-01-03,Atp Cup,A,Hard,3,Alexander Zverev,Taylor Fritz,6-4 6-4,63.0,46.0,35.0,12.0,57.0,33.0,24.0,13.0
2022-01-03,Atp Cup,A,Hard,3,Jan Lennard Struff,John Isner,7-6(7) 4-6 7-5,104.0,58.0,49.0,29.0,129.0,83.0,65.0,19.0
2022-01-03,Atp Cup,A,Hard,3,Felix Auger Aliassime,Cameron Norrie,7-6(4) 6-3,70.0,43.0,35.0,10.0,82.0,54.0,33.0,12.0
2022-01-03,Atp Cup,A,Hard,3,Daniel Evans,Denis Shapovalov,6-4 6-4,48.0,35.0,31.0,9.0,57.0,36.0,26.0,10.0
2022-01-03,Atp Cup,A,Hard,3,Taylor Fritz,Felix Auger Aliassime,6-7(6) 6-4 6-4,90.0,50.0,39.0,30.0,94.0,56.0,43.0,24.0
2022-01-03,Atp Cup,A,Hard,3,John Isner,Brayden Schnur,6-1 6-3,50.0,35.0,28.0,6.0,46.0,29.0,18.0,7.0
2022-01-03,Atp Cup,A,Hard,3,Taylor Fritz,Cameron Norrie,7-6(4) 3-6 6-1,85.0,50.0,34.0,23.0,94.0,57.0,38.0,20.0
2022-01-03,Atp Cup,A,Hard,3,Daniel Evans,John Isner,6-4 7-6(3),56.0,34.0,30.0,19.0,68.0,48.0,34.0,12.0
2022-01-03,Atp Cup,A,Hard,3,Hubert Hurkacz,Aristotelis Thanos,6-1 6-2,38.0,29.0,23.0,7.0,49.0,27.0,14.0,8.0
2022-01-03,Atp Cup,A,Hard,3,Kamil Majchrzak,Michail Pervolarakis,6-1 6-4,51.0,34.0,27.0,8.0,58.0,32.0,23.0,6.0
2022-01-03,Atp Cup,A,Hard,3,Diego Schwartzman,Stefanos Tsitsipas,6-7(5) 6-3 6-3,92.0,65.0,50.0,15.0,115.0,63.0,44.0,24.0
2022-01-03,Atp Cup,A,Hard,3,Federico Delbonis,Michail Pervolarakis,7-6(5) 6-1,59.0,41.0,29.0,11.0,58.0,29.0,23.0,10.0
2022-01-03,Atp Cup,A,Hard,3,Stefanos Tsitsipas,Nikoloz Basilashvili,4-1 RET,21.0,12.0,10.0,4.0,13.0,4.0,2.0,4.0
2022-01-03,Atp Cup,A,Hard,3,Michail Pervolarakis,Aleksandre Metreveli,6-3 6-2,54.0,33.0,25.0,15.0,45.0,23.0,13.0,11.0
2022-01-03,Atp Cup,A,Hard,3,Hubert Hurkacz,Diego Schwartzman,6-1 6-4,53.0,36.0,30.0,8.0,63.0,43.0,24.0,9.0
2022-01-03,Atp Cup,A,Hard,3,Kamil Majchrzak,Federico Delbonis,6-3 7-6(3),64.0,41.0,28.0,15.0,85.0,65.0,38.0,7.0
2022-01-03,Atp Cup,A,Hard,3,Hubert Hurkacz,Aleksandre Metreveli,6-7(5) 6-3 6-1,76.0,60.0,48.0,11.0,100.0,50.0,33.0,25.0
2022-01-03,Atp Cup,A,Hard,3,Kamil Majchrzak,Aleksandre Bakshi,6-1 6-1,41.0,23.0,18.0,10.0,52.0,35.0,17.0,5.0
2022-01-03,Atp Cup,A,Hard,3,Diego Schwartzman,Nikoloz Basilashvili,6-1 6-2,41.0,27.0,21.0,9.0,47.0,29.0,16.0,3.0
2022-01-03,Atp Cup,A,Hard,3,Federico Delbonis,Aleksandre Metreveli,6-1 6-2,34.0,22.0,19.0,7.0,58.0,35.0,17.0,8.0
2022-01-03,Adelaide 1,A,Hard,3,Gael Monfils,Karen Khachanov,6-4 6-4,51.0,37.0,30.0,11.0,62.0,36.0,27.0,12.0
2022-01-03,Adelaide 1,A,Hard,3,Gael Monfils,Thanasi Kokkinakis,7-5 6-0,57.0,33.0,28.0,12.0,58.0,41.0,23.0,8.0
2022-01-03,Adelaide 1,A,Hard,3,Karen Khachanov,Marin Cilic,7-6(3) 6-3,87.0,62.0,46.0,13.0,67.0,36.0,28.0,15.0
2022-01-03,Adelaide 1,A,Hard,3,Gael Monfils,Tommy Paul,6-4 6-1,52.0,31.0,23.0,11.0,47.0,27.0,18.0,5.0
2022-01-03,Adelaide 1,A,Hard,3,Thanasi Kokkinakis,Mikael Ymer,7-6(9) 4-6 6-4,103.0,74.0,58.0,11.0,106.0,75.0,53.0,17.0
2022-01-03,Adelaide 1,A,Hard,3,Marin Cilic,Laslo Djere,6-3 6-2,43.0,29.0,25.0,11.0,47.0,28.0,15.0,11.0
2022-01-03,Adelaide 1,A,Hard,3,Karen Khachanov,Egor Gerasimov,7-5 6-3,78.0,55.0,40.0,6.0,83.0,48.0,32.0,11.0
2022-01-03,Adelaide 1,A,Hard,3,Gael Monfils,Juan Manuel Cerundolo,6-2 6-1,40.0,29.0,24.0,5.0,43.0,27.0,11.0,7.0
2022-01-03,Adelaide 1,A,Hard,3,Tommy Paul,Taro Daniel,6-4 6-7(1) 6-4,94.0,57.0,43.0,18.0,103.0,64.0,49.0,13.0
2022-01-03,Adelaide 1,A,Hard,3,Thanasi Kokkinakis,Frances Tiafoe,3-6 7-5 6-1,85.0,54.0,39.0,16.0,97.0,69.0,41.0,13.0
2022-01-03,Adelaide 1,A,Hard,3,Mikael Ymer,Soon Woo Kwon,6-3 6-2,60.0,38.0,28.0,13.0,55.0,26.0,16.0,15.0
2022-01-03,Adelaide 1,A,Hard,3,Laslo Djere,Corentin Moutet,4-6 7-5 0-0 Def.,73.0,49.0,38.0,9.0,60.0,42.0,33.0,9.0
2022-01-03,Adelaide 1,A,Hard,3,Marin Cilic,Thiago Monteiro,6-4 7-6(3),68.0,48.0,41.0,10.0,75.0,49.0,37.0,12.0
2022-01-03,Adelaide 1,A,Hard,3,Egor Gerasimov,Gianluca Mager,6-1 3-6 6-3,76.0,48.0,40.0,14.0,72.0,45.0,33.0,11.0
2022-01-03,Adelaide 1,A,Hard,3,Karen Khachanov,Steve Johnson,6-4 4-6 6-2,91.0,53.0,40.0,20.0,77.0,34.0,25.0,22.0
2022-01-03,Adelaide 1,A,Hard,3,Juan Manuel Cerundolo,Alex Bolt,6-2 6-4,71.0,48.0,34.0,10.0,49.0,29.0,22.0,7.0
2022-01-03,Adelaide 1,A,Hard,3,Taro Daniel,Lorenzo Musetti,6-4 6-7(5) 6-3,97.0,70.0,55.0,15.0,92.0,56.0,41.0,21.0
2022-01-03,Adelaide 1,A,Hard,3,Tommy Paul,Jiri Vesely,6-4 4-6 6-4,81.0,46.0,38.0,20.0,97.0,68.0,51.0,13.0
2022-01-03,Adelaide 1,A,Hard,3,Thanasi Kokkinakis,John Millman,6-4 6-3,47.0,32.0,27.0,9.0,57.0,38.0,25.0,10.0
2022-01-03,Adelaide 1,A,Hard,3,Mikael Ymer,Benjamin Bonzi,7-5 7-5,73.0,59.0,43.0,6.0,76.0,46.0,32.0,13.0
2022-01-03,Adelaide 1,A,Hard,3,Soon Woo Kwon,Yoshihito Nishioka,6-1 6-2,49.0,30.0,23.0,9.0,57.0,28.0,13.0,11.0
2022-01-03,Adelaide 1,A,Hard,3,Laslo Djere,Roberto Carballes Baena,7-5 7-6(1),68.0,48.0,39.0,14.0,84.0,47.0,31.0,24.0
2022-01-03,Adelaide 1,A,Hard,3,Corentin Moutet,Holger Rune,7-6(6) 6-4,77.0,56.0,41.0,9.0,64.0,36.0,29.0,15.0
2022-01-03,Adelaide 1,A,Hard,3,Thiago Monteiro,Daniel Altmaier,6-2 3-6 7-6(2),80.0,53.0,40.0,16.0,104.0,70.0,47.0,12.0
2022-01-03,Adelaide 1,A,Hard,3,Egor Gerasimov,Marton Fucsovics,6-3 6-4,56.0,35.0,27.0,11.0,53.0,37.0,26.0,6.0
2022-01-03,Adelaide 1,A,Hard,3,Gianluca Mager,Francisco Cerundolo,6-4 3-6 6-4,102.0,66.0,50.0,15.0,78.0,48.0,36.0,21.0
2022-01-03,Adelaide 1,A,Hard,3,Steve Johnson,Aleksandar Vukic,6-4 2-6 6-4,83.0,47.0,38.0,19.0,84.0,54.0,42.0,15.0
2022-01-03,Melbourne,A,Hard,3,Rafael Nadal,Maxime Cressy,7-6(6) 6-3,64.0,41.0,32.0,15.0,70.0,50.0,32.0,12.0
2022-01-03,Melbourne,A,Hard,3,Rafael Nadal,Emil Ruusuvuori,6-4 7-5,68.0,47.0,36.0,11.0,72.0,59.0,37.0,5.0
2022-01-03,Melbourne,A,Hard,3,Maxime Cressy,Grigor Dimitrov,7-5 7-6(9),98.0,71.0,55.0,12.0,75.0,50.0,41.0,11.0
2022-01-03,Melbourne,A,Hard,3,Rafael Nadal,Tallon Griekspoor,W/O,,,,,,,,
2022-01-03,Melbourne,A,Hard,3,Emil Ruusuvuori,Alex Molcan,6-2 6-1,40.0,32.0,28.0,5.0,42.0,30.0,13.0,6.0
2022-01-03,Melbourne,A,Hard,3,Grigor Dimitrov,Botic Van De Zandschulp,6-7(5) 6-0 7-5,89.0,64.0,50.0,13.0,124.0,89.0,53.0,17.0
2022-01-03,Melbourne,A,Hard,3,Maxime Cressy,Jaume Munar,7-6(3) 6-4,88.0,56.0,43.0,13.0,84.0,51.0,29.0,21.0
2022-01-03,Melbourne,A,Hard,3,Rafael Nadal,Ricardas Berankis,6-2 7-5,57.0,36.0,28.0,9.0,64.0,39.0,22.0,11.0
2022-01-03,Melbourne,A,Hard,3,Tallon Griekspoor,Alexei Popyrin,6-3 4-6 6-3,93.0,59.0,47.0,17.0,93.0,53.0,38.0,21.0
2022-01-03,Melbourne,A,Hard,3,Alex Molcan,David Goffin,7-5 6-3,68.0,40.0,28.0,18.0,67.0,32.0,23.0,15.0
2022-01-03,Melbourne,A,Hard,3,Emil Ruusuvuori,Jordan Thompson,7-6(3) 5-7 6-3,102.0,71.0,53.0,17.0,109.0,71.0,48.0,21.0
2022-01-03,Melbourne,A,Hard,3,Botic Van De Zandschulp,Mackenzie Mcdonald,6-2 7-5,58.0,43.0,33.0,8.0,57.0,36.0,24.0,9.0
2022-01-03,Melbourne,A,Hard,3,Grigor Dimitrov,Facundo Bagnis,5-7 7-6(3) 6-3,94.0,58.0,46.0,17.0,110.0,73.0,46.0,20.0
2022-01-03,Melbourne,A,Hard,3,Jaume Munar,Henri Laaksonen,6-1 7-5,54.0,39.0,33.0,5.0,69.0,46.0,30.0,4.0
2022-01-03,Melbourne,A,Hard,3,Maxime Cressy,Reilly Opelka,4-6 7-6(5) 7-6(9),125.0,85.0,68.0,20.0,106.0,69.0,59.0,24.0
2022-01-03,Melbourne,A,Hard,3,Ricardas Berankis,Marcos Giron,7-5 6-4,67.0,41.0,31.0,13.0,54.0,29.0,24.0,10.0
2022-01-03,Melbourne,A,Hard,3,Alexei Popyrin,Stefano Travaglia,7-6(5) 6-3,79.0,46.0,35.0,16.0,77.0,42.0,28.0,18.0
2022-01-03,Melbourne,A,Hard,3,Tallon Griekspoor,Dominik Koepfer,6-3 6-4,73.0,38.0,30.0,16.0,53.0,36.0,25.0,8.0
2022-01-03,Melbourne,A,Hard,3,Alex Molcan,Andreas Seppi,6-4 6-7(6) 6-3,88.0,54.0,39.0,21.0,110.0,65.0,43.0,22.0
2022-01-03,Melbourne,A,Hard,3,Jordan Thompson,Christopher Oconnell,1-6 7-5 6-4,79.0,56.0,44.0,8.0,104.0,52.0,36.0,28.0
2022-01-03,Melbourne,A,Hard,3,Emil Ruusuvuori,Sebastian Baez,7-6(2) 6-1,58.0,40.0,25.0,17.0,61.0,49.0,29.0,4.0
2022-01-03,Melbourne,A,Hard,3,Mackenzie Mcdonald,Peter Gojowczyk,6-0 6-3,45.0,31.0,27.0,6.0,46.0,22.0,11.0,8.0
2022-01-03,Melbourne,A,Hard,3,Botic Van De Zandschulp,Adrian Mannarino,6-4 6-3,49.0,36.0,29.0,8.0,71.0,44.0,28.0,11.0
2022-01-03,Melbourne,A,Hard,3,Facundo Bagnis,Andy Murray,6-3 5-7 6-3,104.0,65.0,45.0,22.0,88.0,52.0,40.0,16.0
2022-01-03,Melbourne,A,Hard,3,Henri Laaksonen,Benoit Paire,4-6 6-3 5-2 RET,80.0,62.0,43.0,9.0,107.0,40.0,31.0,28.0
2022-01-03,Melbourne,A,Hard,3,Jaume Munar,Kevin Anderson,6-4 6-4,67.0,43.0,34.0,11.0,73.0,46.0,28.0,15.0
2022-01-03,Melbourne,A,Hard,3,Maxime Cressy,Rinky Hijikata,6-3 6-0,45.0,33.0,24.0,10.0,43.0,23.0,12.0,8.0
2022-01-10,Adelaide 2,A,Hard,3,Thanasi Kokkinakis,Arthur Rinderknech,6-7(6) 7-6(5) 6-3,92.0,71.0,64.0,11.0,104.0,68.0,55.0,19.0
2022-01-10,Adelaide 2,A,Hard,3,Arthur Rinderknech,Corentin Moutet,6-1 6-3,46.0,30.0,27.0,8.0,46.0,33.0,18.0,4.0
2022-01-10,Adelaide 2,A,Hard,3,Thanasi Kokkinakis,Marin Cilic,6-2 3-6 7-6(10),93.0,65.0,49.0,14.0,99.0,58.0,42.0,22.0
2022-01-10,Adelaide 2,A,Hard,3,Corentin Moutet,Thiago Monteiro,6-4 6-4,56.0,43.0,31.0,11.0,68.0,45.0,32.0,11.0
2022-01-10,Adelaide 2,A,Hard,3,Arthur Rinderknech,Karen Khachanov,7-6(7) 7-5,76.0,50.0,41.0,14.0,69.0,47.0,34.0,14.0
2022-01-10,Adelaide 2,A,Hard,3,Marin Cilic,Tommy Paul,6-4 2-6 6-3,77.0,45.0,38.0,15.0,82.0,52.0,40.0,14.0
2022-01-10,Adelaide 2,A,Hard,3,Thanasi Kokkinakis,Aleksandar Vukic,6-7(5) 6-3 6-2,85.0,59.0,51.0,15.0,99.0,61.0,41.0,20.0
2022-01-10,Adelaide 2,A,Hard,3,Thiago Monteiro,Gael Monfils,6-7(2) 6-3 1-0 RET,77.0,56.0,37.0,13.0,75.0,41.0,27.0,20.0
2022-01-10,Adelaide 2,A,Hard,3,Corentin Moutet,Marton Fucsovics,6-2 6-2,51.0,35.0,24.0,9.0,53.0,30.0,19.0,6.0
2022-01-10,Adelaide 2,A,Hard,3,Karen Khachanov,Gianluca Mager,7-5 6-3,53.0,34.0,32.0,12.0,57.0,40.0,26.0,11.0
2022-01-10,Adelaide 2,A,Hard,3,Arthur Rinderknech,Soon Woo Kwon,5-7 6-3 6-2,72.0,50.0,43.0,15.0,101.0,63.0,45.0,18.0
2022-01-10,Adelaide 2,A,Hard,3,Tommy Paul,Benjamin Bonzi,6-4 7-6(6),73.0,50.0,35.0,14.0,74.0,51.0,35.0,9.0
2022-01-10,Adelaide 2,A,Hard,3,Marin Cilic,Jaume Munar,7-6(6) 6-2,57.0,41.0,36.0,10.0,71.0,47.0,37.0,9.0
2022-01-10,Adelaide 2,A,Hard,3,Aleksandar Vukic,Steve Johnson,6-4 7-5,61.0,37.0,31.0,16.0,70.0,45.0,33.0,9.0
2022-01-10,Adelaide 2,A,Hard,3,Thanasi Kokkinakis,John Isner,6-7(5) 7-6(5) 7-6(4),109.0,74.0,64.0,24.0,113.0,82.0,70.0,20.0
2022-01-10,Adelaide 2,A,Hard,3,Thiago Monteiro,Yoshihito Nishioka,1-6 6-3 6-4,71.0,47.0,35.0,15.0,75.0,55.0,41.0,10.0
2022-01-10,Adelaide 2,A,Hard,3,Corentin Moutet,Jan Lennard Struff,6-2 6-4,70.0,48.0,33.0,11.0,49.0,32.0,20.0,6.0
2022-01-10,Adelaide 2,A,Hard,3,Marton Fucsovics,Botic Van De Zandschulp,6-3 7-6(4),78.0,52.0,38.0,13.0,81.0,60.0,36.0,11.0
2022-01-10,Adelaide 2,A,Hard,3,Gianluca Mager,Egor Gerasimov,4-6 7-5 6-4,86.0,51.0,41.0,21.0,80.0,61.0,47.0,10.0
2022-01-10,Adelaide 2,A,Hard,3,Arthur Rinderknech,Mackenzie Mcdonald,6-3 6-7(5) 6-3,103.0,67.0,56.0,18.0,90.0,54.0,39.0,21.0
2022-01-10,Adelaide 2,A,Hard,3,Soon Woo Kwon,Lloyd Harris,5-7 7-5 6-4,108.0,57.0,43.0,27.0,91.0,60.0,46.0,15.0
2022-01-10,Adelaide 2,A,Hard,3,Tommy Paul,Frances Tiafoe,6-2 6-3,50.0,29.0,24.0,13.0,55.0,35.0,20.0,11.0
2022-01-10,Adelaide 2,A,Hard,3,Benjamin Bonzi,Roberto Carballes Baena,6-3 6-3,52.0,36.0,29.0,10.0,59.0,34.0,25.0,9.0
2022-01-10,Adelaide 2,A,Hard,3,Jaume Munar,John Millman,6-2 6-2,50.0,30.0,25.0,9.0,58.0,37.0,23.0,6.0
2022-01-10,Adelaide 2,A,Hard,3,Aleksandar Vukic,Alexander Bublik,7-6(5) 6-2,60.0,38.0,30.0,16.0,71.0,40.0,29.0,13.0
2022-01-10,Adelaide 2,A,Hard,3,Steve Johnson,Alex Bolt,6-4 6-4,65.0,34.0,29.0,17.0,68.0,47.0,30.0,13.0
2022-01-10,Adelaide 2,A,Hard,3,Thanasi Kokkinakis,Benoit Paire,6-4 6-0,45.0,27.0,25.0,10.0,70.0,34.0,27.0,9.0
2022-01-10,Sydney,A,Hard,3,Aslan Karatsev,Andy Murray,6-3 6-3,55.0,30.0,24.0,18.0,55.0,28.0,23.0,9.0
2022-01-10,Sydney,A,Hard,3,Aslan Karatsev,Daniel Evans,6-3 6-7(13) 6-3,110.0,64.0,48.0,25.0,111.0,73.0,50.0,15.0
2022-01-10,Sydney,A,Hard,3,Andy Murray,Reilly Opelka,6-7(6) 6-4 6-4,85.0,57.0,50.0,20.0,109.0,76.0,58.0,15.0
2022-01-10,Sydney,A,Hard,3,Aslan Karatsev,Lorenzo Sonego,6-2 3-6 6-2,94.0,64.0,41.0,17.0,108.0,64.0,41.0,18.0
2022-01-10,Sydney,A,Hard,3,Daniel Evans,Maxime Cressy,6-4 7-6(5),63.0,37.0,31.0,16.0,72.0,41.0,31.0,14.0
2022-01-10,Sydney,A,Hard,3,Reilly Opelka,Brandon Nakashima,7-6(4) 6-2,56.0,43.0,37.0,8.0,69.0,45.0,31.0,12.0
2022-01-10,Sydney,A,Hard,3,Andy Murray,David Goffin,6-2 0-0 RET,35.0,17.0,11.0,12.0,22.0,10.0,6.0,5.0
2022-01-10,Sydney,A,Hard,3,Aslan Karatsev,Miomir Kecmanovic,7-5 6-4,59.0,32.0,28.0,14.0,75.0,46.0,31.0,13.0
2022-01-10,Sydney,A,Hard,3,Lorenzo Sonego,Sebastian Baez,6-2 6-3,45.0,31.0,26.0,10.0,59.0,44.0,23.0,9.0
2022-01-10,Sydney,A,Hard,3,Daniel Evans,Pedro Martinez,6-2 6-3,49.0,30.0,23.0,11.0,46.0,33.0,18.0,6.0
2022-01-10,Sydney,A,Hard,3,Maxime Cressy,Dusan Lajovic,6-3 6-4,50.0,34.0,30.0,10.0,53.0,42.0,28.0,6.0
2022-01-10,Sydney,A,Hard,3,Brandon Nakashima,Fabio Fognini,7-6(7) 7-6(6),75.0,47.0,33.0,20.0,100.0,61.0,40.0,20.0
2022-01-10,Sydney,A,Hard,3,Reilly Opelka,Jordan Thompson,6-3 6-2,52.0,23.0,22.0,17.0,57.0,37.0,25.0,6.0
2022-01-10,Sydney,A,Hard,3,David Goffin,Denis Kudla,6-2 6-3,54.0,28.0,24.0,13.0,69.0,43.0,28.0,8.0
2022-01-10,Sydney,A,Hard,3,Andy Murray,Nikoloz Basilashvili,6-7(4) 7-6(3) 6-3,123.0,72.0,51.0,30.0,125.0,76.0,59.0,19.0
2022-01-10,Sydney,A,Hard,3,Miomir Kecmanovic,Stefano Travaglia,6-2 6-3,46.0,21.0,17.0,17.0,56.0,34.0,21.0,7.0
2022-01-10,Sydney,A,Hard,3,Sebastian Baez,Christopher Oconnell,6-2 1-6 7-6(4),94.0,60.0,40.0,19.0,91.0,61.0,38.0,17.0
2022-01-10,Sydney,A,Hard,3,Lorenzo Sonego,Hugo Gaston,3-6 6-3 7-5,84.0,54.0,44.0,13.0,111.0,56.0,37.0,30.0
2022-01-10,Sydney,A,Hard,3,Pedro Martinez,Alexei Popyrin,6-4 6-4,63.0,42.0,30.0,11.0,53.0,31.0,22.0,11.0
2022-01-10,Sydney,A,Hard,3,Maxime Cressy,Adrian Mannarino,6-3 7-5,58.0,40.0,33.0,10.0,60.0,40.0,26.0,9.0
2022-01-10,Sydney,A,Hard,3,Dusan Lajovic,Alejandro Davidovich Fokina,7-6(5) 6-4,80.0,59.0,41.0,10.0,67.0,38.0,23.0,21.0
2022-01-10,Sydney,A,Hard,3,Fabio Fognini,Daniel Altmaier,6-3 7-5,61.0,37.0,30.0,13.0,59.0,43.0,29.0,7.0
2022-01-10,Sydney,A,Hard,3,Brandon Nakashima,Jiri Vesely,7-6(2) 7-6(0),73.0,44.0,34.0,24.0,69.0,48.0,39.0,12.0
2022-01-10,Sydney,A,Hard,3,Jordan Thompson,Marcos Giron,6-4 6-2,54.0,39.0,27.0,8.0,50.0,29.0,18.0,9.0
2022-01-10,Sydney,A,Hard,3,David Goffin,Facundo Bagnis,6-4 6-4,67.0,30.0,21.0,22.0,54.0,30.0,18.0,11.0
2022-01-10,Sydney,A,Hard,3,Denis Kudla,Federico Delbonis,6-3 6-1,43.0,34.0,27.0,5.0,49.0,31.0,15.0,5.0
2022-01-10,Sydney,A,Hard,3,Andy Murray,Viktor Durasovic,6-3 6-1,44.0,26.0,25.0,8.0,58.0,34.0,20.0,9.0
2022-01-17,Australian Open,G,Hard,5,Miomir Kecmanovic,Salvatore Caruso,6-4 6-2 6-1,72.0,46.0,33.0,15.0,83.0,41.0,25.0,12.0
2022-01-17,Australian Open,G,Hard,5,Tommy Paul,Mikhail Kukushkin,6-3 6-4 6-2,84.0,50.0,42.0,17.0,79.0,56.0,33.0,12.0
