tourney_date,tourney_name,tourney_level,surface,best_of,winner_name,loser_name,score,w_svpt,w_1stIn,w_1stWon,w_2ndWon,l_svpt,l_1stIn,l_1stWon,l_2ndWon
2017-01-02,Brisbane,A,Hard,3,Kyle Edmund,Lucas Pouille,6-3 3-1 RET,44.0,27.0,22.0,11.0,34.0,18.0,15.0,6.0
2017-01-02,Brisbane,A,Hard,3,Kei Nishikori,Jared Donaldson,4-6 6-4 6-3,107.0,66.0,47.0,18.0,95.0,54.0,32.0,20.0
2017-01-02,Brisbane,A,Hard,3,Jordan Thompson,David Ferrer,4-6 7-5 7-5,103.0,65.0,49.0,18.0,103.0,64.0,42.0,23.0
2017-01-02,Brisbane,A,Hard,3,Grigor Dimitrov,Nicolas Mahut,6-2 6-4,46.0,27.0,25.0,12.0,52.0,37.0,27.0,4.0
2017-01-02,Brisbane,A,Hard,3,Dominic Thiem,Sam Groth,7-6(5) 6-3,65.0,44.0,36.0,15.0,58.0,35.0,34.0,9.0
2017-01-02,Brisbane,A,Hard,3,Rafael Nadal,Mischa Zverev,6-1 6-1,38.0,18.0,15.0,15.0,38.0,25.0,13.0,3.0
2017-01-02,Brisbane,A,Hard,3,Milos Raonic,Diego Schwartzman,6-3 6-2,53.0,40.0,30.0,7.0,44.0,29.0,17.0,6.0
2017-01-02,Brisbane,A,Hard,3,Stan Wawrinka,Kyle Edmund,6-7(2) 6-4 6-4,119.0,67.0,47.0,28.0,97.0,65.0,52.0,11.0
2017-01-02,Brisbane,A,Hard,3,Kei Nishikori,Jordan Thompson,6-1 6-1,34.0,19.0,18.0,10.0,47.0,28.0,15.0,5.0
2017-01-02,Brisbane,A,Hard,3,Grigor Dimitrov,Dominic Thiem,6-3 4-6 6-3,94.0,52.0,42.0,23.0,82.0,37.0,29.0,24.0
2017-01-02,Brisbane,A,Hard,3,Milos Raonic,Rafael Nadal,4-6 6-3 6-4,97.0,62.0,50.0,16.0,84.0,61.0,39.0,14.0
2017-01-02,Brisbane,A,Hard,3,Kei Nishikori,Stan Wawrinka,7-6(3) 6-3,77.0,56.0,37.0,14.0,61.0,37.0,27.0,10.0
2017-01-02,Brisbane,A,Hard,3,Grigor Dimitrov,Milos Raonic,7-6(7) 6-2,58.0,36.0,27.0,18.0,61.0,28.0,24.0,16.0
2017-01-02,Brisbane,A,Hard,3,Grigor Dimitrov,Kei Nishikori,6-2 2-6 6-3,77.0,52.0,41.0,12.0,69.0,49.0,36.0,9.0
2017-01-02,Chennai,A,Hard,3,Rogerio Dutra Silva,Dusan Lajovic,7-6(2) 4-6 7-6(3),117.0,70.0,51.0,23.0,127.0,95.0,59.0,18.0
2017-01-02,Chennai,A,Hard,3,Renzo Olivo,Casper Ruud,7-6(3) 6-2,60.0,33.0,27.0,18.0,69.0,51.0,35.0,8.0
2017-01-02,Chennai,A,Hard,3,Mikhail Youzhny,Saketh Myneni,6-4 6-3,61.0,37.0,29.0,16.0,70.0,38.0,28.0,15.0
2017-01-02,Chennai,A,Hard,3,Aljaz Bedene,Guillermo Garcia Lopez,6-3 6-3,59.0,37.0,27.0,14.0,53.0,33.0,24.0,8.0
2017-01-02,Chennai,A,Hard,3,Yuki Bhambri,Ramkumar Ramanathan,6-1 6-1,36.0,26.0,22.0,7.0,44.0,27.0,13.0,5.0
2017-01-02,Chennai,A,Hard,3,Benoit Paire,Konstantin Kravchuk,6-3 6-4,59.0,26.0,23.0,20.0,58.0,38.0,27.0,9.0
2017-01-02,Chennai,A,Hard,3,Hyeon Chung,Borna Coric,6-3 7-5,67.0,32.0,27.0,15.0,89.0,54.0,30.0,15.0
2017-01-02,Chennai,A,Hard,3,Dudi Sela,Damir Dzumhur,6-2 6-2,53.0,36.0,28.0,11.0,57.0,29.0,17.0,10.0
2017-01-02,Chennai,A,Hard,3,Steve Darcis,Nikola Mektic,6-2 6-3,39.0,25.0,20.0,12.0,48.0,30.0,15.0,9.0
2017-01-02,Chennai,A,Hard,3,Yen Hsun Lu,Radu Albot,6-2 6-1,38.0,19.0,16.0,12.0,51.0,25.0,12.0,8.0
2017-01-02,Chennai,A,Hard,3,Daniil Medvedev,Thiago Monteiro,6-3 6-3,72.0,46.0,33.0,12.0,67.0,43.0,25.0,11.0
2017-01-02,Chennai,A,Hard,3,Jozef Kovalik,Gastao Elias,6-7(5) 6-4 6-2,101.0,63.0,47.0,21.0,90.0,47.0,34.0,24.0
2017-01-02,Chennai,A,Hard,3,Roberto Bautista Agut,Rogerio Dutra Silva,6-3 6-2,55.0,31.0,26.0,14.0,52.0,34.0,24.0,6.0
2017-01-02,Chennai,A,Hard,3,Mikhail Youzhny,Renzo Olivo,6-1 7-5,63.0,40.0,30.0,12.0,68.0,44.0,28.0,6.0
2017-01-02,Chennai,A,Hard,3,Aljaz Bedene,Martin Klizan,7-6(3) 6-7(3) 7-6(2),123.0,67.0,59.0,23.0,135.0,103.0,70.0,16.0
2017-01-02,Chennai,A,Hard,3,Benoit Paire,Yuki Bhambri,6-3 6-4,79.0,47.0,35.0,18.0,75.0,55.0,31.0,13.0
2017-01-02,Chennai,A,Hard,3,Dudi Sela,Hyeon Chung,6-2 6-2,46.0,28.0,20.0,10.0,56.0,34.0,18.0,7.0
2017-01-02,Chennai,A,Hard,3,Albert Ramos,Steve Darcis,6-2 6-0,53.0,33.0,23.0,12.0,43.0,34.0,15.0,3.0
2017-01-02,Chennai,A,Hard,3,Daniil Medvedev,Yen Hsun Lu,6-4 6-3,69.0,36.0,24.0,18.0,57.0,28.0,14.0,15.0
2017-01-02,Chennai,A,Hard,3,Jozef Kovalik,Marin Cilic,7-6(5) 5-7 7-5,130.0,83.0,55.0,30.0,113.0,69.0,53.0,26.0
2017-01-02,Chennai,A,Hard,3,Roberto Bautista Agut,Mikhail Youzhny,2-6 6-4 6-4,78.0,54.0,34.0,13.0,84.0,56.0,36.0,15.0
2017-01-02,Chennai,A,Hard,3,Benoit Paire,Aljaz Bedene,6-3 6-0,45.0,22.0,20.0,14.0,42.0,26.0,14.0,5.0
2017-01-02,Chennai,A,Hard,3,Dudi Sela,Albert Ramos,7-5 6-4,75.0,48.0,32.0,16.0,67.0,41.0,29.0,11.0
2017-01-02,Chennai,A,Hard,3,Daniil Medvedev,Jozef Kovalik,6-1 6-4,55.0,37.0,28.0,7.0,69.0,45.0,26.0,9.0
2017-01-02,Chennai,A,Hard,3,Roberto Bautista Agut,Benoit Paire,6-3 6-3,53.0,36.0,26.0,10.0,53.0,27.0,18.0,9.0
2017-01-02,Chennai,A,Hard,3,Daniil Medvedev,Dudi Sela,4-6 7-6(2) 6-2,96.0,59.0,42.0,21.0,92.0,65.0,40.0,17.0
2017-01-02,Chennai,A,Hard,3,Roberto Bautista Agut,Daniil Medvedev,6-3 6-4,49.0,38.0,32.0,9.0,63.0,42.0,30.0,9.0
2017-01-02,Doha,A,Hard,3,Novak Djokovic,Jan Lennard Struff,7-6(1) 6-3,55.0,39.0,33.0,6.0,74.0,41.0,26.0,14.0
2017-01-02,Doha,A,Hard,3,Horacio Zeballos,Florian Mayer,6-7(3) 6-4 7-6(9),117.0,71.0,55.0,27.0,120.0,71.0,57.0,23.0
2017-01-02,Doha,A,Hard,3,Arthur De Greef,Mohamed Safwat,6-7(8) 7-5 6-4,112.0,66.0,47.0,28.0,100.0,61.0,44.0,25.0
2017-01-02,Doha,A,Hard,3,Radek Stepanek,Marcos Baghdatis,6-4 5-3 RET,88.0,38.0,24.0,26.0,66.0,39.0,23.0,12.0
2017-01-02,Doha,A,Hard,3,David Goffin,Robin Haase,7-6(4) 6-2,72.0,44.0,31.0,17.0,62.0,34.0,23.0,12.0
2017-01-02,Doha,A,Hard,3,Fernando Verdasco,Vasek Pospisil,7-5 6-0,52.0,36.0,25.0,11.0,55.0,29.0,19.0,8.0
2017-01-02,Doha,A,Hard,3,Karen Khachanov,Mubarak Shannan Zayid,6-1 6-3,38.0,17.0,16.0,16.0,62.0,34.0,22.0,9.0
2017-01-02,Doha,A,Hard,3,Ivo Karlovic,Illya Marchenko,7-6(5) 7-6(0),73.0,50.0,43.0,13.0,69.0,52.0,40.0,10.0
2017-01-02,Doha,A,Hard,3,Jo-Wilfried Tsonga,Andrey Kuznetsov,6-1 4-6 6-2,67.0,37.0,31.0,20.0,66.0,41.0,29.0,10.0
2017-01-02,Doha,A,Hard,3,Dustin Brown,Facundo Bagnis,6-1 6-7(2) 6-4,86.0,57.0,41.0,18.0,91.0,59.0,41.0,15.0
2017-01-02,Doha,A,Hard,3,Jiri Vesely,Anil Yuksel,6-2 6-3,41.0,29.0,27.0,9.0,65.0,40.0,25.0,11.0
2017-01-02,Doha,A,Hard,3,Tomas Berdych,Alessandro Giannessi,7-6(1) 6-2,54.0,31.0,26.0,18.0,71.0,42.0,30.0,14.0
2017-01-02,Doha,A,Hard,3,Philipp Kohlschreiber,Malek Jaziri,6-2 7-6(3),73.0,44.0,33.0,14.0,79.0,49.0,30.0,13.0
2017-01-02,Doha,A,Hard,3,Nicolas Almagro,Paolo Lorenzi,7-6(2) 4-6 6-3,104.0,55.0,39.0,26.0,90.0,57.0,38.0,18.0
2017-01-02,Doha,A,Hard,3,Gerald Melzer,Paul Henri Mathieu,6-7(2) 6-3 6-2,100.0,80.0,53.0,10.0,95.0,52.0,42.0,10.0
2017-01-02,Doha,A,Hard,3,Andy Murray,Jeremy Chardy,6-0 7-6(2),55.0,40.0,34.0,8.0,66.0,41.0,26.0,7.0
2017-01-02,Doha,A,Hard,3,Novak Djokovic,Horacio Zeballos,6-3 6-4,47.0,33.0,29.0,11.0,54.0,34.0,22.0,11.0
2017-01-02,Doha,A,Hard,3,Radek Stepanek,Arthur De Greef,6-3 6-2,58.0,31.0,23.0,13.0,59.0,38.0,21.0,8.0
2017-01-02,Doha,A,Hard,3,Fernando Verdasco,David Goffin,6-1 7-6(6),87.0,56.0,39.0,12.0,68.0,41.0,25.0,12.0
2017-01-02,Doha,A,Hard,3,Ivo Karlovic,Karen Khachanov,7-6(3) 7-6(3),73.0,45.0,42.0,17.0,70.0,42.0,34.0,19.0
2017-01-02,Doha,A,Hard,3,Jo-Wilfried Tsonga,Dustin Brown,6-1 6-3,39.0,26.0,22.0,11.0,44.0,29.0,16.0,7.0
2017-01-02,Doha,A,Hard,3,Tomas Berdych,Jiri Vesely,7-6(5) 1-6 6-1,79.0,47.0,39.0,14.0,84.0,55.0,36.0,16.0
2017-01-02,Doha,A,Hard,3,Nicolas Almagro,Philipp Kohlschreiber,7-6(5) 7-6(6),78.0,44.0,32.0,21.0,80.0,49.0,38.0,15.0
2017-01-02,Doha,A,Hard,3,Andy Murray,Gerald Melzer,7-6(6) 7-5,76.0,46.0,36.0,13.0,105.0,74.0,45.0,12.0
2017-01-02,Doha,A,Hard,3,Novak Djokovic,Radek Stepanek,6-3 6-3,56.0,35.0,26.0,12.0,61.0,33.0,25.0,6.0
2017-01-02,Doha,A,Hard,3,Fernando Verdasco,Ivo Karlovic,6-2 7-5,58.0,48.0,34.0,7.0,67.0,42.0,31.0,8.0
2017-01-02,Doha,A,Hard,3,Tomas Berdych,Jo-Wilfried Tsonga,7-5 6-3,85.0,51.0,39.0,19.0,52.0,32.0,25.0,11.0
2017-01-02,Doha,A,Hard,3,Andy Murray,Nicolas Almagro,7-6(4) 7-5,79.0,51.0,34.0,17.0,89.0,44.0,30.0,21.0
2017-01-02,Doha,A,Hard,3,Novak Djokovic,Fernando Verdasco,4-6 7-6(7) 6-3,93.0,57.0,45.0,15.0,101.0,70.0,44.0,16.0
2017-01-02,Doha,A,Hard,3,Andy Murray,Tomas Berdych,6-3 6-4,67.0,42.0,33.0,11.0,63.0,34.0,23.0,12.0
2017-01-02,Doha,A,Hard,3,Novak Djokovic,Andy Murray,6-3 5-7 6-4,110.0,79.0,54.0,19.0,84.0,50.0,39.0,16.0
2017-01-09,Auckland,A,Hard,3,Malek Jaziri,Diego Schwartzman,7-6(1) 6-3,63.0,35.0,27.0,18.0,74.0,45.0,27.0,17.0
2017-01-09,Auckland,A,Hard,3,Yen Hsun Lu,Karen Khachanov,4-6 7-6(5) 7-6(9),119.0,72.0,59.0,24.0,109.0,62.0,51.0,26.0
2017-01-09,Auckland,A,Hard,3,Steve Johnson,Stephane Robert,6-4 6-3,60.0,31.0,28.0,13.0,69.0,33.0,26.0,12.0
2017-01-09,Auckland,A,Hard,3,Ryan Harrison,Guillermo Garcia Lopez,6-1 6-2,41.0,30.0,24.0,9.0,59.0,38.0,22.0,7.0
2017-01-09,Auckland,A,Hard,3,Jeremy Chardy,Artem Sitak,6-4 6-2,46.0,27.0,21.0,16.0,56.0,31.0,23.0,11.0
2017-01-09,Auckland,A,Hard,3,Feliciano Lopez,Michael Venus,3-6 6-4 6-3,87.0,47.0,41.0,17.0,92.0,55.0,40.0,18.0
2017-01-09,Auckland,A,Hard,3,Joao Sousa,Albert Ramos,6-1 7-5,54.0,34.0,27.0,11.0,59.0,33.0,20.0,12.0
2017-01-09,Auckland,A,Hard,3,Brydan Klein,Facundo Bagnis,6-1 6-7(6) 7-6(3),101.0,63.0,54.0,18.0,104.0,70.0,47.0,17.0
2017-01-09,Auckland,A,Hard,3,Robin Haase,Finn Tearney,6-4 7-5,69.0,33.0,26.0,17.0,66.0,39.0,23.0,14.0
2017-01-09,Auckland,A,Hard,3,Marcos Baghdatis,Adrian Mannarino,6-4 6-4,68.0,29.0,23.0,21.0,65.0,40.0,22.0,15.0
2017-01-09,Auckland,A,Hard,3,Dustin Brown,Michael Mmoh,7-6(4) 3-6 6-4,114.0,70.0,47.0,28.0,90.0,57.0,44.0,20.0
2017-01-09,Auckland,A,Hard,3,Jiri Vesely,Horacio Zeballos,6-4 6-3,64.0,45.0,34.0,8.0,52.0,28.0,18.0,15.0
2017-01-09,Auckland,A,Hard,3,John Isner,Malek Jaziri,6-3 3-6 7-6(6),87.0,68.0,55.0,13.0,95.0,54.0,44.0,24.0
2017-01-09,Auckland,A,Hard,3,Steve Johnson,Yen Hsun Lu,6-4 7-6(4),64.0,33.0,31.0,21.0,61.0,36.0,30.0,18.0
2017-01-09,Auckland,A,Hard,3,Jack Sock,Ryan Harrison,7-6(5) 4-6 6-1,105.0,61.0,42.0,25.0,87.0,61.0,47.0,8.0
2017-01-09,Auckland,A,Hard,3,Jeremy Chardy,Feliciano Lopez,W/O,,,,,,,,
2017-01-09,Auckland,A,Hard,3,Joao Sousa,Brydan Klein,6-3 6-4,58.0,33.0,25.0,13.0,51.0,27.0,19.0,7.0
2017-01-09,Auckland,A,Hard,3,Robin Haase,David Ferrer,2-6 6-4 7-6(4),104.0,66.0,48.0,21.0,98.0,72.0,52.0,13.0
2017-01-09,Auckland,A,Hard,3,Marcos Baghdatis,Dustin Brown,4-6 7-6(4) 6-4,109.0,62.0,48.0,25.0,115.0,72.0,52.0,22.0
2017-01-09,Auckland,A,Hard,3,Jiri Vesely,Jose Rubin Statham,6-7(6) 7-5 6-3,105.0,66.0,53.0,26.0,90.0,64.0,50.0,16.0
2017-01-09,Auckland,A,Hard,3,Steve Johnson,John Isner,6-3 5-7 7-6(3),94.0,60.0,51.0,22.0,105.0,78.0,59.0,15.0
2017-01-09,Auckland,A,Hard,3,Jack Sock,Jeremy Chardy,5-7 6-4 6-3,87.0,57.0,43.0,18.0,131.0,86.0,54.0,23.0
2017-01-09,Auckland,A,Hard,3,Joao Sousa,Robin Haase,6-3 6-2,53.0,32.0,26.0,13.0,45.0,29.0,19.0,7.0
2017-01-09,Auckland,A,Hard,3,Marcos Baghdatis,Jiri Vesely,6-2 6-4,45.0,27.0,24.0,12.0,59.0,40.0,23.0,9.0
2017-01-09,Auckland,A,Hard,3,Jack Sock,Steve Johnson,6-4 6-3,57.0,30.0,23.0,16.0,52.0,33.0,26.0,9.0
2017-01-09,Auckland,A,Hard,3,Joao Sousa,Marcos Baghdatis,6-1 7-5,59.0,41.0,32.0,11.0,48.0,21.0,15.0,13.0
2017-01-09,Auckland,A,Hard,3,Jack Sock,Joao Sousa,6-3 5-7 6-3,78.0,54.0,43.0,11.0,95.0,60.0,40.0,14.0
2017-01-09,Sydney,A,Hard,3,Gilles Muller,Viktor Troicki,6-3 7-6(6),,,,,,,,
2017-01-09,Sydney,A,Hard,3,Daniel Evans,Andrey Kuznetsov,6-2 3-6 6-3,,,,,,,,
2017-01-09,Sydney,A,Hard,3,Nicolas Mahut,Thomaz Bellucci,6-2 7-6(2),58.0,39.0,31.0,13.0,57.0,33.0,20.0,13.0
2017-01-09,Sydney,A,Hard,3,Matthew Barton,Kyle Edmund,7-6(3) 7-6(5),78.0,48.0,39.0,17.0,82.0,45.0,38.0,17.0
2017-01-09,Sydney,A,Hard,3,Gilles Muller,Alexandr Dolgopolov,3-6 6-3 7-5,96.0,56.0,44.0,20.0,100.0,65.0,49.0,17.0
2017-01-09,Sydney,A,Hard,3,Paolo Lorenzi,Florian Mayer,7-6(4) 4-6 7-6(5),106.0,55.0,42.0,33.0,113.0,59.0,48.0,29.0
2017-01-09,Sydney,A,Hard,3,Jordan Thompson,Nikoloz Basilashvili,7-5 6-2,53.0,36.0,24.0,11.0,59.0,33.0,18.0,9.0
2017-01-09,Sydney,A,Hard,3,Philipp Kohlschreiber,Fabio Fognini,6-4 6-4,58.0,38.0,30.0,12.0,55.0,27.0,19.0,15.0
2017-01-09,Sydney,A,Hard,3,Andrey Kuznetsov,Martin Klizan,2-6 6-1 3-0 RET,48.0,30.0,23.0,9.0,56.0,39.0,22.0,8.0
2017-01-09,Sydney,A,Hard,3,Alex De Minaur,Benoit Paire,6-3 3-6 7-6(1),82.0,48.0,35.0,20.0,93.0,56.0,38.0,18.0
2017-01-09,Sydney,A,Hard,3,Mischa Zverev,Nicolas Almagro,6-4 6-2,47.0,35.0,31.0,6.0,63.0,26.0,20.0,17.0
2017-01-09,Sydney,A,Hard,3,Marcel Granollers,Santiago Giraldo,6-7(5) 7-5 6-3,105.0,71.0,53.0,22.0,106.0,67.0,46.0,19.0
2017-01-09,Sydney,A,Hard,3,Daniel Evans,Thiago Monteiro,6-3 4-6 6-3,80.0,45.0,30.0,19.0,79.0,62.0,39.0,6.0
2017-01-09,Sydney,A,Hard,3,Gastao Elias,Christopher Oconnell,6-7(3) 6-4 6-1,114.0,62.0,45.0,29.0,100.0,66.0,40.0,17.0
2017-01-09,Sydney,A,Hard,3,Pablo Cuevas,Nicolas Mahut,6-4 2-6 6-2,76.0,45.0,35.0,14.0,79.0,54.0,33.0,14.0
2017-01-09,Sydney,A,Hard,3,Gilles Muller,Matthew Barton,6-1 3-6 6-4,64.0,40.0,36.0,15.0,96.0,51.0,42.0,15.0
2017-01-09,Sydney,A,Hard,3,Viktor Troicki,Paolo Lorenzi,6-3 6-4,55.0,33.0,30.0,12.0,83.0,49.0,34.0,14.0
2017-01-09,Sydney,A,Hard,3,Philipp Kohlschreiber,Jordan Thompson,7-5 6-4,65.0,38.0,30.0,16.0,61.0,43.0,30.0,7.0
2017-01-09,Sydney,A,Hard,3,Andrey Kuznetsov,Alex De Minaur,6-2 0-0 RET,28.0,13.0,9.0,9.0,31.0,20.0,10.0,6.0
2017-01-09,Sydney,A,Hard,3,Pablo Carreno Busta,Mischa Zverev,3-6 7-6(4) 6-3,101.0,61.0,45.0,21.0,112.0,78.0,54.0,18.0
2017-01-09,Sydney,A,Hard,3,Daniel Evans,Marcel Granollers,1-6 6-3 6-3,70.0,42.0,35.0,12.0,76.0,51.0,35.0,13.0
2017-01-09,Sydney,A,Hard,3,Dominic Thiem,Gastao Elias,6-7(5) 6-3 7-5,103.0,60.0,41.0,24.0,118.0,65.0,39.0,26.0
2017-01-09,Sydney,A,Hard,3,Gilles Muller,Pablo Cuevas,7-6(5) 6-4,72.0,47.0,36.0,13.0,73.0,50.0,30.0,17.0
2017-01-09,Sydney,A,Hard,3,Viktor Troicki,Philipp Kohlschreiber,W/O,,,,,,,,
2017-01-09,Sydney,A,Hard,3,Andrey Kuznetsov,Pablo Carreno Busta,2-6 6-4 6-1,79.0,37.0,29.0,22.0,78.0,46.0,31.0,17.0
2017-01-09,Sydney,A,Hard,3,Daniel Evans,Dominic Thiem,3-6 6-4 6-1,94.0,45.0,31.0,23.0,81.0,49.0,29.0,15.0
2017-01-09,Sydney,A,Hard,3,Gilles Muller,Daniel Evans,7-6(5) 6-2,,,,,,,,
2017-01-16,Australian Open,G,Hard,5,Andy Murray,Illya Marchenko,7-5 7-6(5) 6-2,112.0,54.0,45.0,25.0,99.0,53.0,35.0,19.0
2017-01-16,Australian Open,G,Hard,5,Andrey Rublev,Yen Hsun Lu,4-6 6-3 7-6(0) 6-3,142.0,76.0,59.0,33.0,117.0,65.0,47.0,25.0
2017-01-16,Australian Open,G,Hard,5,Alex De Minaur,Gerald Melzer,5-7 6-3 2-6 7-6(2) 6-1,167.0,96.0,65.0,34.0,157.0,105.0,65.0,25.0
2017-01-16,Australian Open,G,Hard,5,Sam Querrey,Quentin Halys,6-7(10) 7-6(4) 6-3 6-4,133.0,81.0,72.0,23.0,151.0,89.0,66.0,33.0
2017-01-16,Australian Open,G,Hard,5,John Isner,Konstantin Kravchuk,6-3 6-4 6-7(5) 6-1,111.0,79.0,67.0,20.0,112.0,74.0,59.0,17.0
2017-01-16,Australian Open,G,Hard,5,Mischa Zverev,Guillermo Garcia Lopez,6-3 7-6(5) 6-4,100.0,69.0,50.0,14.0,99.0,53.0,35.0,21.0
2017-01-16,Australian Open,G,Hard,5,Malek Jaziri,Go Soeda,6-3 6-4 6-3,77.0,35.0,30.0,23.0,99.0,53.0,36.0,16.0
2017-01-16,Australian Open,G,Hard,5,Alexander Bublik,Lucas Pouille,6-0 3-6 6-3 6-4,95.0,50.0,43.0,19.0,95.0,55.0,40.0,14.0
2017-01-16,Australian Open,G,Hard,5,Tomas Berdych,Luca Vanni,6-1 RET,22.0,10.0,8.0,9.0,26.0,16.0,8.0,4.0
2017-01-16,Australian Open,G,Hard,5,Ryan Harrison,Nicolas Mahut,6-3 6-4 6-2,77.0,49.0,38.0,14.0,95.0,56.0,33.0,16.0
2017-01-16,Australian Open,G,Hard,5,Noah Rubin,Bjorn Fratangelo,6-7(4) 7-5 3-6 6-2 6-2,160.0,94.0,70.0,31.0,174.0,112.0,78.0,21.0
2017-01-16,Australian Open,G,Hard,5,Roger Federer,Jurgen Melzer,7-5 3-6 6-2 6-2,103.0,66.0,51.0,20.0,111.0,83.0,47.0,15.0
2017-01-16,Australian Open,G,Hard,5,Lukas Lacko,Albert Ramos,4-6 7-5 1-6 6-4 6-3,140.0,86.0,64.0,30.0,151.0,86.0,63.0,32.0
2017-01-16,Australian Open,G,Hard,5,Dudi Sela,Marcel Granollers,5-7 6-3 6-2 6-0,113.0,84.0,54.0,13.0,112.0,69.0,38.0,16.0
2017-01-16,Australian Open,G,Hard,5,Jeremy Chardy,Nicolas Almagro,4-0 RET,20.0,13.0,10.0,3.0,15.0,6.0,3.0,2.0
2017-01-16,Australian Open,G,Hard,5,Kei Nishikori,Andrey Kuznetsov,5-7 6-1 6-4 6-7(6) 6-2,158.0,98.0,67.0,34.0,142.0,78.0,52.0,27.0
2017-01-16,Australian Open,G,Hard,5,Stan Wawrinka,Martin Klizan,4-6 6-4 7-5 4-6 6-4,160.0,102.0,78.0,27.0,157.0,120.0,77.0,24.0
2017-01-16,Australian Open,G,Hard,5,Steve Johnson,Federico Delbonis,6-3 6-4 6-4,79.0,43.0,40.0,23.0,85.0,49.0,37.0,15.0
2017-01-16,Australian Open,G,Hard,5,Paolo Lorenzi,James Duckworth,6-4 7-6(4) 6-7(4) 6-4,141.0,81.0,64.0,30.0,142.0,71.0,56.0,35.0
2017-01-16,Australian Open,G,Hard,5,Viktor Troicki,Damir Dzumhur,6-4 6-4 2-6 2-6 6-3,123.0,79.0,57.0,25.0,143.0,80.0,57.0,31.0
2017-01-16,Australian Open,G,Hard,5,Diego Schwartzman,Pablo Cuevas,6-3 6-3 6-0,72.0,42.0,30.0,22.0,80.0,44.0,25.0,13.0
2017-01-16,Australian Open,G,Hard,5,Steve Darcis,Sam Groth,3-6 6-3 6-2 6-2,91.0,58.0,48.0,18.0,115.0,63.0,44.0,24.0
2017-01-16,Australian Open,G,Hard,5,Andreas Seppi,Paul Henri Mathieu,6-4 7-6(4) 6-7(3) 7-5,159.0,94.0,75.0,38.0,148.0,85.0,63.0,38.0
2017-01-16,Australian Open,G,Hard,5,Nick Kyrgios,Gastao Elias,6-1 6-2 6-2,64.0,37.0,30.0,21.0,67.0,34.0,20.0,13.0
2017-01-16,Australian Open,G,Hard,5,Jo-Wilfried Tsonga,Thiago Monteiro,6-1 6-3 6-7(5) 6-2,103.0,49.0,43.0,34.0,111.0,60.0,39.0,24.0
2017-01-16,Australian Open,G,Hard,5,Dusan Lajovic,Stephane Robert,6-3 6-3 6-3,96.0,57.0,42.0,17.0,100.0,54.0,29.0,23.0
2017-01-16,Australian Open,G,Hard,5,Karen Khachanov,Adrian Mannarino,6-4 3-6 7-6(9) 6-3,126.0,76.0,66.0,25.0,142.0,91.0,65.0,29.0
2017-01-16,Australian Open,G,Hard,5,Jack Sock,Pierre Hugues Herbert,6-4 7-6(4) 6-3,105.0,69.0,56.0,15.0,104.0,68.0,49.0,16.0
2017-01-16,Australian Open,G,Hard,5,Bernard Tomic,Thomaz Bellucci,6-2 6-1 6-4,70.0,44.0,39.0,17.0,83.0,53.0,33.0,12.0
