tourney_date,tourney_name,tourney_level,surface,best_of,winner_name,loser_name,score,w_svpt,w_1stIn,w_1stWon,w_2ndWon,l_svpt,l_1stIn,l_1stWon,l_2ndWon
2015-01-04,Brisbane,A,Hard,3,Sam Groth,Lukasz Kubot,6-4 6-7(2) 7-6(3),111.0,80.0,62.0,19.0,112.0,75.0,58.0,22.0
2015-01-04,Brisbane,A,Hard,3,Milos Raonic,Mikhail Kukushkin,6-3 6-4,48.0,31.0,28.0,12.0,54.0,32.0,22.0,12.0
2015-01-04,Brisbane,A,Hard,3,Bernard Tomic,Thanasi Kokkinakis,7-6(2) 6-1,72.0,51.0,38.0,12.0,61.0,32.0,23.0,14.0
2015-01-04,Brisbane,A,Hard,3,Kei Nishikori,Steve Johnson,6-4 7-5,67.0,45.0,34.0,16.0,61.0,33.0,24.0,17.0
2015-01-04,Brisbane,A,Hard,3,Roger Federer,James Duckworth,6-0 6-1,30.0,21.0,19.0,6.0,38.0,25.0,8.0,4.0
2015-01-04,Brisbane,A,Hard,3,Grigor Dimitrov,Martin Klizan,6-3 6-4,57.0,34.0,26.0,12.0,53.0,37.0,24.0,5.0
2015-01-04,Brisbane,A,Hard,3,Milos Raonic,Sam Groth,7-6(5) 3-6 7-6(2),96.0,65.0,53.0,19.0,98.0,74.0,58.0,17.0
2015-01-04,Brisbane,A,Hard,3,Kei Nishikori,Bernard Tomic,6-0 6-4,38.0,26.0,24.0,8.0,68.0,41.0,26.0,10.0
2015-01-04,Brisbane,A,Hard,3,Roger Federer,Grigor Dimitrov,6-2 6-2,48.0,33.0,27.0,9.0,48.0,30.0,19.0,6.0
2015-01-04,Brisbane,A,Hard,3,Milos Raonic,Kei Nishikori,6-7(4) 7-6(4) 7-6(4),122.0,84.0,72.0,22.0,116.0,82.0,69.0,21.0
2015-01-04,Brisbane,A,Hard,3,Roger Federer,Milos Raonic,6-4 6-7(2) 6-4,100.0,64.0,51.0,19.0,108.0,58.0,44.0,27.0
2015-01-05,Chennai,A,Hard,3,Borna Coric,Robin Haase,6-2 6-2,48.0,26.0,21.0,12.0,46.0,27.0,14.0,5.0
2015-01-05,Chennai,A,Hard,3,Elias Ymer,Igor Sijsling,6-4 4-6 6-3,80.0,55.0,39.0,15.0,98.0,62.0,43.0,13.0
2015-01-05,Chennai,A,Hard,3,Gilles Muller,Edouard Roger-Vasselin,6-7(11) 6-1 7-6(3),100.0,65.0,49.0,23.0,101.0,69.0,50.0,16.0
2015-01-05,Chennai,A,Hard,3,Ricardas Berankis,Luca Vanni,6-1 2-6 7-5,76.0,46.0,33.0,16.0,81.0,46.0,30.0,17.0
2015-01-05,Chennai,A,Hard,3,Jiri Vesely,N Vijay Sundar Prashanth,6-2 6-1,39.0,23.0,20.0,9.0,55.0,28.0,12.0,14.0
2015-01-05,Chennai,A,Hard,3,Andreas Haider Maurer,Marcel Granollers,3-6 7-6(6) 2-0 RET,91.0,43.0,32.0,22.0,74.0,38.0,29.0,19.0
2015-01-05,Chennai,A,Hard,3,Yen Hsun Lu,Somdev Devvarman,6-3 6-4,54.0,31.0,22.0,14.0,61.0,38.0,22.0,9.0
2015-01-05,Chennai,A,Hard,3,Pablo Carreno Busta,Alejandro Gonzalez,6-1 6-3,46.0,23.0,20.0,12.0,45.0,24.0,12.0,7.0
2015-01-05,Chennai,A,Hard,3,Peter Gojowczyk,Alejandro Falla,6-0 6-1,42.0,21.0,18.0,13.0,36.0,20.0,9.0,5.0
2015-01-05,Chennai,A,Hard,3,Guillermo Garcia Lopez,Evgeny Donskoy,6-7(3) 6-2 6-3,75.0,41.0,31.0,24.0,94.0,51.0,31.0,20.0
2015-01-05,Chennai,A,Hard,3,Tatsuma Ito,Ramkumar Ramanathan,6-3 6-3,52.0,38.0,33.0,6.0,77.0,40.0,30.0,13.0
2015-01-05,Chennai,A,Hard,3,Aljaz Bedene,Lukas Lacko,7-6(0) 6-3,79.0,40.0,37.0,19.0,74.0,49.0,35.0,12.0
2015-01-05,Chennai,A,Hard,3,Stan Wawrinka,Borna Coric,6-1 6-4,48.0,26.0,24.0,12.0,54.0,28.0,18.0,11.0
2015-01-05,Chennai,A,Hard,3,Gilles Muller,Elias Ymer,6-4 6-3,68.0,37.0,31.0,16.0,46.0,35.0,30.0,1.0
2015-01-05,Chennai,A,Hard,3,David Goffin,Ricardas Berankis,6-0 4-6 7-6(1),78.0,46.0,38.0,19.0,101.0,74.0,48.0,10.0
2015-01-05,Chennai,A,Hard,3,Andreas Haider Maurer,Jiri Vesely,6-7(3) 6-4 6-4,97.0,67.0,49.0,18.0,100.0,67.0,53.0,13.0
2015-01-05,Chennai,A,Hard,3,Yen Hsun Lu,Pablo Carreno Busta,6-4 6-4,58.0,39.0,30.0,10.0,67.0,48.0,32.0,6.0
2015-01-05,Chennai,A,Hard,3,Roberto Bautista Agut,Peter Gojowczyk,6-3 6-2,61.0,35.0,23.0,14.0,47.0,27.0,16.0,6.0
2015-01-05,Chennai,A,Hard,3,Guillermo Garcia Lopez,Tatsuma Ito,6-7(1) 6-2 6-0,87.0,49.0,35.0,19.0,98.0,58.0,34.0,15.0
2015-01-05,Chennai,A,Hard,3,Aljaz Bedene,Feliciano Lopez,6-4 6-4,57.0,38.0,33.0,10.0,75.0,42.0,28.0,17.0
2015-01-05,Chennai,A,Hard,3,Stan Wawrinka,Gilles Muller,6-2 7-6(4),61.0,39.0,31.0,17.0,71.0,38.0,26.0,16.0
2015-01-05,Chennai,A,Hard,3,David Goffin,Andreas Haider Maurer,7-5 6-2,50.0,25.0,21.0,17.0,62.0,39.0,25.0,10.0
2015-01-05,Chennai,A,Hard,3,Roberto Bautista Agut,Yen Hsun Lu,7-6(7) 6-4,73.0,47.0,34.0,16.0,85.0,47.0,34.0,18.0
2015-01-05,Chennai,A,Hard,3,Aljaz Bedene,Guillermo Garcia Lopez,2-6 6-3 6-2,99.0,64.0,44.0,16.0,73.0,37.0,24.0,18.0
2015-01-05,Chennai,A,Hard,3,Stan Wawrinka,David Goffin,7-5 6-3,72.0,37.0,26.0,22.0,69.0,38.0,29.0,12.0
2015-01-05,Chennai,A,Hard,3,Aljaz Bedene,Roberto Bautista Agut,3-6 6-3 7-6(8),125.0,64.0,45.0,27.0,99.0,68.0,43.0,18.0
2015-01-05,Chennai,A,Hard,3,Stan Wawrinka,Aljaz Bedene,6-3 6-4,59.0,39.0,29.0,13.0,52.0,33.0,25.0,9.0
2015-01-05,Doha,A,Hard,3,Novak Djokovic,Dusan Lajovic,6-2 6-1,50.0,35.0,24.0,8.0,43.0,27.0,13.0,5.0
2015-01-05,Doha,A,Hard,3,Sergiy Stakhovsky,Jabor Al Mutawa,6-1 6-1,52.0,35.0,28.0,6.0,38.0,23.0,11.0,3.0
2015-01-05,Doha,A,Hard,3,Nikoloz Basilashvili,Mikhail Youzhny,7-5 6-2,53.0,35.0,26.0,10.0,65.0,36.0,25.0,9.0
2015-01-05,Doha,A,Hard,3,Ivo Karlovic,Lukas Rosol,7-6(4) 6-3,77.0,47.0,38.0,19.0,75.0,48.0,36.0,13.0
2015-01-05,Doha,A,Hard,3,David Ferrer,Thiemo De Bakker,6-7(4) 6-4 6-3,87.0,43.0,31.0,29.0,118.0,63.0,47.0,24.0
2015-01-05,Doha,A,Hard,3,Fernando Verdasco,Teymuraz Gabashvili,4-6 6-3 7-6(4),123.0,99.0,70.0,11.0,101.0,69.0,58.0,13.0
2015-01-05,Doha,A,Hard,3,Dustin Brown,Paolo Lorenzi,7-6(3) 6-3,68.0,44.0,31.0,14.0,65.0,44.0,26.0,9.0
2015-01-05,Doha,A,Hard,3,Jan Lennard Struff,Philipp Kohlschreiber,7-6(3) 4-6 6-1,95.0,59.0,52.0,15.0,90.0,65.0,45.0,14.0
2015-01-05,Doha,A,Hard,3,Richard Gasquet,Pablo Andujar,6-3 7-5,64.0,43.0,33.0,10.0,68.0,51.0,34.0,7.0
2015-01-05,Doha,A,Hard,3,Simone Bolelli,Benjamin Becker,6-3 7-6(2),61.0,43.0,34.0,14.0,80.0,51.0,31.0,17.0
2015-01-05,Doha,A,Hard,3,Blaz Kavcic,Juan Monaco,7-6(3) 6-4,79.0,58.0,42.0,12.0,78.0,54.0,33.0,13.0
2015-01-05,Doha,A,Hard,3,Tomas Berdych,Denis Istomin,6-1 6-4,45.0,24.0,23.0,13.0,47.0,27.0,17.0,9.0
2015-01-05,Doha,A,Hard,3,Andreas Seppi,Leonardo Mayer,5-7 7-6(4) 7-6(4),113.0,68.0,55.0,28.0,130.0,77.0,61.0,29.0
2015-01-05,Doha,A,Hard,3,Joao Souza,Malek Jaziri,3-6 6-4 6-3,72.0,51.0,42.0,14.0,75.0,35.0,27.0,27.0
2015-01-05,Doha,A,Hard,3,Ivan Dodig,Mohamed Safwat,6-3 6-1,36.0,24.0,23.0,9.0,48.0,29.0,18.0,6.0
2015-01-05,Doha,A,Hard,3,Michael Berrer,Rafael Nadal,1-6 6-3 6-4,89.0,68.0,47.0,11.0,72.0,48.0,34.0,15.0
2015-01-05,Doha,A,Hard,3,Novak Djokovic,Sergiy Stakhovsky,6-2 6-1,51.0,34.0,29.0,8.0,48.0,26.0,16.0,6.0
2015-01-05,Doha,A,Hard,3,Ivo Karlovic,Nikoloz Basilashvili,7-6(3) 6-3,61.0,43.0,36.0,12.0,78.0,48.0,33.0,14.0
2015-01-05,Doha,A,Hard,3,David Ferrer,Fernando Verdasco,6-3 6-2,46.0,31.0,23.0,9.0,74.0,48.0,27.0,9.0
2015-01-05,Doha,A,Hard,3,Dustin Brown,Jan Lennard Struff,7-6(9) 6-4,82.0,60.0,50.0,9.0,75.0,50.0,38.0,14.0
2015-01-05,Doha,A,Hard,3,Richard Gasquet,Simone Bolelli,6-3 6-2,42.0,33.0,27.0,6.0,57.0,40.0,23.0,6.0
2015-01-05,Doha,A,Hard,3,Tomas Berdych,Blaz Kavcic,6-1 6-2,45.0,29.0,23.0,11.0,47.0,34.0,21.0,1.0
2015-01-05,Doha,A,Hard,3,Andreas Seppi,Joao Souza,7-5 6-2,54.0,37.0,30.0,10.0,58.0,34.0,24.0,10.0
2015-01-05,Doha,A,Hard,3,Ivan Dodig,Michael Berrer,7-6(1) 6-2,57.0,35.0,28.0,16.0,75.0,56.0,36.0,7.0
2015-01-05,Doha,A,Hard,3,Ivo Karlovic,Novak Djokovic,6-7(2) 7-6(6) 6-4,99.0,73.0,62.0,13.0,112.0,81.0,61.0,19.0
2015-01-05,Doha,A,Hard,3,David Ferrer,Dustin Brown,6-2 6-2,65.0,45.0,31.0,8.0,55.0,33.0,21.0,4.0
2015-01-05,Doha,A,Hard,3,Tomas Berdych,Richard Gasquet,6-2 6-1,50.0,31.0,26.0,9.0,37.0,27.0,14.0,3.0
2015-01-05,Doha,A,Hard,3,Andreas Seppi,Ivan Dodig,7-5 6-4,78.0,38.0,32.0,15.0,62.0,36.0,18.0,13.0
2015-01-05,Doha,A,Hard,3,David Ferrer,Ivo Karlovic,6-7(2) 7-6(5) 7-6(4),122.0,97.0,76.0,15.0,117.0,81.0,67.0,22.0
2015-01-05,Doha,A,Hard,3,Tomas Berdych,Andreas Seppi,6-2 6-3,56.0,38.0,32.0,9.0,58.0,36.0,26.0,6.0
2015-01-05,Doha,A,Hard,3,David Ferrer,Tomas Berdych,6-4 7-5,63.0,42.0,30.0,11.0,59.0,36.0,27.0,8.0
2015-01-11,Sydney,A,Hard,3,Juan Martin del Potro,Sergiy Stakhovsky,6-3 7-6(4),61.0,41.0,37.0,11.0,58.0,31.0,23.0,17.0
2015-01-11,Sydney,A,Hard,3,Mikhail Kukushkin,Denis Istomin,6-3 7-6(1),66.0,32.0,22.0,22.0,63.0,42.0,32.0,5.0
2015-01-11,Sydney,A,Hard,3,Pablo Cuevas,Nicolas Almagro,7-6(5) 6-4,73.0,42.0,35.0,17.0,84.0,56.0,42.0,13.0
2015-01-11,Sydney,A,Hard,3,Vasek Pospisil,Andreas Seppi,6-3 7-6(4),66.0,42.0,35.0,12.0,59.0,34.0,26.0,13.0
2015-01-11,Sydney,A,Hard,3,Jerzy Janowicz,Nick Kyrgios,6-1 6-7(6) 7-6(5),113.0,77.0,64.0,20.0,99.0,66.0,50.0,22.0
2015-01-11,Sydney,A,Hard,3,Leonardo Mayer,Benjamin Becker,7-6(3) 6-2,53.0,34.0,28.0,16.0,69.0,42.0,35.0,9.0
2015-01-11,Sydney,A,Hard,3,Jeremy Chardy,Sam Querrey,6-4 6-4,58.0,44.0,34.0,9.0,61.0,39.0,31.0,9.0
2015-01-11,Sydney,A,Hard,3,Gilles Muller,Sam Groth,3-6 6-3 7-6(6),97.0,68.0,53.0,13.0,91.0,67.0,51.0,8.0
2015-01-11,Sydney,A,Hard,3,Bernard Tomic,Igor Sijsling,6-1 6-2,42.0,34.0,29.0,4.0,41.0,24.0,14.0,6.0
2015-01-11,Sydney,A,Hard,3,Viktor Troicki,Martin Klizan,6-2 6-3,42.0,29.0,28.0,8.0,46.0,30.0,19.0,6.0
2015-01-11,Sydney,A,Hard,3,Pablo Andujar,Jarkko Nieminen,6-2 6-2,56.0,42.0,27.0,11.0,59.0,39.0,25.0,3.0
2015-01-11,Sydney,A,Hard,3,Simone Bolelli,Marinko Matosevic,6-3 6-2,45.0,33.0,27.0,9.0,45.0,27.0,18.0,9.0
2015-01-11,Sydney,A,Hard,3,Juan Martin del Potro,Fabio Fognini,4-6 6-2 6-2,75.0,47.0,38.0,14.0,81.0,39.0,23.0,21.0
2015-01-11,Sydney,A,Hard,3,Mikhail Kukushkin,Pablo Cuevas,7-5 7-5,87.0,51.0,34.0,22.0,82.0,48.0,35.0,13.0
2015-01-11,Sydney,A,Hard,3,Julien Benneteau,Vasek Pospisil,7-6(3) 6-3,62.0,42.0,34.0,15.0,73.0,42.0,30.0,16.0
2015-01-11,Sydney,A,Hard,3,Leonardo Mayer,Jerzy Janowicz,4-6 6-1 7-6(3),102.0,59.0,47.0,23.0,88.0,58.0,39.0,19.0
2015-01-11,Sydney,A,Hard,3,Gilles Muller,Jeremy Chardy,2-6 7-6(1) 6-4,98.0,63.0,48.0,18.0,80.0,51.0,40.0,21.0
2015-01-11,Sydney,A,Hard,3,Bernard Tomic,Philipp Kohlschreiber,6-3 6-4,57.0,38.0,31.0,12.0,43.0,27.0,21.0,11.0
2015-01-11,Sydney,A,Hard,3,Viktor Troicki,Pablo Andujar,4-6 6-3 6-3,79.0,46.0,36.0,17.0,91.0,59.0,36.0,16.0
2015-01-11,Sydney,A,Hard,3,Simone Bolelli,David Goffin,6-3 6-3,56.0,36.0,28.0,12.0,49.0,26.0,18.0,9.0
2015-01-11,Sydney,A,Hard,3,Mikhail Kukushkin,Juan Martin del Potro,7-6(5) 7-6(3),78.0,49.0,37.0,23.0,72.0,52.0,43.0,12.0
2015-01-11,Sydney,A,Hard,3,Leonardo Mayer,Julien Benneteau,6-3 7-6(4),71.0,49.0,41.0,12.0,62.0,46.0,32.0,10.0
2015-01-11,Sydney,A,Hard,3,Gilles Muller,Bernard Tomic,7-6(3) 7-6(13),83.0,66.0,57.0,11.0,87.0,66.0,52.0,15.0
2015-01-11,Sydney,A,Hard,3,Viktor Troicki,Simone Bolelli,6-3 3-6 7-5,82.0,55.0,47.0,13.0,118.0,83.0,53.0,19.0
2015-01-11,Sydney,A,Hard,3,Mikhail Kukushkin,Leonardo Mayer,6-4 6-4,75.0,32.0,27.0,23.0,71.0,46.0,33.0,11.0
2015-01-11,Sydney,A,Hard,3,Viktor Troicki,Gilles Muller,6-2 6-4,52.0,33.0,27.0,11.0,51.0,29.0,19.0,13.0
2015-01-11,Sydney,A,Hard,3,Viktor Troicki,Mikhail Kukushkin,6-2 6-3,46.0,31.0,27.0,7.0,51.0,29.0,18.0,7.0
2015-01-12,Auckland,A,Hard,3,Michael Venus,Alejandro Gonzalez,5-7 6-3 7-6(7),110.0,52.0,43.0,32.0,94.0,56.0,46.0,19.0
2015-01-12,Auckland,A,Hard,3,Albert Ramos,Paolo Lorenzi,6-4 6-3,55.0,34.0,26.0,14.0,55.0,36.0,23.0,12.0
2015-01-12,Auckland,A,Hard,3,Yen Hsun Lu,Juan Monaco,6-4 2-6 6-1,82.0,47.0,32.0,17.0,80.0,57.0,35.0,9.0
2015-01-12,Auckland,A,Hard,3,Adrian Mannarino,Federico Delbonis,6-1 6-1,37.0,23.0,17.0,8.0,40.0,24.0,8.0,5.0
2015-01-12,Auckland,A,Hard,3,Alejandro Falla,Jose Rubin Statham,6-4 6-4,58.0,36.0,27.0,9.0,57.0,39.0,21.0,11.0
2015-01-12,Auckland,A,Hard,3,Kenny De Schepper,Santiago Giraldo,6-2 6-3,64.0,46.0,28.0,12.0,59.0,39.0,23.0,6.0
2015-01-12,Auckland,A,Hard,3,Steve Johnson,Joao Sousa,7-5 6-4,64.0,35.0,27.0,17.0,85.0,57.0,39.0,10.0
2015-01-12,Auckland,A,Hard,3,Pablo Carreno Busta,Borna Coric,6-4 6-3,52.0,32.0,27.0,12.0,58.0,38.0,26.0,10.0
2015-01-12,Auckland,A,Hard,3,Jan Lennard Struff,Dominic Thiem,6-7(6) 6-4 6-3,95.0,63.0,50.0,18.0,102.0,56.0,41.0,26.0
2015-01-12,Auckland,A,Hard,3,Diego Schwartzman,Guillermo Garcia Lopez,6-2 4-6 6-1,65.0,38.0,24.0,12.0,82.0,42.0,27.0,7.0
2015-01-12,Auckland,A,Hard,3,Donald Young,Go Soeda,6-7(2) 6-1 6-3,79.0,48.0,40.0,19.0,86.0,42.0,30.0,26.0
2015-01-12,Auckland,A,Hard,3,Jiri Vesely,Thomaz Bellucci,6-3 7-6(4),71.0,43.0,37.0,17.0,62.0,38.0,31.0,12.0
2015-01-12,Auckland,A,Hard,3,Lucas Pouille,Michael Venus,7-5 6-4,68.0,42.0,34.0,15.0,62.0,35.0,28.0,15.0
2015-01-12,Auckland,A,Hard,3,Albert Ramos,Yen Hsun Lu,6-2 6-4,64.0,44.0,31.0,12.0,59.0,31.0,22.0,14.0
2015-01-12,Auckland,A,Hard,3,Adrian Mannarino,Roberto Bautista Agut,6-2 2-1 RET,24.0,10.0,9.0,11.0,35.0,23.0,12.0,5.0
2015-01-12,Auckland,A,Hard,3,Alejandro Falla,Kenny De Schepper,6-2 6-4,60.0,41.0,28.0,12.0,53.0,39.0,23.0,7.0
2015-01-12,Auckland,A,Hard,3,Steve Johnson,Pablo Carreno Busta,6-7(3) 6-4 6-1,93.0,57.0,45.0,23.0,98.0,64.0,39.0,21.0
2015-01-12,Auckland,A,Hard,3,Kevin Anderson,Jan Lennard Struff,7-6(6) 6-1,73.0,49.0,36.0,14.0,63.0,32.0,23.0,14.0
2015-01-12,Auckland,A,Hard,3,Donald Young,Diego Schwartzman,2-6 6-4 6-1,76.0,45.0,30.0,20.0,73.0,47.0,29.0,16.0
2015-01-12,Auckland,A,Hard,3,Jiri Vesely,Ernests Gulbis,6-2 3-6 6-1,61.0,32.0,26.0,21.0,71.0,41.0,27.0,15.0
2015-01-12,Auckland,A,Hard,3,Lucas Pouille,Albert Ramos,6-3 6-2,55.0,35.0,25.0,15.0,44.0,26.0,17.0,7.0
2015-01-12,Auckland,A,Hard,3,Adrian Mannarino,Alejandro Falla,6-3 6-1,44.0,26.0,21.0,9.0,43.0,27.0,14.0,4.0
2015-01-12,Auckland,A,Hard,3,Kevin Anderson,Steve Johnson,6-4 7-6(8),61.0,38.0,34.0,15.0,90.0,60.0,42.0,16.0
2015-01-12,Auckland,A,Hard,3,Jiri Vesely,Donald Young,6-2 6-3,44.0,31.0,25.0,9.0,54.0,31.0,20.0,9.0
2015-01-12,Auckland,A,Hard,3,Adrian Mannarino,Lucas Pouille,6-4 3-6 7-5,82.0,50.0,39.0,18.0,90.0,55.0,37.0,21.0
2015-01-12,Auckland,A,Hard,3,Jiri Vesely,Kevin Anderson,6-4 7-6(4),60.0,43.0,36.0,11.0,66.0,40.0,29.0,16.0
2015-01-12,Auckland,A,Hard,3,Jiri Vesely,Adrian Mannarino,6-3 6-2,48.0,31.0,24.0,10.0,48.0,28.0,17.0,7.0
2015-01-19,Australian Open,G,Hard,5,Novak Djokovic,Aljaz Bedene,6-3 6-2 6-4,79.0,52.0,44.0,17.0,89.0,53.0,35.0,17.0
2015-01-19,Australian Open,G,Hard,5,Andrey Kuznetsov,Albert Ramos,6-1 3-6 6-3 7-6(3),128.0,80.0,59.0,28.0,107.0,78.0,55.0,13.0
2015-01-19,Australian Open,G,Hard,5,Go Soeda,Elias Ymer,1-6 6-4 4-6 6-3 6-3,142.0,79.0,53.0,33.0,155.0,87.0,61.0,30.0
2015-01-19,Australian Open,G,Hard,5,Fernando Verdasco,James Ward,2-6 6-0 7-6(6) 6-3,123.0,82.0,63.0,15.0,121.0,75.0,49.0,18.0
2015-01-19,Australian Open,G,Hard,5,John Isner,Jimmy Wang,7-6(5) 6-4 6-4,87.0,59.0,53.0,18.0,110.0,67.0,46.0,28.0
2015-01-19,Australian Open,G,Hard,5,Andreas Haider Maurer,Laurent Lokoli,6-4 7-5 4-6 6-3,120.0,61.0,48.0,33.0,137.0,95.0,63.0,18.0
2015-01-19,Australian Open,G,Hard,5,Gilles Muller,Pablo Carreno Busta,6-4 7-6(5) 7-6(3),113.0,70.0,62.0,21.0,121.0,85.0,63.0,18.0
2015-01-19,Australian Open,G,Hard,5,Roberto Bautista Agut,Dominic Thiem,4-6 6-2 6-3 7-6(5),164.0,121.0,80.0,23.0,135.0,66.0,50.0,30.0
2015-01-19,Australian Open,G,Hard,5,Feliciano Lopez,Denis Kudla,3-6 6-2 4-6 6-2 10-8,150.0,86.0,69.0,33.0,180.0,110.0,71.0,38.0
2015-01-19,Australian Open,G,Hard,5,Adrian Mannarino,Blaz Rola,7-6(7) 6-3 6-2,103.0,58.0,49.0,21.0,109.0,79.0,49.0,13.0
2015-01-19,Australian Open,G,Hard,5,Jerzy Janowicz,Hiroki Moriya,7-6(5) 2-6 6-3 7-5,134.0,84.0,59.0,22.0,142.0,82.0,51.0,28.0
2015-01-19,Australian Open,G,Hard,5,Gael Monfils,Lucas Pouille,6-7(3) 3-6 6-4 6-1 6-4,149.0,100.0,80.0,24.0,144.0,82.0,58.0,35.0
2015-01-19,Australian Open,G,Hard,5,Benjamin Becker,Julien Benneteau,7-5 5-7 6-2 6-4,119.0,70.0,53.0,33.0,117.0,74.0,54.0,24.0
2015-01-19,Australian Open,G,Hard,5,Lleyton Hewitt,Ze Zhang,6-3 1-6 6-0 6-4,90.0,57.0,40.0,19.0,119.0,76.0,48.0,14.0
2015-01-19,Australian Open,G,Hard,5,Donald Young,Tim Puetz,6-4 4-6 6-3 6-2,101.0,60.0,48.0,25.0,121.0,71.0,54.0,19.0
2015-01-19,Australian Open,G,Hard,5,Milos Raonic,Illya Marchenko,7-6(3) 7-6(3) 6-3,92.0,69.0,63.0,14.0,96.0,51.0,42.0,25.0
2015-01-19,Australian Open,G,Hard,5,Stan Wawrinka,Marsel Ilhan,6-1 6-4 6-2,78.0,44.0,36.0,20.0,87.0,52.0,31.0,15.0
2015-01-19,Australian Open,G,Hard,5,Marius Copil,Pablo Andujar,6-2 6-2 7-5,112.0,57.0,40.0,28.0,86.0,55.0,33.0,11.0
2015-01-19,Australian Open,G,Hard,5,Jarkko Nieminen,Andrey Golubev,6-1 6-2 7-6(6),97.0,63.0,45.0,20.0,93.0,61.0,38.0,11.0
2015-01-19,Australian Open,G,Hard,5,Matthias Bachinger,Pablo Cuevas,7-6(1) 6-3 6-1,91.0,58.0,44.0,19.0,100.0,63.0,41.0,13.0
2015-01-19,Australian Open,G,Hard,5,Paolo Lorenzi,Alexandr Dolgopolov,6-4 6-3 6-2,74.0,50.0,37.0,19.0,73.0,36.0,27.0,17.0
2015-01-19,Australian Open,G,Hard,5,Vasek Pospisil,Sam Querrey,6-3 6-7(5) 2-6 6-4 6-4,157.0,91.0,64.0,43.0,136.0,82.0,64.0,27.0
2015-01-19,Australian Open,G,Hard,5,Guillermo Garcia Lopez,Peter Gojowczyk,6-7(1) 7-5 6-4 1-0 RET,108.0,63.0,49.0,21.0,109.0,56.0,41.0,26.0
2015-01-19,Australian Open,G,Hard,5,Alejandro Gonzalez,Fabio Fognini,4-6 6-2 6-3 6-4,116.0,60.0,46.0,33.0,112.0,67.0,49.0,19.0
2015-01-19,Australian Open,G,Hard,5,David Ferrer,Thomaz Bellucci,6-7(2) 6-2 6-0 6-3,97.0,61.0,49.0,22.0,117.0,62.0,34.0,29.0
2015-01-19,Australian Open,G,Hard,5,Sergiy Stakhovsky,Dusan Lajovic,6-3 4-6 6-4 6-7(3) 6-4,178.0,103.0,79.0,36.0,171.0,107.0,72.0,34.0
2015-01-19,Australian Open,G,Hard,5,Marcel Granollers,Stephane Robert,6-3 6-4 6-4,92.0,55.0,41.0,18.0,92.0,47.0,30.0,23.0
