tourney_date,tourney_name,tourney_level,surface,best_of,winner_name,loser_name,score,w_svpt,w_1stIn,w_1stWon,w_2ndWon,l_svpt,l_1stIn,l_1stWon,l_2ndWon
2018-01-01,Brisbane,A,Hard,3,Alex De Minaur,Milos Raonic,6-4 6-4,67.0,41.0,29.0,16.0,63.0,38.0,26.0,13.0
2018-01-01,Brisbane,A,Hard,3,Michael Mmoh,Mischa Zverev,6-2 5-7 6-4,111.0,67.0,48.0,22.0,83.0,50.0,37.0,17.0
2018-01-01,Brisbane,A,Hard,3,Alexandr Dolgopolov,Horacio Zeballos,6-1 6-2,51.0,33.0,25.0,10.0,49.0,28.0,15.0,7.0
2018-01-01,Brisbane,A,Hard,3,Nick Kyrgios,Matthew Ebden,6-7(3) 7-6(5) 6-2,100.0,62.0,53.0,21.0,105.0,78.0,58.0,16.0
2018-01-01,Brisbane,A,Hard,3,Kyle Edmund,Hyeon Chung,7-6(3) 5-7 6-4,102.0,66.0,54.0,16.0,109.0,75.0,51.0,20.0
2018-01-01,Brisbane,A,Hard,3,Grigor Dimitrov,John Millman,4-6 7-6(8) 6-3,113.0,65.0,51.0,22.0,101.0,67.0,46.0,18.0
2018-01-01,Brisbane,A,Hard,3,Ryan Harrison,Denis Istomin,7-6(6) 4-2 RET,60.0,34.0,27.0,14.0,67.0,46.0,29.0,12.0
2018-01-01,Brisbane,A,Hard,3,Alex De Minaur,Michael Mmoh,6-4 6-0,46.0,23.0,18.0,17.0,51.0,29.0,18.0,8.0
2018-01-01,Brisbane,A,Hard,3,Nick Kyrgios,Alexandr Dolgopolov,1-6 6-3 6-4,69.0,43.0,38.0,11.0,75.0,41.0,33.0,16.0
2018-01-01,Brisbane,A,Hard,3,Grigor Dimitrov,Kyle Edmund,6-3 6-7(3) 6-4,103.0,65.0,54.0,18.0,89.0,53.0,39.0,23.0
2018-01-01,Brisbane,A,Hard,3,Ryan Harrison,Alex De Minaur,4-6 7-6(5) 6-4,115.0,70.0,49.0,24.0,94.0,62.0,49.0,16.0
2018-01-01,Brisbane,A,Hard,3,Nick Kyrgios,Grigor Dimitrov,3-6 6-1 6-4,72.0,50.0,41.0,11.0,74.0,44.0,32.0,16.0
2018-01-01,Brisbane,A,Hard,3,Nick Kyrgios,Ryan Harrison,6-4 6-2,56.0,40.0,33.0,9.0,58.0,32.0,22.0,12.0
2018-01-01,Doha,A,Hard,3,Borna Coric,Pablo Carreno Busta,5-7 6-2 7-6(8),115.0,80.0,56.0,15.0,110.0,73.0,45.0,19.0
2018-01-01,Doha,A,Hard,3,Nikoloz Basilashvili,Thomas Fabbiano,6-4 6-3,61.0,45.0,28.0,10.0,55.0,36.0,18.0,11.0
2018-01-01,Doha,A,Hard,3,Andrey Rublev,Cedrik Marcel Stebe,6-1 0-0 RET,25.0,13.0,13.0,3.0,23.0,9.0,5.0,5.0
2018-01-01,Doha,A,Hard,3,Fernando Verdasco,Dudi Sela,4-6 6-4 6-0,90.0,57.0,35.0,13.0,82.0,49.0,23.0,12.0
2018-01-01,Doha,A,Hard,3,Guido Pella,Albert Ramos,2-6 7-5 7-5,97.0,62.0,43.0,22.0,86.0,57.0,43.0,16.0
2018-01-01,Doha,A,Hard,3,Stefano Travaglia,Jabor Al Mutawa,6-1 6-2,34.0,20.0,19.0,9.0,50.0,40.0,19.0,3.0
2018-01-01,Doha,A,Hard,3,Mirza Basic,Andreas Haider Maurer,6-4 6-3,49.0,31.0,25.0,14.0,70.0,43.0,27.0,14.0
2018-01-01,Doha,A,Hard,3,Feliciano Lopez,Guillermo Garcia Lopez,6-4 5-7 7-6(3),113.0,67.0,51.0,26.0,111.0,66.0,46.0,29.0
2018-01-01,Doha,A,Hard,3,Peter Gojowczyk,Filip Krajinovic,6-4 6-1,53.0,26.0,22.0,12.0,49.0,33.0,19.0,3.0
2018-01-01,Doha,A,Hard,3,Matteo Berrettini,Viktor Troicki,4-6 7-6(5) 6-4,96.0,55.0,45.0,19.0,122.0,94.0,64.0,12.0
2018-01-01,Doha,A,Hard,3,Gael Monfils,Paolo Lorenzi,6-3 3-6 6-4,88.0,57.0,44.0,12.0,78.0,50.0,35.0,12.0
2018-01-01,Doha,A,Hard,3,Jan Lennard Struff,Tomas Berdych,6-4 1-6 7-6(4),95.0,53.0,43.0,17.0,96.0,58.0,49.0,16.0
2018-01-01,Doha,A,Hard,3,Richard Gasquet,Victor Estrella,6-0 6-2,37.0,22.0,19.0,10.0,38.0,27.0,9.0,5.0
2018-01-01,Doha,A,Hard,3,Stefanos Tsitsipas,Florian Mayer,4-6 7-5 6-4,84.0,52.0,43.0,14.0,106.0,63.0,45.0,20.0
2018-01-01,Doha,A,Hard,3,Aljaz Bedene,Malek Jaziri,7-5 6-1,50.0,29.0,25.0,9.0,74.0,47.0,27.0,8.0
2018-01-01,Doha,A,Hard,3,Dominic Thiem,Evgeny Donskoy,7-6(3) 6-3,64.0,38.0,35.0,11.0,77.0,53.0,34.0,11.0
2018-01-01,Doha,A,Hard,3,Borna Coric,Nikoloz Basilashvili,6-1 6-3,55.0,39.0,28.0,8.0,59.0,35.0,15.0,12.0
2018-01-01,Doha,A,Hard,3,Andrey Rublev,Fernando Verdasco,6-4 3-6 6-4,101.0,62.0,42.0,17.0,75.0,41.0,30.0,18.0
2018-01-01,Doha,A,Hard,3,Guido Pella,Stefano Travaglia,7-6(4) 6-3,60.0,43.0,31.0,11.0,79.0,42.0,30.0,13.0
2018-01-01,Doha,A,Hard,3,Mirza Basic,Feliciano Lopez,6-4 7-6(2),71.0,46.0,33.0,17.0,71.0,38.0,31.0,16.0
2018-01-01,Doha,A,Hard,3,Peter Gojowczyk,Matteo Berrettini,6-2 6-2,38.0,22.0,19.0,13.0,50.0,30.0,17.0,8.0
2018-01-01,Doha,A,Hard,3,Gael Monfils,Jan Lennard Struff,6-3 1-6 6-3,68.0,40.0,32.0,16.0,65.0,38.0,27.0,18.0
2018-01-01,Doha,A,Hard,3,Stefanos Tsitsipas,Richard Gasquet,6-3 6-4,59.0,36.0,31.0,11.0,56.0,42.0,27.0,9.0
2018-01-01,Doha,A,Hard,3,Dominic Thiem,Aljaz Bedene,7-5 6-4,66.0,42.0,33.0,12.0,96.0,57.0,37.0,17.0
2018-01-01,Doha,A,Hard,3,Andrey Rublev,Borna Coric,6-3 7-5,67.0,37.0,32.0,13.0,62.0,43.0,28.0,7.0
2018-01-01,Doha,A,Hard,3,Guido Pella,Mirza Basic,6-2 6-3,54.0,44.0,34.0,6.0,48.0,34.0,23.0,6.0
2018-01-01,Doha,A,Hard,3,Gael Monfils,Peter Gojowczyk,6-3 7-6(6),70.0,51.0,37.0,8.0,68.0,35.0,21.0,19.0
2018-01-01,Doha,A,Hard,3,Dominic Thiem,Stefanos Tsitsipas,7-5 6-4,70.0,45.0,33.0,13.0,76.0,49.0,32.0,11.0
2018-01-01,Doha,A,Hard,3,Andrey Rublev,Guido Pella,6-2 4-6 7-6(2),117.0,76.0,55.0,14.0,101.0,74.0,44.0,12.0
2018-01-01,Doha,A,Hard,3,Gael Monfils,Dominic Thiem,W/O,,,,,,,,
2018-01-01,Doha,A,Hard,3,Gael Monfils,Andrey Rublev,6-2 6-3,,,,,,,,
2018-01-01,Pune,A,Hard,3,Thiago Monteiro,Ruben Bemelmans,6-7(4) 6-3 7-6(8),114.0,65.0,56.0,24.0,107.0,75.0,58.0,16.0
2018-01-01,Pune,A,Hard,3,Laslo Djere,Marius Copil,5-7 6-4 7-5,96.0,56.0,45.0,17.0,108.0,53.0,42.0,23.0
2018-01-01,Pune,A,Hard,3,Mikhail Kukushkin,Radu Albot,6-2 7-6(4),82.0,49.0,33.0,19.0,85.0,52.0,33.0,12.0
2018-01-01,Pune,A,Hard,3,Marton Fucsovics,Nicolas Kicker,6-0 6-3,36.0,26.0,21.0,7.0,49.0,27.0,12.0,11.0
2018-01-01,Pune,A,Hard,3,Nicolas Jarry,Pablo Andujar,6-7(4) 6-4 7-5,105.0,63.0,48.0,24.0,109.0,68.0,47.0,24.0
2018-01-01,Pune,A,Hard,3,Robin Haase,Blaz Kavcic,7-6(6) 7-5,80.0,49.0,35.0,15.0,85.0,50.0,29.0,16.0
2018-01-01,Pune,A,Hard,3,Ricardo Ojeda Lara,Jiri Vesely,6-3 7-6(5),80.0,57.0,40.0,13.0,73.0,46.0,31.0,12.0
2018-01-01,Pune,A,Hard,3,Ilya Ivashka,Sumit Nagal,6-3 6-3,51.0,31.0,23.0,12.0,67.0,37.0,18.0,15.0
2018-01-01,Pune,A,Hard,3,Gilles Simon,Tennys Sandgren,6-4 6-1,58.0,33.0,19.0,14.0,46.0,24.0,14.0,6.0
2018-01-01,Pune,A,Hard,3,Pierre Hugues Herbert,Marco Cecchinato,7-6(4) 6-7(6) 6-2,118.0,76.0,57.0,19.0,109.0,72.0,48.0,18.0
2018-01-01,Pune,A,Hard,3,Yuki Bhambri,Arjun Kadhe,6-3 6-4,48.0,34.0,22.0,10.0,66.0,41.0,25.0,8.0
2018-01-01,Pune,A,Hard,3,Ramkumar Ramanathan,Roberto Carballes Baena,7-6(4) 6-2,62.0,43.0,37.0,9.0,73.0,44.0,32.0,13.0
2018-01-01,Pune,A,Hard,3,Kevin Anderson,Thiago Monteiro,7-6(4) 3-2 RET,45.0,26.0,22.0,14.0,61.0,31.0,22.0,19.0
2018-01-01,Pune,A,Hard,3,Mikhail Kukushkin,Laslo Djere,7-5 7-6(5),74.0,54.0,39.0,10.0,81.0,40.0,30.0,18.0
2018-01-01,Pune,A,Hard,3,Benoit Paire,Marton Fucsovics,6-4 6-7(4) 7-6(6),143.0,62.0,53.0,29.0,142.0,83.0,56.0,27.0
2018-01-01,Pune,A,Hard,3,Robin Haase,Nicolas Jarry,3-6 7-6(5) 7-5,104.0,63.0,50.0,21.0,107.0,64.0,49.0,25.0
2018-01-01,Pune,A,Hard,3,Ricardo Ojeda Lara,Ilya Ivashka,6-4 6-4,74.0,46.0,31.0,16.0,55.0,33.0,26.0,10.0
2018-01-01,Pune,A,Hard,3,Gilles Simon,Roberto Bautista Agut,6-3 7-6(5),86.0,49.0,34.0,19.0,75.0,43.0,30.0,15.0
2018-01-01,Pune,A,Hard,3,Pierre Hugues Herbert,Yuki Bhambri,4-6 6-3 6-4,88.0,55.0,42.0,20.0,74.0,42.0,36.0,15.0
2018-01-01,Pune,A,Hard,3,Marin Cilic,Ramkumar Ramanathan,6-4 6-3,50.0,26.0,23.0,15.0,56.0,35.0,22.0,9.0
2018-01-01,Pune,A,Hard,3,Kevin Anderson,Mikhail Kukushkin,6-7(3) 6-4 6-2,97.0,65.0,55.0,13.0,115.0,70.0,45.0,23.0
2018-01-01,Pune,A,Hard,3,Benoit Paire,Robin Haase,7-5 2-6 6-3,105.0,43.0,31.0,28.0,91.0,53.0,33.0,19.0
2018-01-01,Pune,A,Hard,3,Gilles Simon,Ricardo Ojeda Lara,6-2 6-3,45.0,21.0,18.0,15.0,60.0,34.0,18.0,11.0
2018-01-01,Pune,A,Hard,3,Marin Cilic,Pierre Hugues Herbert,6-3 6-2,44.0,24.0,23.0,13.0,46.0,25.0,17.0,8.0
2018-01-01,Pune,A,Hard,3,Kevin Anderson,Benoit Paire,6-7(6) 7-6(2) 6-1,107.0,74.0,55.0,22.0,101.0,52.0,40.0,28.0
2018-01-01,Pune,A,Hard,3,Gilles Simon,Marin Cilic,1-6 6-3 6-2,86.0,56.0,34.0,14.0,66.0,37.0,27.0,13.0
2018-01-01,Pune,A,Hard,3,Gilles Simon,Kevin Anderson,7-6(4) 6-2,65.0,53.0,39.0,9.0,67.0,45.0,28.0,11.0
2018-01-08,Auckland,A,Hard,3,Denis Shapovalov,Rogerio Dutra Silva,6-3 6-2,43.0,26.0,24.0,12.0,48.0,36.0,22.0,5.0
2018-01-08,Auckland,A,Hard,3,Karen Khachanov,Yuichi Sugita,6-1 3-6 6-4,82.0,49.0,39.0,17.0,77.0,48.0,36.0,13.0
2018-01-08,Auckland,A,Hard,3,Pablo Cuevas,Taro Daniel,6-3 6-2,63.0,31.0,25.0,16.0,55.0,35.0,22.0,6.0
2018-01-08,Auckland,A,Hard,3,Hyeon Chung,Tennys Sandgren,6-3 5-7 6-3,96.0,65.0,46.0,14.0,95.0,52.0,35.0,18.0
2018-01-08,Auckland,A,Hard,3,Joao Sousa,Donald Young,6-7(8) 6-4 6-2,86.0,49.0,45.0,21.0,96.0,55.0,36.0,25.0
2018-01-08,Auckland,A,Hard,3,David Ferrer,Yibing Wu,7-6(7) 6-4,81.0,44.0,29.0,22.0,96.0,46.0,31.0,22.0
2018-01-08,Auckland,A,Hard,3,Roberto Bautista Agut,Michael Venus,6-2 6-1,51.0,37.0,29.0,7.0,42.0,18.0,11.0,4.0
2018-01-08,Auckland,A,Hard,3,Steve Johnson,Liam Caruana,7-5 7-6(4),78.0,43.0,34.0,22.0,78.0,40.0,31.0,20.0
2018-01-08,Auckland,A,Hard,3,Jiri Vesely,Radu Albot,3-6 6-1 7-6(7),89.0,57.0,43.0,17.0,110.0,78.0,50.0,18.0
2018-01-08,Auckland,A,Hard,3,Lukas Lacko,Stefanos Tsitsipas,6-3 6-7(5) 6-3,100.0,59.0,50.0,18.0,82.0,52.0,40.0,14.0
2018-01-08,Auckland,A,Hard,3,Robin Haase,Casper Ruud,0-6 7-6(6) 6-3,89.0,55.0,41.0,17.0,80.0,56.0,46.0,12.0
2018-01-08,Auckland,A,Hard,3,Peter Gojowczyk,Tim Smyczek,6-3 4-6 6-3,91.0,56.0,38.0,18.0,80.0,47.0,26.0,20.0
2018-01-08,Auckland,A,Hard,3,Juan Martin del Potro,Denis Shapovalov,6-2 6-4,51.0,36.0,25.0,13.0,44.0,25.0,19.0,6.0
2018-01-08,Auckland,A,Hard,3,Karen Khachanov,Pablo Cuevas,6-2 7-6(4),57.0,37.0,28.0,13.0,61.0,34.0,24.0,11.0
2018-01-08,Auckland,A,Hard,3,Hyeon Chung,John Isner,7-6(3) 5-7 6-2,98.0,67.0,53.0,17.0,117.0,86.0,55.0,17.0
2018-01-08,Auckland,A,Hard,3,David Ferrer,Joao Sousa,6-2 6-2,41.0,30.0,24.0,9.0,53.0,30.0,19.0,6.0
2018-01-08,Auckland,A,Hard,3,Roberto Bautista Agut,Steve Johnson,2-6 6-2 6-1,72.0,44.0,31.0,16.0,62.0,36.0,24.0,11.0
2018-01-08,Auckland,A,Hard,3,Jiri Vesely,Sam Querrey,6-4 6-7(10) 7-6(5),114.0,80.0,68.0,18.0,109.0,73.0,62.0,20.0
2018-01-08,Auckland,A,Hard,3,Robin Haase,Lukas Lacko,7-6(4) 6-3,73.0,47.0,37.0,13.0,63.0,37.0,27.0,15.0
2018-01-08,Auckland,A,Hard,3,Peter Gojowczyk,Jack Sock,6-3 6-3,43.0,26.0,23.0,9.0,61.0,34.0,22.0,9.0
2018-01-08,Auckland,A,Hard,3,Juan Martin del Potro,Karen Khachanov,7-6(4) 6-3,74.0,54.0,42.0,11.0,63.0,36.0,29.0,14.0
2018-01-08,Auckland,A,Hard,3,David Ferrer,Hyeon Chung,6-3 6-2,67.0,46.0,27.0,12.0,51.0,39.0,18.0,5.0
2018-01-08,Auckland,A,Hard,3,Roberto Bautista Agut,Jiri Vesely,7-6(1) 6-2,57.0,44.0,33.0,10.0,72.0,48.0,30.0,9.0
2018-01-08,Auckland,A,Hard,3,Robin Haase,Peter Gojowczyk,6-4 6-4,80.0,38.0,24.0,23.0,65.0,34.0,25.0,13.0
2018-01-08,Auckland,A,Hard,3,Juan Martin del Potro,David Ferrer,6-4 6-4,69.0,32.0,24.0,22.0,70.0,44.0,32.0,8.0
2018-01-08,Auckland,A,Hard,3,Roberto Bautista Agut,Robin Haase,6-7(7) 7-6(3) 7-6(5),117.0,87.0,69.0,16.0,143.0,94.0,67.0,23.0
2018-01-08,Auckland,A,Hard,3,Roberto Bautista Agut,Juan Martin del Potro,6-1 4-6 7-5,85.0,55.0,42.0,15.0,79.0,49.0,33.0,17.0
2018-01-08,Sydney,A,Hard,3,John Millman,Alexei Popyrin,7-6(4) 6-0,49.0,25.0,22.0,15.0,65.0,34.0,22.0,11.0
2018-01-08,Sydney,A,Hard,3,Benoit Paire,Aljaz Bedene,1-6 7-6(5) 6-3,93.0,53.0,46.0,14.0,87.0,59.0,46.0,14.0
2018-01-08,Sydney,A,Hard,3,Leonardo Mayer,Mischa Zverev,7-5 6-3,67.0,42.0,32.0,10.0,70.0,38.0,21.0,13.0
2018-01-08,Sydney,A,Hard,3,Feliciano Lopez,Aleksandar Vukic,4-6 7-6(5) 6-3,93.0,60.0,49.0,18.0,104.0,61.0,47.0,24.0
2018-01-08,Sydney,A,Hard,3,Alex De Minaur,Fernando Verdasco,6-4 6-2,59.0,38.0,29.0,10.0,45.0,27.0,16.0,9.0
2018-01-08,Sydney,A,Hard,3,Damir Dzumhur,Jan Lennard Struff,6-1 6-4,51.0,29.0,26.0,11.0,54.0,32.0,22.0,5.0
2018-01-08,Sydney,A,Hard,3,Adrian Mannarino,Evgeny Donskoy,5-7 7-5 6-4,94.0,53.0,42.0,26.0,101.0,60.0,45.0,19.0
2018-01-08,Sydney,A,Hard,3,Ricardas Berankis,Alex Bolt,5-7 7-5 6-4,91.0,48.0,40.0,27.0,95.0,51.0,43.0,23.0
2018-01-08,Sydney,A,Hard,3,Alexandr Dolgopolov,Viktor Troicki,6-3 6-7(6) 7-5,121.0,58.0,44.0,30.0,95.0,53.0,38.0,16.0
2018-01-08,Sydney,A,Hard,3,Daniil Medvedev,Philipp Kohlschreiber,6-2 6-3,55.0,36.0,33.0,8.0,56.0,33.0,17.0,13.0
2018-01-08,Sydney,A,Hard,3,Jared Donaldson,Gilles Simon,6-1 6-4,45.0,27.0,20.0,10.0,58.0,32.0,20.0,8.0
2018-01-08,Sydney,A,Hard,3,Paolo Lorenzi,Jordan Thompson,7-6(5) 6-4,85.0,58.0,46.0,9.0,67.0,40.0,27.0,15.0
2018-01-08,Sydney,A,Hard,3,Gilles Muller,John Millman,7-6(5) 6-4,67.0,53.0,40.0,9.0,86.0,55.0,37.0,16.0
2018-01-08,Sydney,A,Hard,3,Benoit Paire,Leonardo Mayer,6-2 3-6 6-1,58.0,34.0,28.0,18.0,64.0,44.0,30.0,9.0
2018-01-08,Sydney,A,Hard,3,Feliciano Lopez,Diego Schwartzman,6-3 7-6(1),60.0,43.0,38.0,9.0,60.0,32.0,22.0,17.0
2018-01-08,Sydney,A,Hard,3,Alex De Minaur,Damir Dzumhur,6-2 3-0 RET,33.0,21.0,15.0,8.0,42.0,25.0,15.0,4.0
2018-01-08,Sydney,A,Hard,3,Adrian Mannarino,Ricardas Berankis,6-2 6-1,32.0,23.0,21.0,7.0,47.0,22.0,10.0,10.0
2018-01-08,Sydney,A,Hard,3,Fabio Fognini,Alexandr Dolgopolov,3-6 6-3 6-4,91.0,56.0,41.0,19.0,93.0,51.0,38.0,20.0
2018-01-08,Sydney,A,Hard,3,Daniil Medvedev,Jared Donaldson,6-3 4-6 7-5,78.0,49.0,41.0,19.0,104.0,67.0,43.0,23.0
2018-01-08,Sydney,A,Hard,3,Paolo Lorenzi,Albert Ramos,6-3 7-5,71.0,42.0,38.0,12.0,89.0,52.0,32.0,21.0
2018-01-08,Sydney,A,Hard,3,Benoit Paire,Gilles Muller,6-4 6-4,54.0,34.0,30.0,11.0,63.0,37.0,30.0,10.0
2018-01-08,Sydney,A,Hard,3,Alex De Minaur,Feliciano Lopez,6-4 6-4,63.0,40.0,30.0,12.0,64.0,41.0,29.0,10.0
2018-01-08,Sydney,A,Hard,3,Fabio Fognini,Adrian Mannarino,6-7(4) 7-6(4) 6-2,119.0,70.0,51.0,23.0,115.0,66.0,42.0,25.0
2018-01-08,Sydney,A,Hard,3,Daniil Medvedev,Paolo Lorenzi,6-3 6-3,42.0,20.0,18.0,16.0,59.0,40.0,24.0,8.0
2018-01-08,Sydney,A,Hard,3,Alex De Minaur,Benoit Paire,4-6 6-1 6-1,95.0,62.0,45.0,16.0,74.0,34.0,27.0,13.0
2018-01-08,Sydney,A,Hard,3,Daniil Medvedev,Fabio Fognini,2-6 6-4 6-1,80.0,46.0,34.0,17.0,87.0,49.0,33.0,18.0
2018-01-08,Sydney,A,Hard,3,Daniil Medvedev,Alex De Minaur,1-6 6-4 7-5,,,,,,,,
2018-01-15,Australian Open,G,Hard,5,Rafael Nadal,Victor Estrella,6-1 6-1 6-1,66.0,48.0,37.0,12.0,61.0,40.0,19.0,5.0
2018-01-15,Australian Open,G,Hard,5,Leonardo Mayer,Nicolas Jarry,6-2 7-6(1) 6-3,66.0,46.0,46.0,14.0,123.0,74.0,50.0,20.0
2018-01-15,Australian Open,G,Hard,5,John Millman,Borna Coric,7-5 6-4 6-1,108.0,69.0,51.0,17.0,79.0,48.0,27.0,14.0
2018-01-15,Australian Open,G,Hard,5,Damir Dzumhur,Paolo Lorenzi,3-6 2-6 7-6(5) 6-2 6-4,127.0,74.0,58.0,27.0,179.0,92.0,68.0,41.0
2018-01-15,Australian Open,G,Hard,5,Diego Schwartzman,Dusan Lajovic,2-6 6-3 5-7 6-4 11-9,189.0,109.0,68.0,40.0,183.0,126.0,78.0,24.0
2018-01-15,Australian Open,G,Hard,5,Casper Ruud,Quentin Halys,6-3 3-6 6-7(5) 7-5 11-9,225.0,153.0,102.0,43.0,195.0,120.0,99.0,31.0
2018-01-15,Australian Open,G,Hard,5,Alexandr Dolgopolov,Andreas Haider Maurer,7-6(3) 6-3 6-4,88.0,46.0,36.0,19.0,112.0,63.0,40.0,17.0
2018-01-15,Australian Open,G,Hard,5,Matthew Ebden,John Isner,6-4 3-6 6-3 6-3,97.0,68.0,57.0,18.0,105.0,68.0,48.0,20.0
2018-01-15,Australian Open,G,Hard,5,Pablo Carreno Busta,Jason Kubler,7-5 4-6 7-5 6-1,122.0,81.0,58.0,17.0,153.0,91.0,59.0,22.0
2018-01-15,Australian Open,G,Hard,5,Gilles Simon,Marius Copil,7-5 6-4 6-3,106.0,72.0,51.0,17.0,84.0,49.0,33.0,18.0
2018-01-15,Australian Open,G,Hard,5,Malek Jaziri,Salvatore Caruso,6-7(2) 3-6 6-3 7-5 6-3,162.0,85.0,61.0,37.0,176.0,96.0,63.0,33.0
2018-01-15,Australian Open,G,Hard,5,Gilles Muller,Federico Delbonis,7-5 6-4 6-3,88.0,59.0,46.0,20.0,111.0,74.0,49.0,17.0
2018-01-15,Australian Open,G,Hard,5,Pablo Cuevas,Mikhail Youzhny,7-6(7) 6-3 7-5,108.0,68.0,47.0,27.0,103.0,63.0,39.0,21.0
2018-01-15,Australian Open,G,Hard,5,Ryan Harrison,Dudi Sela,6-3 5-7 3-6 7-5 6-2,160.0,99.0,68.0,27.0,150.0,95.0,57.0,26.0
2018-01-15,Australian Open,G,Hard,5,Joao Sousa,Dustin Brown,6-4 6-3 4-6 6-7(4) 6-1,117.0,79.0,66.0,27.0,183.0,123.0,79.0,25.0
2018-01-15,Australian Open,G,Hard,5,Marin Cilic,Vasek Pospisil,6-2 6-2 4-6 7-6(5),118.0,71.0,55.0,26.0,153.0,80.0,59.0,30.0
2018-01-15,Australian Open,G,Hard,5,Grigor Dimitrov,Dennis Novak,6-3 6-2 6-1,69.0,38.0,33.0,18.0,83.0,49.0,26.0,13.0
2018-01-15,Australian Open,G,Hard,5,Mackenzie Mcdonald,Elias Ymer,6-4 6-3 4-6 6-1,115.0,73.0,56.0,20.0,124.0,64.0,42.0,26.0
2018-01-15,Australian Open,G,Hard,5,Marcos Baghdatis,Yuki Bhambri,7-6(4) 6-4 6-3,86.0,51.0,36.0,20.0,104.0,75.0,41.0,16.0
2018-01-15,Australian Open,G,Hard,5,Andrey Rublev,David Ferrer,7-5 6-7(6) 6-2 6-7(6) 6-2,179.0,96.0,68.0,34.0,165.0,102.0,56.0,28.0
2018-01-15,Australian Open,G,Hard,5,Nick Kyrgios,Rogerio Dutra Silva,6-1 6-2 6-4,79.0,58.0,44.0,13.0,70.0,49.0,30.0,8.0
2018-01-15,Australian Open,G,Hard,5,Viktor Troicki,Alex Bolt,6-7(2) 4-6 6-2 6-3 6-4,151.0,107.0,81.0,20.0,141.0,83.0,61.0,28.0
2018-01-15,Australian Open,G,Hard,5,Denis Shapovalov,Stefanos Tsitsipas,6-1 6-3 7-6(5),81.0,46.0,38.0,24.0,91.0,46.0,30.0,23.0
2018-01-15,Australian Open,G,Hard,5,Jo-Wilfried Tsonga,Kevin King,6-4 6-4 6-1,86.0,51.0,41.0,18.0,107.0,71.0,45.0,13.0
2018-01-15,Australian Open,G,Hard,5,Kyle Edmund,Kevin Anderson,6-7(4) 6-3 3-6 6-3 6-4,170.0,108.0,84.0,31.0,139.0,93.0,77.0,22.0
2018-01-15,Australian Open,G,Hard,5,Denis Istomin,Pierre Hugues Herbert,6-2 6-1 5-7 7-6(3),127.0,86.0,60.0,26.0,130.0,78.0,54.0,23.0
2018-01-15,Australian Open,G,Hard,5,Nikoloz Basilashvili,Gerald Melzer,6-3 6-4 2-6 6-3,102.0,61.0,46.0,21.0,119.0,67.0,42.0,24.0
2018-01-15,Australian Open,G,Hard,5,Ruben Bemelmans,Lucas Pouille,6-4 6-4 6-7(4) 7-6(6),166.0,108.0,73.0,38.0,137.0,85.0,61.0,29.0
