Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA
2019-01-20,Tenerife,Gimnastic,2,0,H,1.53,3.75,7.0,2018,11.0,7.0,4.0,4.0,12.0,3.0,11.0,15.0,0.0,2.0,,,,,
2019-01-21,Granada,Elche,2,1,H,1.6,3.4,7.0,2018,13.0,10.0,6.0,3.0,2.0,1.0,21.0,14.0,2.0,3.0,,,,,
2019-01-25,Zaragoza,Oviedo,2,0,H,2.35,2.9,3.4,2018,19.0,5.0,8.0,4.0,6.0,7.0,11.0,14.0,1.0,0.0,,,,,
2019-01-26,Tenerife,Malaga,0,0,D,2.7,2.8,3.0,2018,13.0,10.0,1.0,1.0,7.0,1.0,11.0,15.0,1.0,2.0,,,,,
2019-01-26,Lugo,Rayo Majadahonda,3,2,H,2.1,3.0,4.0,2018,10.0,15.0,5.0,3.0,2.0,3.0,17.0,14.0,3.0,3.0,,,,,
2019-01-26,Cadiz,Mallorca,1,1,D,2.05,2.9,4.33,2018,7.0,5.0,1.0,3.0,4.0,2.0,12.0,16.0,5.0,4.0,,,,,
2019-01-26,Almeria,Osasuna,0,1,A,2.62,2.87,3.0,2018,13.0,10.0,2.0,2.0,8.0,5.0,18.0,19.0,4.0,2.0,,,,,
2019-01-26,Elche,Numancia,1,1,D,2.3,3.0,3.4,2018,11.0,13.0,5.0,5.0,6.0,3.0,22.0,15.0,2.0,1.0,,,,,
2019-01-27,Albacete,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-01-27,Alcorcon,Cordoba,2,1,H,1.6,3.4,7.0,2018,8.0,6.0,4.0,2.0,6.0,1.0,15.0,12.0,2.0,3.0,,,,,
2019-01-27,Gimnastic,Las Palmas,0,0,D,2.9,3.0,2.6,2018,12.0,11.0,4.0,5.0,6.0,8.0,16.0,14.0,4.0,3.0,,,,,
2019-01-27,Granada,Extremadura UD,0,0,D,1.53,3.6,7.5,2018,9.0,6.0,0.0,0.0,8.0,4.0,12.0,12.0,3.0,1.0,,,,,
2019-01-27,Sp Gijon,La Coruna,1,2,A,2.55,2.87,3.1,2018,18.0,11.0,4.0,4.0,6.0,3.0,13.0,21.0,2.0,4.0,,,,,
2019-02-01,Malaga,Almeria,1,1,D,1.8,3.25,5.0,2018,11.0,13.0,4.0,3.0,2.0,3.0,16.0,16.0,2.0,3.0,,,,,
2019-02-02,Cordoba,Albacete,1,3,A,2.45,3.1,3.0,2018,9.0,12.0,2.0,3.0,5.0,9.0,20.0,13.0,3.0,2.0,,,,,
2019-02-02,La Coruna,Tenerife,0,0,D,1.55,3.75,6.5,2018,12.0,7.0,4.0,2.0,2.0,3.0,13.0,20.0,2.0,4.0,,,,,
2019-02-02,Numancia,Lugo,3,0,H,1.75,3.5,4.75,2018,12.0,6.0,5.0,0.0,5.0,7.0,12.0,14.0,1.0,4.0,,,,,
2019-02-02,Rayo Majadahonda,Gimnastic,1,0,H,1.7,3.3,5.75,2018,14.0,7.0,5.0,3.0,3.0,4.0,14.0,22.0,3.0,4.0,,,,,
2019-02-03,Reus Deportiu,Elche,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-02-03,Oviedo,Cadiz,2,1,H,2.25,2.9,3.6,2018,12.0,12.0,8.0,3.0,4.0,3.0,14.0,14.0,2.0,5.0,,,,,
2019-02-03,Extremadura UD,Sp Gijon,0,3,A,2.6,2.9,3.0,2018,11.0,10.0,3.0,5.0,4.0,4.0,15.0,16.0,3.0,3.0,,,,,
2019-02-03,Mallorca,Alcorcon,2,0,H,2.4,2.8,3.4,2018,9.0,23.0,3.0,6.0,0.0,4.0,20.0,14.0,4.0,3.0,,,,,
2019-02-03,Osasuna,Granada,1,0,H,1.9,3.1,4.5,2018,9.0,6.0,5.0,0.0,3.0,5.0,10.0,18.0,5.0,3.0,,,,,
2019-02-04,Las Palmas,Zaragoza,1,1,D,1.8,3.3,4.75,2018,10.0,14.0,4.0,3.0,4.0,3.0,14.0,17.0,7.0,4.0,,,,,
2019-02-08,Sp Gijon,Osasuna,0,2,A,2.37,3.0,3.2,2018,13.0,15.0,3.0,4.0,4.0,4.0,15.0,15.0,1.0,1.0,,,,,
2019-02-09,Elche,Oviedo,1,2,A,2.37,3.0,3.25,2018,9.0,13.0,2.0,3.0,7.0,4.0,14.0,16.0,2.0,3.0,,,,,
2019-02-09,Extremadura UD,Rayo Majadahonda,1,1,D,2.25,2.9,3.6,2018,13.0,10.0,5.0,6.0,2.0,2.0,11.0,16.0,1.0,4.0,,,,,
2019-02-09,Gimnastic,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-02-09,Lugo,Zaragoza,1,2,A,2.45,3.1,3.1,2018,15.0,11.0,8.0,3.0,5.0,5.0,19.0,13.0,4.0,2.0,,,,,
2019-02-09,Tenerife,Cordoba,0,2,A,1.66,3.4,6.0,2018,13.0,10.0,2.0,5.0,8.0,4.0,16.0,17.0,6.0,4.0,,,,,
2019-02-10,Granada,La Coruna,0,1,A,2.4,3.0,3.2,2018,12.0,8.0,3.0,2.0,3.0,3.0,13.0,14.0,4.0,4.0,,,,,
2019-02-10,Almeria,Numancia,1,0,H,2.15,3.1,3.75,2018,17.0,6.0,6.0,3.0,7.0,3.0,19.0,14.0,5.0,2.0,,,,,
2019-02-10,Malaga,Las Palmas,0,0,D,1.85,3.3,4.5,2018,8.0,9.0,2.0,2.0,6.0,0.0,19.0,16.0,5.0,1.0,,,,,
2019-02-10,Albacete,Mallorca,2,0,H,1.95,3.3,4.0,2018,8.0,10.0,3.0,1.0,2.0,4.0,18.0,17.0,2.0,1.0,,,,,
2019-02-10,Alcorcon,Cadiz,1,2,A,2.2,2.8,4.0,2018,4.0,13.0,1.0,7.0,2.0,5.0,20.0,12.0,4.0,1.0,,,,,
2019-02-15,Cordoba,Granada,1,2,A,3.3,3.0,2.3,2018,10.0,12.0,2.0,3.0,6.0,3.0,17.0,14.0,2.0,2.0,,,,,
2019-02-16,Cadiz,Tenerife,2,0,H,1.95,3.0,4.5,2018,13.0,4.0,4.0,2.0,9.0,3.0,13.0,15.0,2.0,5.0,,,,,
2019-02-16,Elche,Extremadura UD,2,0,H,2.0,3.2,4.0,2018,16.0,9.0,6.0,1.0,5.0,4.0,15.0,15.0,3.0,4.0,,,,,
2019-02-16,La Coruna,Gimnastic,1,1,D,1.3,4.75,11.0,2018,14.0,10.0,5.0,4.0,6.0,1.0,12.0,15.0,1.0,3.0,,,,,
2019-02-16,Oviedo,Alcorcon,1,0,H,2.05,2.87,4.33,2018,6.0,4.0,1.0,0.0,0.0,2.0,17.0,20.0,2.0,2.0,,,,,
2019-02-16,Zaragoza,Albacete,0,0,D,2.1,3.0,3.9,2018,25.0,11.0,6.0,4.0,9.0,8.0,13.0,14.0,0.0,2.0,,,,,
2019-02-17,Las Palmas,Sp Gijon,1,0,H,2.05,3.0,4.0,2018,12.0,14.0,5.0,2.0,6.0,9.0,17.0,15.0,3.0,4.0,,,,,
2019-02-17,Mallorca,Lugo,3,0,H,2.0,3.1,4.2,2018,18.0,10.0,6.0,2.0,8.0,3.0,15.0,16.0,1.0,5.0,,,,,
2019-02-17,Numancia,Osasuna,1,1,D,2.75,3.0,2.75,2018,8.0,21.0,2.0,9.0,5.0,6.0,20.0,15.0,5.0,4.0,,,,,
2019-02-17,Rayo Majadahonda,Malaga,0,1,A,2.9,2.9,2.7,2018,10.0,11.0,4.0,4.0,4.0,2.0,18.0,18.0,2.0,2.0,,,,,
2019-02-17,Reus Deportiu,Almeria,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-02-22,Tenerife,Mallorca,2,2,D,2.2,3.1,3.5,2018,19.0,7.0,6.0,4.0,7.0,2.0,12.0,18.0,4.0,3.0,,,,,
2019-02-23,Osasuna,Zaragoza,1,0,H,1.7,3.5,5.25,2018,21.0,6.0,7.0,2.0,13.0,2.0,16.0,15.0,1.0,3.0,,,,,
2019-02-23,Gimnastic,Cadiz,2,3,A,4.0,3.0,2.1,2018,12.0,13.0,3.0,6.0,5.0,4.0,16.0,12.0,5.0,1.0,,,,,
2019-02-23,Alcorcon,Las Palmas,2,0,H,2.25,3.0,3.5,2018,17.0,13.0,5.0,4.0,8.0,10.0,21.0,18.0,2.0,3.0,,,,,
2019-02-23,Albacete,Oviedo,0,0,D,2.25,3.0,3.5,2018,13.0,5.0,4.0,2.0,2.0,5.0,13.0,24.0,4.0,2.0,,,,,
2019-02-24,Almeria,Cordoba,3,1,H,1.55,3.5,7.5,2018,12.0,10.0,5.0,2.0,4.0,3.0,18.0,16.0,0.0,3.0,,,,,
2019-02-24,Extremadura UD,Numancia,0,1,A,2.37,3.0,3.25,2018,10.0,10.0,4.0,2.0,6.0,0.0,12.0,11.0,3.0,1.0,,,,,
2019-02-24,Granada,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-02-24,Lugo,Elche,2,2,D,2.2,3.1,3.5,2018,14.0,12.0,3.0,3.0,5.0,5.0,20.0,11.0,2.0,2.0,,,,,
2019-02-24,Malaga,La Coruna,0,0,D,2.5,2.9,3.1,2018,12.0,16.0,3.0,5.0,6.0,8.0,15.0,15.0,5.0,2.0,,,,,
2019-02-24,Sp Gijon,Rayo Majadahonda,2,3,A,1.57,3.5,7.0,2018,30.0,7.0,6.0,4.0,11.0,2.0,8.0,14.0,2.0,4.0,,,,,
2019-03-02,Cadiz,Albacete,1,0,H,1.9,3.1,4.5,2018,12.0,7.0,4.0,3.0,7.0,3.0,22.0,8.0,3.0,3.0,,,,,
2019-03-02,Cordoba,Malaga,1,1,D,3.6,2.9,2.25,2018,3.0,13.0,2.0,5.0,1.0,6.0,15.0,15.0,5.0,3.0,,,,,
2019-03-02,Osasuna,Gimnastic,1,0,H,1.4,4.2,9.0,2018,10.0,8.0,7.0,3.0,4.0,2.0,11.0,15.0,0.0,3.0,,,,,
2019-03-03,Zaragoza,Almeria,1,2,A,2.0,3.0,4.33,2018,18.0,12.0,6.0,5.0,11.0,4.0,14.0,24.0,3.0,3.0,,,,,
2019-03-03,Reus Deportiu,Tenerife,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-03-03,Rayo Majadahonda,Granada,0,3,A,3.25,2.9,2.45,2018,12.0,12.0,1.0,4.0,6.0,2.0,17.0,11.0,0.0,0.0,,,,,
2019-03-03,Oviedo,Lugo,1,1,D,1.7,3.3,5.75,2018,11.0,11.0,7.0,4.0,4.0,3.0,12.0,13.0,1.0,0.0,,,,,
2019-03-03,Numancia,Sp Gijon,1,2,A,2.5,3.0,3.0,2018,12.0,7.0,3.0,4.0,7.0,1.0,13.0,18.0,3.0,4.0,,,,,
2019-03-03,Mallorca,Elche,1,1,D,1.95,3.1,4.33,2018,13.0,11.0,4.0,4.0,4.0,4.0,13.0,21.0,3.0,8.0,,,,,
2019-03-03,Las Palmas,Extremadura UD,1,1,D,1.53,3.6,7.5,2018,19.0,7.0,7.0,4.0,10.0,2.0,11.0,16.0,5.0,3.0,,,,,
2019-03-04,La Coruna,Alcorcon,2,2,D,1.61,3.4,6.5,2018,19.0,9.0,7.0,3.0,8.0,2.0,15.0,19.0,2.0,4.0,,,,,
2019-03-09,Elche,Cadiz,1,0,H,3.2,2.9,2.45,2018,6.0,14.0,1.0,3.0,3.0,7.0,8.0,15.0,2.0,4.0,,,,,
2019-03-09,Gimnastic,Albacete,1,0,H,3.1,2.9,2.5,2018,14.0,6.0,6.0,0.0,7.0,2.0,14.0,17.0,1.0,4.0,,,,,
2019-03-09,Mallorca,Oviedo,1,0,H,2.25,2.9,3.6,2018,15.0,0.0,4.0,0.0,8.0,1.0,17.0,27.0,2.0,5.0,,,,,
2019-03-09,Sp Gijon,Almeria,1,0,H,1.95,3.0,4.5,2018,18.0,14.0,6.0,3.0,6.0,5.0,16.0,18.0,3.0,2.0,,,,,
2019-03-10,Extremadura UD,Cordoba,3,0,H,1.9,3.1,4.6,2018,15.0,7.0,9.0,2.0,7.0,4.0,7.0,22.0,1.0,7.0,,,,,
2019-03-10,Granada,Zaragoza,1,0,H,1.8,3.25,5.0,2018,9.0,11.0,3.0,2.0,4.0,9.0,12.0,9.0,2.0,2.0,,,,,
2019-03-10,La Coruna,Las Palmas,0,1,A,1.72,3.3,5.5,2018,8.0,16.0,2.0,6.0,5.0,5.0,11.0,20.0,3.0,3.0,,,,,
2019-03-10,Lugo,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-03-10,Rayo Majadahonda,Alcorcon,2,0,H,2.55,2.87,3.1,2018,12.0,11.0,6.0,2.0,1.0,5.0,17.0,15.0,4.0,2.0,,,,,
2019-03-10,Tenerife,Numancia,1,1,D,1.95,3.2,4.2,2018,10.0,12.0,4.0,8.0,3.0,5.0,19.0,10.0,3.0,2.0,,,,,
2019-03-11,Malaga,Osasuna,1,2,A,2.45,2.8,3.3,2018,11.0,7.0,4.0,5.0,5.0,0.0,19.0,12.0,4.0,4.0,,,,,
2019-03-16,Albacete,Extremadura UD,1,0,H,1.9,3.2,4.33,2018,19.0,6.0,3.0,2.0,4.0,0.0,20.0,18.0,2.0,5.0,,,,,
2019-03-16,Alcorcon,Tenerife,1,1,D,2.1,3.0,4.0,2018,10.0,14.0,5.0,5.0,2.0,6.0,18.0,9.0,3.0,6.0,,,,,
2019-03-16,Cadiz,Lugo,1,1,D,1.7,3.3,5.75,2018,15.0,12.0,3.0,3.0,13.0,6.0,17.0,15.0,1.0,4.0,,,,,
2019-03-16,Zaragoza,Elche,1,0,H,2.0,3.3,3.8,2018,12.0,10.0,3.0,2.0,4.0,5.0,16.0,15.0,4.0,3.0,,,,,
2019-03-17,Almeria,Granada,0,0,D,2.7,2.9,2.87,2018,9.0,3.0,2.0,0.0,4.0,8.0,22.0,14.0,2.0,4.0,,,,,
2019-03-17,Cordoba,Sp Gijon,1,2,A,3.0,3.0,2.5,2018,12.0,9.0,4.0,4.0,4.0,4.0,16.0,24.0,4.0,2.0,,,,,
2019-03-17,Las Palmas,Mallorca,1,2,A,2.0,3.1,4.2,2018,10.0,10.0,4.0,5.0,6.0,6.0,17.0,13.0,2.0,1.0,,,,,
2019-03-17,Osasuna,Rayo Majadahonda,3,0,H,1.5,3.8,7.5,2018,12.0,8.0,6.0,2.0,2.0,2.0,16.0,18.0,1.0,2.0,,,,,
2019-03-17,Oviedo,Gimnastic,2,0,H,1.72,3.25,5.5,2018,16.0,5.0,4.0,3.0,8.0,7.0,6.0,11.0,1.0,2.0,,,,,
2019-03-17,Reus Deportiu,La Coruna,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-03-18,Numancia,Malaga,1,1,D,2.75,2.87,2.8,2018,12.0,10.0,3.0,2.0,6.0,9.0,14.0,20.0,3.0,4.0,,,,,
2019-03-22,La Coruna,Almeria,0,0,D,1.72,3.25,5.5,2018,10.0,10.0,3.0,2.0,6.0,4.0,14.0,18.0,2.0,4.0,,,,,
2019-03-22,Tenerife,Osasuna,3,2,H,2.8,2.9,2.75,2018,16.0,18.0,6.0,5.0,4.0,9.0,13.0,13.0,5.0,2.0,,,,,
2019-03-23,Lugo,Albacete,0,3,A,2.45,3.0,3.2,2018,23.0,7.0,5.0,4.0,11.0,2.0,10.0,13.0,4.0,1.0,,,,,
2019-03-23,Elche,Alcorcon,3,1,H,2.45,2.9,3.2,2018,10.0,14.0,5.0,3.0,3.0,2.0,16.0,14.0,5.0,2.0,,,,,
2019-03-24,Cadiz,Cordoba,1,1,D,1.5,3.6,8.0,2018,11.0,6.0,3.0,2.0,8.0,7.0,19.0,9.0,3.0,0.0,,,,,
2019-03-24,Extremadura UD,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-03-24,Gimnastic,Malaga,0,1,A,3.75,3.0,2.15,2018,17.0,6.0,5.0,2.0,5.0,4.0,9.0,20.0,1.0,3.0,,,,,
2019-03-24,Granada,Las Palmas,1,1,D,1.8,3.2,5.0,2018,14.0,9.0,5.0,3.0,6.0,1.0,15.0,22.0,4.0,5.0,,,,,
2019-03-24,Rayo Majadahonda,Numancia,4,0,H,2.4,3.0,3.2,2018,12.0,8.0,7.0,0.0,5.0,0.0,16.0,16.0,5.0,5.0,,,,,
2019-03-24,Sp Gijon,Oviedo,1,0,H,2.15,2.87,4.0,2018,10.0,7.0,4.0,2.0,3.0,3.0,22.0,21.0,5.0,8.0,,,,,
2019-03-25,Mallorca,Zaragoza,3,0,H,1.9,3.0,4.75,2018,18.0,12.0,10.0,1.0,5.0,3.0,13.0,19.0,2.0,3.0,,,,,
2019-03-29,Malaga,Sp Gijon,1,1,D,2.05,2.9,4.33,2018,23.0,7.0,5.0,3.0,10.0,2.0,17.0,22.0,6.0,6.0,,,,,
2019-03-30,Albacete,Tenerife,2,2,D,2.25,3.0,3.5,2018,16.0,12.0,5.0,3.0,5.0,3.0,21.0,20.0,1.0,1.0,,,,,
2019-03-30,Almeria,Rayo Majadahonda,2,2,D,1.72,3.25,5.5,2018,18.0,12.0,5.0,6.0,3.0,4.0,15.0,20.0,3.0,3.0,,,,,
2019-03-30,Numancia,Granada,2,1,H,2.6,2.87,3.0,2018,7.0,8.0,3.0,2.0,3.0,7.0,16.0,16.0,2.0,4.0,,,,,
2019-03-31,Oviedo,La Coruna,1,1,D,2.6,3.0,2.9,2018,9.0,10.0,3.0,3.0,6.0,4.0,18.0,17.0,4.0,1.0,,,,,
2019-03-31,Reus Deportiu,Cadiz,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-03-31,Osasuna,Extremadura UD,1,0,H,1.44,4.0,8.0,2018,15.0,7.0,5.0,2.0,9.0,3.0,7.0,15.0,3.0,3.0,,,,,
2019-03-31,Alcorcon,Lugo,0,0,D,1.8,3.2,5.0,2018,13.0,6.0,4.0,1.0,7.0,3.0,15.0,15.0,2.0,4.0,,,,,
2019-03-31,Cordoba,Mallorca,3,2,H,3.2,3.1,2.3,2018,10.0,15.0,4.0,4.0,3.0,5.0,15.0,14.0,4.0,1.0,,,,,
2019-03-31,Las Palmas,Elche,0,1,A,1.7,3.25,5.75,2018,12.0,6.0,4.0,4.0,2.0,2.0,14.0,25.0,5.0,3.0,,,,,
2019-04-01,Zaragoza,Gimnastic,3,0,H,1.75,3.5,5.0,2018,18.0,16.0,7.0,6.0,6.0,2.0,13.0,16.0,4.0,2.0,,,,,
2019-04-05,Tenerife,Sp Gijon,0,1,A,2.15,3.2,3.5,2018,23.0,10.0,7.0,5.0,7.0,3.0,19.0,19.0,4.0,4.0,,,,,
2019-04-06,Extremadura UD,Almeria,1,0,H,2.25,3.1,3.4,2018,6.0,16.0,3.0,3.0,3.0,6.0,10.0,10.0,1.0,1.0,,,,,
2019-04-06,Granada,Malaga,1,0,H,2.05,3.1,4.0,2018,11.0,12.0,2.0,3.0,1.0,4.0,14.0,16.0,3.0,5.0,,,,,
2019-04-06,La Coruna,Rayo Majadahonda,0,2,A,1.4,4.0,10.0,2018,15.0,14.0,2.0,6.0,4.0,1.0,23.0,12.0,4.0,1.0,,,,,
2019-04-06,Oviedo,Las Palmas,1,1,D,2.3,3.1,3.25,2018,12.0,7.0,6.0,3.0,8.0,5.0,12.0,11.0,1.0,2.0,,,,,
2019-04-07,Lugo,Osasuna,2,2,D,4.0,3.2,2.0,2018,13.0,12.0,5.0,5.0,8.0,9.0,19.0,15.0,3.0,4.0,,,,,
2019-04-07,Gimnastic,Numancia,2,0,H,2.75,3.0,2.75,2018,13.0,7.0,5.0,2.0,6.0,0.0,21.0,11.0,5.0,1.0,,,,,
2019-04-07,Mallorca,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-04-07,Alcorcon,Albacete,0,1,A,2.3,3.0,3.4,2018,15.0,6.0,4.0,3.0,6.0,1.0,19.0,21.0,5.0,8.0,,,,,
2019-04-07,Elche,Cordoba,1,0,H,1.8,3.1,5.5,2018,15.0,6.0,5.0,1.0,9.0,3.0,11.0,22.0,2.0,5.0,,,,,
2019-04-08,Cadiz,Zaragoza,3,3,D,1.8,3.5,4.5,2018,16.0,14.0,5.0,7.0,6.0,3.0,15.0,14.0,2.0,7.0,,,,,
2019-04-12,Sp Gijon,Granada,1,0,H,2.25,3.1,3.4,2018,6.0,19.0,3.0,5.0,7.0,4.0,18.0,15.0,4.0,4.0,,,,,
2019-04-13,Almeria,Gimnastic,3,0,H,1.7,3.6,5.0,2018,13.0,13.0,6.0,2.0,2.0,8.0,13.0,16.0,1.0,1.0,,,,,
2019-04-13,Malaga,Extremadura UD,1,2,A,1.53,3.6,7.5,2018,20.0,11.0,7.0,5.0,8.0,4.0,15.0,13.0,2.0,1.0,,,,,
2019-04-13,Osasuna,La Coruna,2,1,H,2.0,3.1,4.2,2018,5.0,7.0,4.0,2.0,5.0,2.0,15.0,15.0,3.0,3.0,,,,,
2019-04-13,Rayo Majadahonda,Tenerife,1,3,A,2.5,2.87,3.1,2018,16.0,14.0,7.0,6.0,5.0,1.0,12.0,15.0,3.0,4.0,,,,,
2019-04-14,Reus Deportiu,Oviedo,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-04-14,Albacete,Elche,1,1,D,2.0,3.0,4.33,2018,8.0,11.0,3.0,4.0,7.0,6.0,15.0,21.0,2.0,4.0,,,,,
2019-04-14,Cordoba,Lugo,0,4,A,2.37,3.1,3.1,2018,11.0,11.0,1.0,5.0,9.0,5.0,16.0,16.0,3.0,1.0,,,,,
2019-04-14,Las Palmas,Cadiz,0,3,A,2.05,3.2,3.75,2018,12.0,10.0,2.0,5.0,2.0,7.0,17.0,17.0,2.0,3.0,,,,,
2019-04-14,Numancia,Mallorca,1,1,D,2.45,3.1,3.1,2018,5.0,8.0,3.0,2.0,1.0,6.0,15.0,15.0,2.0,4.0,,,,,
2019-04-14,Zaragoza,Alcorcon,0,2,A,2.0,3.0,4.33,2018,21.0,5.0,6.0,4.0,11.0,7.0,12.0,18.0,0.0,6.0,,,,,
2019-04-19,Zaragoza,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-04-19,Alcorcon,Malaga,1,4,A,2.7,2.8,3.0,2018,12.0,13.0,2.0,7.0,3.0,5.0,16.0,10.0,4.0,1.0,,,,,
2019-04-20,Albacete,Las Palmas,4,2,H,2.1,3.0,3.4,2018,14.0,10.0,6.0,3.0,6.0,3.0,17.0,18.0,4.0,3.0,,,,,
2019-04-20,Gimnastic,Sp Gijon,0,0,D,3.0,3.0,2.5,2018,15.0,7.0,3.0,2.0,1.0,7.0,18.0,17.0,3.0,1.0,,,,,
2019-04-20,Lugo,Granada,1,2,A,2.75,3.0,2.37,2018,13.0,9.0,2.0,4.0,10.0,3.0,30.0,15.0,2.0,4.0,,,,,
2019-04-20,Mallorca,Rayo Majadahonda,2,0,H,1.66,3.3,6.0,2018,14.0,17.0,5.0,4.0,3.0,10.0,10.0,12.0,0.0,5.0,,,,,
2019-04-21,Cadiz,Numancia,2,1,H,1.72,3.3,5.5,2018,12.0,5.0,5.0,2.0,12.0,3.0,13.0,17.0,2.0,6.0,,,,,
2019-04-21,La Coruna,Extremadura UD,1,2,A,1.5,3.6,8.5,2018,15.0,7.0,6.0,2.0,4.0,1.0,17.0,18.0,3.0,3.0,,,,,
2019-04-21,Oviedo,Cordoba,3,3,D,1.6,3.75,6.0,2018,11.0,11.0,5.0,6.0,4.0,3.0,19.0,18.0,4.0,3.0,,,,,
2019-04-21,Tenerife,Almeria,1,3,A,2.2,3.0,3.6,2018,8.0,8.0,2.0,3.0,3.0,4.0,13.0,12.0,6.0,3.0,,,,,
2019-04-22,Elche,Osasuna,1,2,A,2.75,3.2,2.6,2018,16.0,8.0,3.0,4.0,1.0,7.0,14.0,10.0,3.0,1.0,,,,,
2019-04-26,Numancia,La Coruna,1,2,A,3.2,3.1,2.37,2018,18.0,9.0,2.0,5.0,7.0,6.0,16.0,17.0,3.0,4.0,,,,,
2019-04-27,Malaga,Mallorca,0,1,A,2.0,3.25,4.0,2018,17.0,8.0,4.0,4.0,6.0,5.0,15.0,14.0,0.0,4.0,,,,,
2019-04-27,Osasuna,Albacete,2,0,H,1.8,3.2,5.25,2018,19.0,3.0,10.0,0.0,7.0,3.0,20.0,22.0,2.0,4.0,,,,,
2019-04-27,Extremadura UD,Tenerife,1,0,H,2.3,3.2,3.1,2018,16.0,15.0,7.0,1.0,5.0,9.0,15.0,15.0,3.0,4.0,,,,,
2019-04-27,Almeria,Oviedo,0,1,A,2.2,3.2,3.4,2018,9.0,9.0,3.0,4.0,2.0,4.0,17.0,26.0,1.0,5.0,,,,,
2019-04-28,Cordoba,Zaragoza,0,3,A,2.9,3.3,2.4,2018,11.0,9.0,4.0,4.0,4.0,5.0,15.0,12.0,2.0,1.0,,,,,
2019-04-28,Granada,Gimnastic,2,0,H,1.45,3.8,10.0,2018,9.0,7.0,5.0,0.0,4.0,1.0,17.0,20.0,1.0,3.0,,,,,
2019-04-28,Las Palmas,Lugo,4,1,H,1.66,3.6,5.25,2018,16.0,11.0,10.0,3.0,6.0,2.0,21.0,15.0,1.0,2.0,,,,,
2019-04-28,Rayo Majadahonda,Cadiz,1,1,D,3.0,3.2,2.45,2018,13.0,7.0,2.0,3.0,3.0,3.0,13.0,20.0,3.0,3.0,,,,,
2019-04-28,Reus Deportiu,Alcorcon,0,1,A,,,,2018,,,,,,,,,,,,,,,
2019-04-28,Sp Gijon,Elche,1,1,D,1.9,3.1,4.5,2018,18.0,13.0,4.0,5.0,10.0,7.0,16.0,16.0,1.0,4.0,,,,,
2019-05-03,Cordoba,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
2019-05-04,Alcorcon,Osasuna,0,0,D,3.0,3.1,2.45,2018,10.0,8.0,0.0,3.0,10.0,4.0,22.0,11.0,3.0,4.0,,,,,
2019-05-04,Gimnastic,Extremadura UD,0,1,A,2.45,3.1,3.0,2018,18.0,6.0,5.0,3.0,15.0,4.0,17.0,15.0,3.0,2.0,,,,,
2019-05-04,Tenerife,Las Palmas,2,1,H,2.15,3.2,3.5,2018,13.0,13.0,6.0,7.0,5.0,4.0,16.0,17.0,6.0,3.0,,,,,
2019-05-04,Zaragoza,La Coruna,0,1,A,2.37,3.1,3.1,2018,13.0,6.0,5.0,1.0,6.0,0.0,17.0,9.0,4.0,1.0,,,,,
2019-05-05,Mallorca,Sp Gijon,2,1,H,1.95,3.3,4.0,2018,19.0,6.0,9.0,2.0,15.0,5.0,16.0,20.0,4.0,2.0,,,,,
2019-05-05,Lugo,Almeria,4,2,H,2.1,3.25,3.6,2018,12.0,15.0,8.0,5.0,3.0,8.0,14.0,13.0,1.0,1.0,,,,,
2019-05-05,Oviedo,Granada,1,1,D,2.45,2.9,3.2,2018,12.0,7.0,3.0,3.0,5.0,2.0,20.0,17.0,3.0,7.0,,,,,
2019-05-05,Albacete,Numancia,0,0,D,1.95,3.2,4.2,2018,14.0,8.0,1.0,1.0,6.0,3.0,7.0,15.0,2.0,3.0,,,,,
2019-05-05,Elche,Rayo Majadahonda,2,1,H,1.85,3.5,4.2,2018,14.0,14.0,5.0,3.0,8.0,2.0,17.0,22.0,2.0,3.0,,,,,
2019-05-06,Cadiz,Malaga,1,1,D,2.1,2.87,4.2,2018,12.0,9.0,5.0,3.0,2.0,2.0,8.0,24.0,3.0,5.0,,,,,
2019-05-10,Granada,Tenerife,2,1,H,1.61,3.75,5.5,2018,16.0,4.0,8.0,2.0,4.0,0.0,16.0,22.0,2.0,4.0,,,,,
2019-05-10,Osasuna,Reus Deportiu,1,0,H,,,,2018,,,,,,,,,,,,,,,
