Season,Date,HomeTeam,AwayTeam,Bet_On,Handicap,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2025,2025-10-18,Roma,Inter,Home AH,0.25,0.7184,1.9,0.4056,0.1921,False,7.427251479614338,7.427251479614338,12.958695418089606
2025,2025-10-18,Torino,Napoli,Away AH,0.75,0.8684,2.05,0.743,0.3806,False,6.8330713612451905,6.8330713612451905,11.921999784642438
2025,2025-10-19,Atalanta,Lazio,Home AH,-0.75,0.6321,1.93,0.2366,0.114,False,6.286425652345575,6.286425652345575,11.216813497380837
2025,2025-10-19,Cagliari,Bologna,Home AH,0.25,0.6274,2.03,0.2656,0.1348,False,5.783511600157929,5.783511600157929,10.47201708115475
2025,2025-10-20,Cremonese,Udinese,Home AH,0.25,0.6687,1.78,0.244,0.1069,True,6.144402724007784,6.144402724007784,10.970275653876092
2025,2025-10-24,Milan,Pisa,Home AH,-1.5,0.6719,1.93,0.3191,0.1538,False,5.652850506087161,5.652850506087161,10.095121913588127
2025,2025-10-25,Udinese,Lecce,Away AH,-0.5,0.6539,2.03,0.3179,0.1613,False,5.200622465600189,5.200622465600189,9.29281209950571
2025,2025-10-26,Torino,Genoa,Away AH,-0.25,0.782,1.9,0.5397,0.2556,False,4.784572668352173,4.784572668352173,8.549387131545252
2025,2025-10-26,Verona,Cagliari,Away AH,-0.25,0.7257,1.95,0.437,0.2129,True,5.148200191146938,5.148200191146938,9.19914055354269
2025,2025-10-29,Genoa,Cremonese,Away AH,-0.5,0.734,2.0,0.4679,0.234,True,5.560056206438693,5.560056206438693,9.935071797826106
2025,2025-10-29,Inter,Fiorentina,Home AH,-1.25,0.6351,1.88,0.2204,0.1031,True,5.951484163371977,5.951484163371977,10.4168035591591
2025,2025-10-29,Bologna,Torino,Home AH,-0.75,0.7726,2.03,0.5519,0.28,False,5.475365430302219,5.475365430302219,9.583459274426371
2025,2025-10-30,Pisa,Lazio,Away AH,0.25,0.6497,1.83,0.2276,0.1032,False,5.037336195878042,5.037336195878042,9.038160441711511
2025,2025-11-01,Udinese,Atalanta,Away AH,0.75,0.619,2.03,0.249,0.1263,False,4.6343493002077984,4.6343493002077984,8.47553495421497
2025,2025-11-01,Cremonese,Juventus,Home AH,1.0,0.6534,2.0,0.3067,0.1534,False,4.263601356191175,4.263601356191175,7.8256733116005375
2025,2025-11-02,Verona,Inter,Away AH,1.25,0.6901,1.98,0.374,0.1851,False,3.9225132476958806,3.9225132476958806,7.199619446672495
2025,2025-11-02,Milan,Roma,Away AH,-0.25,0.71,2.0,0.4199,0.21,False,3.60871218788021,3.60871218788021,6.623649890938696
2025,2025-11-03,Sassuolo,Genoa,Home AH,-0.25,0.6069,2.1,0.2494,0.1307,False,3.3200152128497935,3.3200152128497935,6.210665320238668
2025,2025-11-07,Pisa,Cremonese,Away AH,-0.25,0.7819,1.9,0.5395,0.2555,False,3.05441399582181,3.05441399582181,5.713812094619574
2025,2025-11-09,Inter,Lazio,Away AH,-1.5,0.7416,1.78,0.4103,0.1798,False,2.8100608761560655,2.8100608761560655,5.256707127050008
2025,2025-11-09,Atalanta,Sassuolo,Away AH,-1.25,0.6684,1.85,0.2784,0.1279,True,3.0011450157346777,3.0011450157346777,5.5676939206862865
2025,2025-11-22,Udinese,Bologna,Away AH,0.25,0.7707,1.8,0.4841,0.2151,True,3.193218296741697,3.193218296741697,5.924026331610209
2025,2025-11-22,Fiorentina,Juventus,Away AH,0.5,0.6224,2.03,0.2559,0.1298,False,2.9377608330023612,2.9377608330023612,5.545036747045446
2025,2025-11-23,Verona,Parma,Away AH,-0.25,0.764,1.93,0.5102,0.2458,True,3.156330238977737,3.156330238977737,5.957587481025627
2025,2025-11-23,Inter,Milan,Away AH,-0.5,0.6547,1.9,0.271,0.1283,True,3.383586016184134,3.383586016184134,6.320851377681164
2025,2025-11-23,Lazio,Lecce,Home AH,-0.75,0.7235,1.8,0.3779,0.1679,True,3.600135521219918,3.600135521219918,6.7253858658527585
2025,2025-11-24,Sassuolo,Pisa,Home AH,-0.5,0.6883,2.08,0.3996,0.2075,False,3.312124679522325,3.312124679522325,6.187354996584538
2025,2025-11-29,Juventus,Cagliari,Away AH,-1.5,0.6697,1.83,0.2718,0.1233,True,3.532049758242607,3.532049758242607,6.536312537359411
2025,2025-11-30,Atalanta,Fiorentina,Home AH,-0.75,0.67,1.93,0.3151,0.1518,True,3.794834260255857,3.794834260255857,7.0151676960807645
2025,2025-12-06,Sassuolo,Fiorentina,Home AH,0.0,0.7205,2.05,0.4543,0.2327,True,4.113600338117349,4.113600338117349,7.6044417825515485
2025,2025-12-06,Inter,Como,Away AH,-1.0,0.6561,1.98,0.3053,0.1511,False,3.784512311067961,3.784512311067961,7.024032763498301
2025,2025-12-07,Cagliari,Roma,Away AH,0.75,0.7024,1.88,0.3642,0.1705,False,3.481751326182524,3.481751326182524,6.462110142418437
2025,2025-12-08,Torino,Milan,Away AH,0.5,0.7367,1.78,0.3991,0.1749,True,3.6990126089363136,3.6990126089363136,6.865345815305347
2025,2025-12-13,Torino,Cremonese,Away AH,-0.5,0.6427,1.85,0.2224,0.1022,False,3.4030916002214084,3.4030916002214084,6.48363258797437
2025,2025-12-13,Atalanta,Cagliari,Away AH,-1.5,0.8076,1.85,0.5813,0.2671,True,3.634501829036464,3.634501829036464,6.924519603956627
2025,2025-12-14,Fiorentina,Verona,Away AH,-0.5,0.6748,2.05,0.365,0.1869,True,3.939799982675527,3.939799982675527,7.506179250688984
2025,2025-12-14,Bologna,Juventus,Home AH,0.0,0.6721,2.05,0.3598,0.1843,False,3.6246159840614847,3.6246159840614847,6.905684910633865
2025,2025-12-14,Genoa,Inter,Away AH,1.0,0.667,1.88,0.2886,0.1351,False,3.334646705336566,3.334646705336566,6.407439744331632
2025,2025-12-14,Milan,Sassuolo,Away AH,-1.25,0.7664,1.88,0.501,0.2345,True,3.56940583339226,3.56940583339226,6.858523502332579
2025,2025-12-15,Roma,Como,Away AH,-0.25,0.6265,2.0,0.253,0.1265,False,3.283853366720879,3.283853366720879,6.424721890810043
2025,2025-12-20,Juventus,Roma,Away AH,-0.5,0.7193,1.88,0.4003,0.1874,False,3.021145097383209,3.021145097383209,5.91074413954524
2025,2025-12-21,Genoa,Atalanta,Home AH,0.5,0.76,1.9,0.4934,0.2337,False,2.779453489592552,2.779453489592552,5.43788460838162
2025,2025-12-21,Fiorentina,Udinese,Away AH,-0.25,0.7473,1.95,0.4813,0.2345,False,2.5570972104251477,2.5570972104251477,5.002853839711091
2025,2025-12-21,Sassuolo,Torino,Home AH,-0.25,0.6081,2.0,0.2163,0.1081,False,2.352529433591136,2.352529433591136,4.7323245183287135
2025,2025-12-28,Atalanta,Inter,Away AH,0.5,0.7702,2.05,0.5514,0.2824,True,2.5501419060127914,2.5501419060127914,5.129839777868325
2025,2025-12-28,Bologna,Sassuolo,Home AH,-0.75,0.6713,2.0,0.3426,0.1713,False,2.346130553531768,2.346130553531768,4.719452595638859
2025,2026-01-03,Como,Udinese,Home AH,-0.75,0.81,1.95,0.61,0.2972,True,2.5244364756001825,2.5244364756001825,5.078130992907412
2025,2026-01-03,Atalanta,Roma,Away AH,-0.25,0.8306,1.9,0.6423,0.3043,False,2.322481557552168,2.322481557552168,4.671880513474819
2025,2026-01-04,Inter,Bologna,Away AH,-1.25,0.6726,1.9,0.3087,0.1462,False,2.136683032947994,2.136683032947994,4.3113281348473995
2025,2026-01-04,Fiorentina,Cremonese,Away AH,-0.5,0.674,2.05,0.3635,0.1862,False,1.9657483903121546,1.9657483903121546,3.9664218840596077
2025,2026-01-04,Lazio,Napoli,Home AH,0.25,0.731,1.88,0.4254,0.1991,False,1.8084885190871822,1.8084885190871822,3.649108133334839
2025,2026-01-06,Pisa,Como,Away AH,0.75,0.6339,1.95,0.2485,0.1211,True,1.945933646537808,1.945933646537808,3.8644739339790948
2025,2026-01-07,Torino,Udinese,Home AH,-0.25,0.6326,1.98,0.2578,0.1276,False,1.7902589548147834,1.7902589548147834,3.6154085889341423
2025,2026-01-10,Como,Bologna,Home AH,-0.5,0.6934,1.98,0.3806,0.1884,False,1.6470382384296007,1.6470382384296007,3.326175901819411
2025,2026-01-11,Fiorentina,Milan,Away AH,0.5,0.6218,2.03,0.2545,0.1292,False,1.5152751793552326,1.5152751793552326,3.114547960066151
2025,2026-01-11,Inter,Napoli,Home AH,-0.75,0.6435,1.95,0.2682,0.1307,False,1.394053165006814,1.394053165006814,2.9057175193437157
2025,2026-01-17,Udinese,Inter,Away AH,1.25,0.6766,1.98,0.3467,0.1716,False,1.2825289118062688,1.2825289118062688,2.6732601177962185
2025,2026-01-18,Milan,Lecce,Home AH,-1.5,0.6508,1.93,0.2753,0.1326,False,1.1799265988617673,1.1799265988617673,2.4892729901888937
2025,2026-01-18,Torino,Roma,Away AH,0.25,0.663,1.83,0.2569,0.1165,True,1.2582737250261886,1.2582737250261886,2.6219680431586454
2025,2026-01-24,Como,Torino,Home AH,-0.75,0.8417,1.83,0.6509,0.2952,True,1.3418231003679275,1.3418231003679275,2.7960667212243795
2025,2026-01-25,Atalanta,Parma,Away AH,-1.25,0.7939,1.9,0.5649,0.2676,False,1.2344772523384933,1.2344772523384933,2.5723813835264293
2025,2026-01-25,Genoa,Bologna,Home AH,0.0,0.5852,2.1,0.2082,0.109,True,1.3431112505442806,1.3431112505442806,2.719663079640235
2025,2026-01-30,Lazio,Genoa,Away AH,-0.25,0.7783,2.0,0.5566,0.2783,False,1.2356623505007382,1.2356623505007382,2.5020900332690164
2025,2026-02-01,Cremonese,Inter,Away AH,1.5,0.6681,1.88,0.291,0.1362,True,1.3226529799759903,1.3226529799759903,2.6622738371988985
2025,2026-02-03,Bologna,Milan,Away AH,0.0,0.7777,1.8,0.4998,0.2221,True,1.4073027706944536,1.4073027706944536,2.832659362779628
2025,2026-02-07,Fiorentina,Torino,Home AH,-0.75,0.6532,1.98,0.2993,0.1481,False,1.2947185490388973,1.2947185490388973,2.6207056259596424
2025,2026-02-08,Sassuolo,Inter,Away AH,1.25,0.6116,2.03,0.2345,0.119,True,1.4014033574797025,1.4014033574797025,2.778953659301183
2025,2026-02-13,Pisa,Milan,Away AH,1.0,0.7245,1.85,0.4004,0.1839,False,1.2892910888813263,1.2892910888813263,2.5566373665570885
2025,2026-02-14,Como,Fiorentina,Home AH,-0.75,0.6565,1.93,0.2871,0.1383,False,1.1861478017708202,1.1861478017708202,2.3731347195724535
2025,2026-02-14,Lazio,Atalanta,Away AH,0.25,0.6709,1.85,0.2838,0.1304,True,1.266805852291236,1.266805852291236,2.516252541673069
2025,2026-02-15,Torino,Bologna,Home AH,0.25,0.7509,1.85,0.4578,0.2104,False,1.165461384107937,1.165461384107937,2.3149523383392236
2025,2026-02-15,Udinese,Sassuolo,Home AH,-0.25,0.6264,2.03,0.2637,0.1338,False,1.072224473379302,1.072224473379302,2.1623391054342105
2025,2026-02-15,Cremonese,Genoa,Away AH,0.25,0.7282,2.1,0.4811,0.252,False,0.9864465155089579,0.9864465155089579,1.9893519769994736
2025,2026-02-15,Napoli,Roma,Away AH,-0.25,0.7632,1.88,0.494,0.2313,True,1.0558923502007884,1.0558923502007884,2.1294023561802367
2025,2026-02-21,Lecce,Inter,Away AH,1.25,0.6628,2.08,0.3505,0.182,True,1.1471214492581365,1.1471214492581365,2.313382719754209
2025,2026-02-21,Cagliari,Lazio,Home AH,0.25,0.7747,1.88,0.5187,0.2428,True,1.2278787992859093,1.2278787992859093,2.4762448632249052
2025,2026-02-22,Genoa,Torino,Home AH,-0.25,0.6317,1.93,0.2357,0.1136,True,1.3192329819527808,1.3192329819527808,2.611943700790846
2025,2026-02-22,Atalanta,Napoli,Home AH,-0.25,0.7229,2.1,0.471,0.2467,True,1.4353254843646255,1.4353254843646255,2.8417947464604403
2025,2026-02-23,Fiorentina,Pisa,Home AH,-0.75,0.8369,1.85,0.6449,0.2963,True,1.5329276173014201,1.5329276173014201,3.0350367892197503
2025,2026-02-23,Bologna,Udinese,Away AH,-0.5,0.6472,2.0,0.2943,0.1472,False,1.4102934079173066,1.4102934079173066,2.811733957452907
2025,2026-02-27,Parma,Cagliari,Away AH,-0.25,0.7111,1.93,0.4004,0.1929,True,1.5152192374663542,1.5152192374663542,3.0209269638874034
2025,2026-02-28,Inter,Genoa,Home AH,-1.5,0.6905,1.98,0.3747,0.1854,True,1.6340124256837165,1.6340124256837165,3.2577676378561757
2025,2026-03-01,Sassuolo,Atalanta,Away AH,0.5,0.762,1.98,0.5192,0.257,False,1.5032914316290191,1.5032914316290191,2.997146226827682
2025,2026-03-07,Juventus,Pisa,Home AH,-1.75,0.8117,1.95,0.6134,0.2988,True,1.6175415804328246,1.6175415804328246,3.2249293400665855
2025,2026-03-07,Atalanta,Udinese,Home AH,-0.75,0.6919,1.88,0.3418,0.16,False,1.4881382539981987,1.4881382539981987,2.9669349928612587
2025,2026-03-07,Cagliari,Como,Away AH,0.75,0.6905,1.73,0.2666,0.1125,True,1.5750455280316935,1.5750455280316935,3.1112897314714267
2025,2026-03-09,Lazio,Sassuolo,Away AH,-0.25,0.7056,1.98,0.4053,0.2006,False,1.449041885789158,1.449041885789158,2.8623865529537125
2025,2026-03-13,Torino,Parma,Away AH,-0.25,0.7716,2.0,0.5431,0.2716,False,1.3331185349260255,1.3331185349260255,2.6333956287174156
2025,2026-03-14,Napoli,Lecce,Away AH,-1.25,0.6747,1.98,0.3427,0.1696,True,1.4376350280642258,1.4376350280642258,2.839853846008861
2025,2026-03-15,Verona,Genoa,Away AH,0.25,0.7558,2.03,0.5186,0.2631,True,1.556096154376718,1.556096154376718,3.0738578029199912
2025,2026-03-15,Pisa,Cagliari,Away AH,-0.25,0.8559,1.7,0.65,0.2676,False,1.4316084620265805,1.4316084620265805,2.8279491786863917
2025,2026-03-15,Lazio,Milan,Away AH,0.5,0.6682,1.95,0.3189,0.1554,False,1.317079785064454,1.317079785064454,2.602490930415619
2025,2026-03-16,Cremonese,Fiorentina,Away AH,0.5,0.7103,1.93,0.3988,0.1922,True,1.4150705210732495,1.4150705210732495,2.796116255638541
2025,2026-03-21,Milan,Torino,Home AH,-1.25,0.6355,1.9,0.2305,0.1092,False,1.3018648793873895,1.3018648793873895,2.63499005640737
2025,2026-03-21,Parma,Cremonese,Home AH,-0.5,0.652,2.05,0.3206,0.1642,False,1.1977156890363982,1.1977156890363982,2.4241908518947803
2025,2026-03-22,Como,Pisa,Home AH,-1.75,0.8139,2.03,0.6332,0.3213,True,1.2964074618129975,1.2964074618129975,2.6239441780909103
2025,2026-03-22,Fiorentina,Inter,Away AH,0.75,0.7468,1.75,0.4092,0.1754,False,1.1926948648679576,1.1926948648679576,2.4140286438436376
2025,2026-03-22,Atalanta,Verona,Home AH,-1.25,0.7537,1.93,0.4888,0.2355,False,1.097279275678521,1.097279275678521,2.2209063523361467
2025,2026-04-04,Verona,Fiorentina,Away AH,0.5,0.7247,1.9,0.4189,0.1984,True,1.1762833835273745,1.1762833835273745,2.3808116097043492
2025,2026-04-05,Inter,Roma,Home AH,-0.75,0.7115,1.85,0.372,0.1709,True,1.2562706536072359,1.2562706536072359,2.542706799164245
2025,2026-04-05,Pisa,Torino,Away AH,0.25,0.5893,2.1,0.216,0.1131,True,1.3668224711246726,1.3668224711246726,2.693743583034601
2025,2026-04-06,Udinese,Como,Away AH,0.75,0.6866,1.9,0.3384,0.1603,False,1.2574766734346987,1.2574766734346987,2.478244096391833
2025,2026-04-06,Lecce,Atalanta,Away AH,0.75,0.6175,1.98,0.2272,0.1125,True,1.3560628446319791,1.3560628446319791,2.616193075773388
2025,2026-04-06,Juventus,Genoa,Away AH,-1.25,0.6076,1.98,0.2071,0.1025,False,1.247577817061421,1.247577817061421,2.4807396792752208
2025,2026-04-10,Roma,Pisa,Home AH,-1.5,0.7192,2.03,0.4466,0.2266,True,1.350378229187282,1.350378229187282,2.685152628847499
2025,2026-04-11,Torino,Verona,Home AH,-0.5,0.7624,1.9,0.4985,0.2361,True,1.4476054616887661,1.4476054616887661,2.878483618124519
2025,2026-04-11,Milan,Udinese,Away AH,-1.25,0.8205,1.88,0.6165,0.2886,True,1.5495168861916553,1.5495168861916553,3.081128864840485
2025,2026-04-11,Atalanta,Juventus,Home AH,0.25,0.7689,1.85,0.4969,0.2283,False,1.425555535296323,1.425555535296323,2.834638555653246
2025,2026-04-12,Genoa,Sassuolo,Away AH,-0.25,0.6311,2.0,0.2623,0.1311,False,1.3115110924726172,1.3115110924726172,2.6487571323662844
2025,2026-04-12,Parma,Napoli,Away AH,0.75,0.6646,1.78,0.2345,0.1028,False,1.2065902050748079,1.2065902050748079,2.493473745481311
2025,2026-04-12,Como,Inter,Home AH,0.25,0.7285,1.88,0.42,0.1966,False,1.1100629886688231,1.1100629886688231,2.2939958458428062
2025,2026-04-17,Inter,Cagliari,Home AH,-1.75,0.6752,1.93,0.326,0.1571,True,1.1926516750257836,1.1926516750257836,2.464669136773511
2025,2026-04-18,Udinese,Parma,Home AH,-0.25,0.6628,1.83,0.2565,0.1163,False,1.097239541023721,1.097239541023721,2.3066222283779094
2025,2026-04-19,Cremonese,Torino,Away AH,0.0,0.7345,1.8,0.4027,0.179,False,1.0094603777418234,1.0094603777418234,2.1220924501076768
2025,2026-04-19,Pisa,Genoa,Away AH,0.25,0.7463,2.03,0.4999,0.2537,True,1.0926399128677495,1.0926399128677495,2.2969528679965494
2025,2026-04-25,Parma,Pisa,Home AH,-0.5,0.7165,2.08,0.454,0.2357,True,1.1870440013395231,1.1870440013395231,2.4954095957914513
2025,2026-04-27,Cagliari,Atalanta,Away AH,0.75,0.7663,2.03,0.5395,0.2737,False,1.0920804812323612,1.0920804812323612,2.295776828128135
2025,2026-04-27,Lazio,Udinese,Away AH,-0.5,0.6687,1.85,0.2789,0.1282,True,1.1663419539561617,1.1663419539561617,2.431838911568184
2025,2026-05-03,Bologna,Cagliari,Home AH,-0.75,0.5977,2.05,0.2145,0.1099,False,1.0730345976396687,1.0730345976396687,2.30143154993534
2025,2026-05-03,Sassuolo,Milan,Home AH,0.75,0.7954,1.93,0.5755,0.2773,True,1.15286837170406,1.15286837170406,2.4726580572505292
2025,2026-05-04,Cremonese,Lazio,Away AH,0.0,0.6787,1.78,0.2667,0.1169,True,1.2248073580983934,1.2248073580983934,2.601252348504929
2025,2026-05-04,Roma,Fiorentina,Away AH,-0.75,0.6472,2.05,0.3111,0.1594,False,1.126822769450522,1.126822769450522,2.3989399470999584
