Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-09-21,Werder Bremen,RB Leipzig,Over 2.5,0.8165,1.44,0.3994,0.122,3,True,1035.2,1035.2,1035.2
2019,2019-09-22,M'gladbach,Fortuna Dusseldorf,Over 2.5,0.7708,1.53,0.3383,0.1172,3,True,1079.09248,1079.09248,1079.09248
2019,2019-09-22,Ein Frankfurt,Dortmund,Over 2.5,0.7811,1.44,0.2835,0.0866,4,True,1117.076535296,1117.076535296,1112.7439789888
2019,2019-09-28,Dortmund,Werder Bremen,Over 2.5,0.8464,1.3,0.3343,0.0771,4,True,1143.886372143104,1143.886372143104,1139.4498344845313
2019,2019-09-28,Mainz,Wolfsburg,Over 2.5,0.643,1.72,0.1472,0.0616,1,False,1052.3754623716557,1059.6963351533714,1097.5180805755006
2019,2019-09-29,Fortuna Dusseldorf,Freiburg,Over 2.5,0.7667,1.66,0.4132,0.1643,3,True,1107.940886784879,1115.6483016494694,1155.467035229887
2019,2019-10-04,Hertha,Fortuna Dusseldorf,Over 2.5,0.7517,1.57,0.316,0.1147,4,True,1158.4629912222695,1166.5218642046852,1207.4977158262889
2019,2019-10-05,Leverkusen,RB Leipzig,Over 2.5,0.7265,1.53,0.2105,0.0729,2,False,1065.785951924488,1073.2001150683104,1143.9531485309303
2019,2019-10-06,Ein Frankfurt,Werder Bremen,Over 2.5,0.7629,1.53,0.3156,0.1093,4,True,1110.9752762860862,1118.7037999472068,1191.7898373430482
2019,2019-10-19,Fortuna Dusseldorf,Mainz,Over 2.5,0.8048,1.66,0.5091,0.2024,1,False,1022.0972541831993,1029.2074959514302,1096.4466503556043
2019,2019-10-26,Leverkusen,Werder Bremen,Over 2.5,0.8028,1.44,0.3545,0.1083,4,True,1058.075077530448,1065.4355998089206,1135.0415724481215
2019,2019-10-27,M'gladbach,Ein Frankfurt,Over 2.5,0.7689,1.5,0.3066,0.1022,6,True,1100.3980806316658,1108.0530238012775,1178.5420407121958
2019,2019-11-10,Wolfsburg,Leverkusen,Over 2.5,0.6218,1.8,0.1489,0.0662,2,False,1012.3662341811325,1025.5584761792725,1134.6708132466842
2019,2019-11-10,Freiburg,Ein Frankfurt,Over 2.5,0.7111,1.66,0.2734,0.1087,1,False,931.3769354466419,943.5137980849306,1057.1160631612734
2019,2019-11-10,M'gladbach,Werder Bremen,Over 2.5,0.7387,1.53,0.2456,0.0851,4,True,970.8673175095796,983.5187831237316,1091.5167340886676
2019,2019-11-23,Union Berlin,M'gladbach,Over 2.5,0.6978,1.72,0.2781,0.1164,2,False,893.1979321088132,904.8372804738331,1015.629033151153
2019,2019-11-23,Ein Frankfurt,Wolfsburg,Over 2.5,0.6695,1.66,0.1687,0.0671,2,False,821.7420975401081,832.4502980359264,972.7948786780031
2019,2019-12-01,M'gladbach,Freiburg,Over 2.5,0.7065,1.57,0.1917,0.0696,6,True,859.213537187937,870.4100316263647,999.3689595775697
