Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-08-30,Ath Bilbao,Sociedad,Under 2.5,0.9061,1.53,0.7288,0.2525,2,True,1042.4,1042.4,1042.4
2019,2019-08-31,Getafe,Alaves,Under 2.5,0.9856,1.44,0.9527,0.2911,2,True,1079.09248,1079.09248,1079.09248
2019,2019-09-01,Ath Madrid,Eibar,Under 2.5,0.8974,1.66,0.7419,0.295,5,False,992.7650816,992.7650816,992.7650816
2019,2019-09-01,Valencia,Mallorca,Under 2.5,0.8233,2.1,0.6627,0.3471,2,True,1080.1284087808,1080.1284087808,1080.1284087808
2019,2019-09-15,Eibar,Espanol,Under 2.5,0.7678,1.66,0.416,0.1654,3,False,993.7181360783361,993.7181360783361,993.7181360783361
2019,2019-09-15,Alaves,Sevilla,Under 2.5,0.9768,1.61,0.9388,0.3557,1,True,1042.211581118959,1042.211581118959,1042.211581118959
2019,2019-09-22,Ath Bilbao,Alaves,Under 2.5,0.9709,1.53,0.9159,0.3173,2,True,1086.401352158403,1086.401352158403,1086.401352158403
2019,2019-09-22,Getafe,Mallorca,Under 2.5,0.8579,1.5,0.5737,0.1912,6,False,999.4892439857307,999.4892439857307,999.4892439857307
2019,2019-09-26,Sociedad,Alaves,Under 2.5,0.8242,1.66,0.5577,0.2217,3,False,919.5301044668722,919.5301044668722,919.5301044668722
2019,2019-09-26,Eibar,Sevilla,Under 2.5,0.7913,1.8,0.5305,0.2358,5,False,845.9676961095224,845.9676961095224,845.9676961095224
2019,2019-09-26,Celta,Espanol,Under 2.5,0.7529,1.8,0.444,0.1973,2,True,900.1096286605318,900.1096286605318,900.1096286605318
2019,2019-09-29,Levante,Osasuna,Under 2.5,0.7338,1.9,0.4379,0.2074,2,True,964.9175219240901,964.9175219240901,964.9175219240901
2019,2019-09-29,Alaves,Mallorca,Under 2.5,0.8651,1.5,0.5953,0.1984,2,True,1003.5142228010537,1003.5142228010537,1003.5142228010537
