tourney_date,tourney_name,tourney_level,surface,best_of,winner_name,loser_name,score,w_svpt,w_1stIn,w_1stWon,w_2ndWon,l_svpt,l_1stIn,l_1stWon,l_2ndWon
2024-01-08,Adelaide,A,Hard,3,Matteo Arnaldi,Bernabe Zapata Miralles,6-4 6-3,59.0,26.0,17.0,22.0,71.0,49.0,25.0,11.0
2024-01-08,Auckland,A,Hard,3,Alejandro Tabilo,Taro Daniel,6-2 7-5,73.0,45.0,32.0,16.0,57.0,31.0,24.0,9.0
2024-01-08,Auckland,A,Hard,3,Taro Daniel,Ben Shelton,7-5 7-6(9),87.0,53.0,43.0,21.0,84.0,57.0,44.0,15.0
2024-01-08,Auckland,A,Hard,3,Alejandro Tabilo,Arthur Fils,6-2 7-5,80.0,49.0,34.0,17.0,64.0,36.0,20.0,14.0
2024-01-08,Auckland,A,Hard,3,Ben Shelton,Roberto Carballes Baena,6-4 6-3,71.0,42.0,31.0,15.0,55.0,32.0,22.0,11.0
2024-01-08,Auckland,A,Hard,3,Taro Daniel,Alexandre Muller,6-4 6-7(3) 6-3,111.0,66.0,48.0,23.0,93.0,51.0,34.0,22.0
2024-01-08,Auckland,A,Hard,3,Arthur Fils,Daniel Altmaier,7-6(2) 1-0 RET,41.0,27.0,21.0,11.0,46.0,24.0,16.0,15.0
2024-01-08,Auckland,A,Hard,3,Alejandro Tabilo,Cameron Norrie,W/O,,,,,,,,
2024-01-08,Auckland,A,Hard,3,Ben Shelton,Fabian Marozsan,6-3 6-4,59.0,40.0,32.0,9.0,49.0,32.0,24.0,8.0
2024-01-08,Auckland,A,Hard,3,Roberto Carballes Baena,Sebastian Ofner,7-5 6-3,67.0,31.0,26.0,23.0,64.0,32.0,27.0,15.0
2024-01-08,Auckland,A,Hard,3,Alexandre Muller,Francisco Cerundolo,6-1 6-1,46.0,29.0,18.0,10.0,45.0,21.0,7.0,6.0
2024-01-08,Auckland,A,Hard,3,Taro Daniel,Max Purcell,6-2 6-4,48.0,33.0,30.0,9.0,60.0,39.0,24.0,12.0
2024-01-08,Auckland,A,Hard,3,Arthur Fils,Nuno Borges,6-2 6-0,34.0,24.0,21.0,7.0,39.0,24.0,12.0,5.0
2024-01-08,Auckland,A,Hard,3,Daniel Altmaier,Felix Auger Aliassime,7-6(9) 7-5,92.0,60.0,44.0,17.0,87.0,57.0,37.0,17.0
2024-01-08,Auckland,A,Hard,3,Alejandro Tabilo,Botic Van De Zandschulp,7-5 6-3,57.0,36.0,32.0,9.0,54.0,33.0,22.0,10.0
2024-01-08,Auckland,A,Hard,3,Cameron Norrie,Luca Van Assche,6-3 6-7(6) 6-1,100.0,61.0,45.0,24.0,90.0,53.0,34.0,21.0
2024-01-08,Auckland,A,Hard,3,Fabian Marozsan,Gael Monfils,6-4 6-7(6) 7-6(4),122.0,86.0,63.0,23.0,120.0,79.0,59.0,25.0
2024-01-08,Auckland,A,Hard,3,Roberto Carballes Baena,Roberto Bautista Agut,6-4 6-3,54.0,34.0,25.0,8.0,73.0,50.0,31.0,5.0
2024-01-08,Auckland,A,Hard,3,Sebastian Ofner,Denis Shapovalov,6-4 6-2,49.0,32.0,27.0,10.0,55.0,27.0,20.0,11.0
2024-01-08,Auckland,A,Hard,3,Alexandre Muller,Benjamin Bonzi,6-3 7-5,62.0,43.0,31.0,13.0,73.0,42.0,23.0,16.0
2024-01-08,Auckland,A,Hard,3,Taro Daniel,Aleksandar Vukic,7-5 7-5,78.0,49.0,38.0,10.0,65.0,35.0,25.0,16.0
2024-01-08,Auckland,A,Hard,3,Max Purcell,Kiranpal Pannu,6-4 6-4,51.0,31.0,29.0,13.0,60.0,40.0,33.0,7.0
2024-01-08,Auckland,A,Hard,3,Arthur Fils,Richard Gasquet,6-3 6-4,60.0,42.0,33.0,12.0,46.0,26.0,22.0,10.0
2024-01-08,Auckland,A,Hard,3,Nuno Borges,Alex Michelsen,0-6 7-6(6) 6-3,85.0,59.0,41.0,16.0,83.0,60.0,47.0,11.0
2024-01-08,Auckland,A,Hard,3,Daniel Altmaier,Marcos Giron,7-6(5) 6-2,60.0,35.0,25.0,14.0,58.0,32.0,18.0,14.0
2024-01-08,Auckland,A,Hard,3,Botic Van De Zandschulp,Christopher Eubanks,7-6(5) 6-2,55.0,28.0,25.0,20.0,77.0,56.0,35.0,10.0
2024-01-08,Auckland,A,Hard,3,Alejandro Tabilo,Borna Gojo,1-6 6-3 6-2,64.0,44.0,33.0,13.0,76.0,46.0,28.0,18.0
2024-01-08,Auckland,A,Hard,3,Luca Van Assche,J J Wolf,6-4 6-2,63.0,38.0,31.0,13.0,58.0,28.0,17.0,16.0
2024-01-15,Australian Open,G,Hard,5,Novak Djokovic,Dino Prizmic,6-2 6-7(5) 6-3 6-4,129.0,77.0,51.0,32.0,123.0,84.0,55.0,12.0
2024-01-15,Australian Open,G,Hard,5,Alexei Popyrin,Marc Polmans,6-3 7-6(3) 6-2,87.0,63.0,51.0,15.0,113.0,77.0,51.0,15.0
2024-01-15,Australian Open,G,Hard,5,Gael Monfils,Yannick Hanfmann,6-4 6-3 7-5,94.0,49.0,36.0,29.0,108.0,70.0,45.0,18.0
2024-01-15,Australian Open,G,Hard,5,Tomas Martin Etcheverry,Andy Murray,6-4 6-2 6-2,80.0,57.0,43.0,14.0,82.0,43.0,31.0,13.0
2024-01-15,Australian Open,G,Hard,5,Adrian Mannarino,Stan Wawrinka,6-4 3-6 5-7 6-3 6-0,131.0,76.0,62.0,27.0,138.0,70.0,52.0,30.0
2024-01-15,Australian Open,G,Hard,5,Jaume Munar,Alexander Shevchenko,6-3 6-3 6-1,70.0,49.0,40.0,11.0,91.0,49.0,31.0,15.0
2024-01-15,Australian Open,G,Hard,5,Christopher Oconnell,Cristian Garin,3-6 7-5 4-6 6-1 7-5,173.0,97.0,73.0,33.0,148.0,82.0,55.0,32.0
2024-01-15,Australian Open,G,Hard,5,Ben Shelton,Roberto Bautista Agut,6-2 7-6(2) 7-5,103.0,70.0,55.0,13.0,114.0,87.0,50.0,13.0
2024-01-15,Australian Open,G,Hard,5,Taylor Fritz,Facundo Diaz Acosta,4-6 6-3 3-6 6-2 6-4,150.0,98.0,65.0,27.0,157.0,99.0,65.0,25.0
2024-01-15,Australian Open,G,Hard,5,Hugo Gaston,Roberto Carballes Baena,6-3 6-2 3-6 6-4,108.0,68.0,44.0,28.0,133.0,83.0,55.0,21.0
2024-01-15,Australian Open,G,Hard,5,Fabian Marozsan,Marin Cilic,6-1 2-6 6-2 7-5,91.0,59.0,47.0,19.0,125.0,65.0,46.0,25.0
2024-01-15,Australian Open,G,Hard,5,Francisco Cerundolo,Dane Sweeny,3-6 6-3 6-4 2-6 6-2,137.0,91.0,64.0,27.0,135.0,78.0,50.0,34.0
2024-01-15,Australian Open,G,Hard,5,Lorenzo Musetti,Benjamin Bonzi,7-6(3) 7-6(4) 4-6 6-2,149.0,89.0,62.0,31.0,127.0,79.0,56.0,26.0
2024-01-15,Australian Open,G,Hard,5,Luca Van Assche,James Duckworth,6-7(2) 6-3 3-6 6-3 6-3,134.0,67.0,59.0,39.0,157.0,95.0,73.0,29.0
2024-01-15,Australian Open,G,Hard,5,Jordan Thompson,Aleksandar Vukic,3-6 7-6(3) 6-2 3-6 6-4,151.0,91.0,70.0,32.0,158.0,93.0,66.0,39.0
2024-01-15,Australian Open,G,Hard,5,Stefanos Tsitsipas,Zizou Bergs,5-7 6-1 6-1 6-3,116.0,66.0,48.0,27.0,113.0,57.0,36.0,28.0
2024-01-15,Australian Open,G,Hard,5,Jannik Sinner,Botic Van De Zandschulp,6-4 7-5 6-3,88.0,51.0,35.0,24.0,107.0,69.0,45.0,15.0
2024-01-15,Australian Open,G,Hard,5,Jesper De Jong,Pedro Cachin,4-6 6-2 6-3 6-4,112.0,75.0,56.0,23.0,105.0,66.0,45.0,19.0
2024-01-15,Australian Open,G,Hard,5,Daniel Elahi Galan,Jason Kubler,2-6 6-3 7-6(3) 4-6 7-6(8),202.0,137.0,90.0,28.0,175.0,109.0,71.0,33.0
2024-01-15,Australian Open,G,Hard,5,Sebastian Baez,J J Wolf,3-6 6-2 6-3 3-0 RET,90.0,66.0,42.0,15.0,98.0,57.0,34.0,17.0
2024-01-15,Australian Open,G,Hard,5,Frances Tiafoe,Borna Coric,6-3 7-6(7) 2-6 6-3,163.0,97.0,71.0,29.0,118.0,80.0,56.0,19.0
2024-01-15,Australian Open,G,Hard,5,Tomas Machac,Shintaro Mochizuki,7-5 6-1 7-5,103.0,72.0,56.0,13.0,104.0,56.0,40.0,19.0
2024-01-15,Australian Open,G,Hard,5,Aleksandar Kovacevic,Alejandro Tabilo,6-7(2) 7-6(7) 1-6 6-1 6-3,162.0,101.0,76.0,34.0,143.0,89.0,73.0,26.0
2024-01-15,Australian Open,G,Hard,5,Karen Khachanov,Daniel Altmaier,5-7 6-3 7-6(5) 7-6(3),147.0,85.0,65.0,33.0,145.0,90.0,68.0,26.0
2024-01-15,Australian Open,G,Hard,5,Alex De Minaur,Milos Raonic,6-7(6) 6-3 2-0 RET,80.0,41.0,35.0,24.0,70.0,40.0,30.0,18.0
2024-01-15,Australian Open,G,Hard,5,Matteo Arnaldi,Adam Walton,7-6(5) 6-2 6-4,114.0,72.0,52.0,21.0,92.0,59.0,40.0,15.0
2024-01-15,Australian Open,G,Hard,5,Pavel Kotov,Arthur Rinderknech,7-5 6-1 6-7(6) 6-7(5) 6-3,176.0,124.0,92.0,29.0,183.0,114.0,85.0,29.0
