Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-09-14,Leganes,Villarreal,Over 2.5,0.7737,2.3,0.5997,0.3389,3,True,1104.0,1104.0,1104.0
2019,2019-09-15,Celta,Granada,Over 2.5,0.7806,2.0,0.5613,0.2806,2,False,1015.68,1015.68,1015.68
2019,2019-09-21,Villarreal,Valladolid,Over 2.5,0.6423,1.8,0.1953,0.0868,2,False,934.4255999999999,934.4255999999999,966.089424
2019,2019-09-22,Valencia,Leganes,Over 2.5,0.5755,2.2,0.2217,0.121,2,False,859.6715519999999,859.6715519999999,912.5439176748
2019,2019-09-27,Villarreal,Betis,Over 2.5,0.7764,1.61,0.4098,0.1552,6,True,901.6235237376,901.6235237376,957.0760608573303
2019,2019-09-28,Granada,Leganes,Over 2.5,0.5007,2.75,0.2154,0.1371,1,False,829.493641838592,829.493641838592,905.537514980163
2019,2019-10-05,Leganes,Levante,Over 2.5,0.6811,2.1,0.3912,0.2049,3,True,902.4890823203881,902.4890823203881,985.2248162984174
2019,2019-10-05,Osasuna,Villarreal,Over 2.5,0.5714,2.0,0.1429,0.0714,3,True,974.6882089060191,966.9719272521799,1020.4219728606784
2019,2019-10-18,Granada,Osasuna,Over 2.5,0.4864,2.62,0.1693,0.1047,1,False,896.7131521935376,889.6141730720054,977.2326128593502
2019,2019-10-19,Getafe,Leganes,Over 2.5,0.4717,3.0,0.2075,0.1383,2,False,824.9761000180546,818.445039226245,926.5386710672714
2019,2019-10-26,Leganes,Mallorca,Over 2.5,0.4974,2.5,0.1624,0.0974,1,False,758.9780120166103,752.9694360881454,888.9212010219402
2019,2019-10-27,Granada,Betis,Over 2.5,0.695,2.0,0.3901,0.195,1,False,698.2597710552815,692.7318812010938,817.807504940185
2019,2019-10-30,Valencia,Sevilla,Over 2.5,0.6895,1.9,0.3446,0.1632,2,False,642.398989370859,637.3133307050063,752.3829045449702
