Season,Date,HomeTeam,AwayTeam,Bet_On,Handicap,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2021,2022-04-23,Man City,Watford,Home AH,-2.5,0.6846,1.98,0.3627,0.1795,True,5.831604929865273,5.831604929865273,12.495720767960606
2021,2022-04-24,Burnley,Wolves,Away AH,0.0,0.601,2.03,0.2136,0.1084,False,5.365076535476051,5.365076535476051,11.82844927895151
2021,2022-04-24,Brighton,Southampton,Away AH,-0.25,0.7982,2.06,0.6078,0.3128,True,5.820035025684421,5.820035025684421,12.831501777806597
2021,2022-04-24,Liverpool,Everton,Home AH,-2.0,0.6155,1.96,0.2149,0.1053,False,5.354432223629667,5.354432223629667,12.142129344793938
2021,2022-04-25,Crystal Palace,Leeds,Home AH,-0.5,0.8176,2.05,0.6439,0.3298,False,4.926077645739293,4.926077645739293,11.170758997210424
2021,2022-04-28,Man United,Chelsea,Away AH,0.25,0.7437,1.99,0.4849,0.2412,False,4.53199143408015,4.53199143408015,10.27709827743359
2021,2022-04-30,Wolves,Brighton,Home AH,0.0,0.6868,1.92,0.3463,0.1659,False,4.169432119353738,4.169432119353738,9.454930415238902
2021,2022-04-30,Southampton,Crystal Palace,Away AH,-0.25,0.8804,1.82,0.7346,0.331,True,4.442946866383343,4.442946866383343,10.075173850478574
2021,2022-04-30,Leeds,Man City,Away AH,1.5,0.8202,1.85,0.6088,0.2797,True,4.74506725329741,4.74506725329741,10.760285672311117
2021,2022-05-01,Everton,Chelsea,Away AH,0.75,0.8535,2.03,0.7112,0.3608,False,4.365461873033618,4.365461873033618,9.899462818526228
2021,2022-05-02,Man United,Brentford,Away AH,-0.75,0.829,1.92,0.6432,0.3082,False,4.016224923190928,4.016224923190928,9.10750579304413
2021,2022-05-07,Brentford,Southampton,Home AH,-0.25,0.7868,1.9,0.5499,0.2605,True,4.3053931176606755,4.3053931176606755,9.763246210143308
2021,2022-05-07,Liverpool,Tottenham,Away AH,-1.25,0.6726,1.88,0.3005,0.1406,True,4.608492793143987,4.608492793143987,10.408694417095882
2021,2022-05-07,Crystal Palace,Watford,Home AH,-0.75,0.8846,1.9,0.7564,0.3583,True,4.940304274250354,4.940304274250354,11.158120415126785
2021,2022-05-08,Arsenal,Leeds,Home AH,-1.25,0.6241,2.05,0.266,0.1363,False,4.545079932310326,4.545079932310326,10.416105407520854
2021,2022-05-11,Wolves,Man City,Away AH,1.75,0.6586,2.0,0.3172,0.1586,True,4.908686326895152,4.908686326895152,11.242102566337259
2021,2022-05-11,Leeds,Chelsea,Away AH,0.75,0.7335,1.86,0.4235,0.1958,True,5.246403946185539,5.246403946185539,12.015559222901263
2021,2022-05-12,Tottenham,Arsenal,Home AH,-0.25,0.7773,1.82,0.5056,0.2278,True,5.59056804505531,5.59056804505531,12.803779907923586
2021,2022-05-15,Tottenham,Burnley,Home AH,-1.5,0.7454,2.01,0.4933,0.2479,False,5.143322601450885,5.143322601450885,11.779477515289699
2021,2022-05-15,West Ham,Man City,Away AH,1.5,0.6658,2.09,0.3592,0.1873,False,4.731856793334814,4.731856793334814,10.837119314066523
2021,2022-05-15,Watford,Leicester,Away AH,0.5,0.6811,2.01,0.3654,0.1836,True,5.114190822236267,5.114190822236267,11.712758554643099
2021,2022-05-15,Everton,Brentford,Away AH,-0.25,0.7707,2.09,0.5603,0.2922,True,5.56014826193527,5.56014826193527,12.734111100607976
2021,2022-05-15,Aston Villa,Crystal Palace,Away AH,-0.5,0.7684,1.87,0.5022,0.2336,True,5.947134580965964,5.947134580965964,13.62040523321029
2021,2022-05-16,Newcastle,Arsenal,Home AH,0.5,0.6055,2.03,0.2225,0.1129,True,6.437178470437559,6.437178470437559,14.400769325540532
2021,2022-05-17,Southampton,Liverpool,Away AH,1.5,0.8212,1.97,0.6368,0.3135,False,5.922204192802555,5.922204192802555,13.24870777949729
2021,2022-05-19,Chelsea,Leicester,Away AH,-1.25,0.7141,2.07,0.4469,0.231,True,6.429144871706454,6.429144871706454,14.382797165422257
2021,2022-05-19,Everton,Crystal Palace,Away AH,-0.5,0.7905,1.96,0.5723,0.2803,False,5.914813281969938,5.914813281969938,13.232173392188477
2021,2022-05-22,Arsenal,Everton,Away AH,-1.5,0.8039,1.86,0.576,0.2663,False,5.441628219412343,5.441628219412343,12.173599520813399
2021,2022-05-22,Norwich,Tottenham,Away AH,1.75,0.8134,1.91,0.6084,0.2898,True,5.837778753785561,5.837778753785561,13.059837565928614
2021,2022-05-22,Brentford,Leeds,Home AH,0.0,0.8109,1.77,0.5654,0.2459,False,5.370756453482716,5.370756453482716,12.015050560654325
2021,2022-05-22,Chelsea,Watford,Home AH,-2.0,0.6506,1.84,0.2347,0.1071,False,4.941095937204099,4.941095937204099,11.310067469007933
2021,2022-05-22,Crystal Palace,Man United,Home AH,0.25,0.891,1.92,0.7726,0.3702,True,5.3047605981823205,5.3047605981823205,12.142488434726918
2021,2022-05-22,Man City,Aston Villa,Home AH,-2.0,0.6606,1.84,0.2566,0.1172,False,4.880379750327735,4.880379750327735,11.363547801639186
2021,2022-05-22,Leicester,Southampton,Home AH,-0.5,0.8416,1.87,0.6595,0.3068,True,5.220054180950545,5.220054180950545,12.154450728633273
2022,2022-08-05,Crystal Palace,Arsenal,Home AH,0.5,0.7619,2.04,0.533,0.2717,False,4.802449846474502,4.802449846474502,11.182094670342611
2022,2022-08-06,Fulham,Liverpool,Away AH,1.75,0.7804,2.03,0.5672,0.2878,False,4.418253858756542,4.418253858756542,10.287527096715202
2022,2022-08-06,Leeds,Wolves,Home AH,-0.25,0.6356,2.05,0.2886,0.1478,True,4.789387182892092,4.789387182892092,11.066884430744604
2022,2022-08-06,Tottenham,Southampton,Home AH,-1.5,0.899,2.04,0.802,0.4088,True,5.187864196508714,5.187864196508714,11.987649215382556
2022,2022-08-07,Man United,Brighton,Away AH,-1.0,0.8417,1.75,0.6307,0.2703,True,5.4991360482992375,5.4991360482992375,12.706908168305509
2022,2022-08-07,West Ham,Man City,Away AH,1.5,0.7195,2.07,0.4573,0.2364,True,5.969862094033652,5.969862094033652,13.79461950751246
2022,2022-08-13,Southampton,Leeds,Away AH,-0.25,0.8667,1.89,0.7169,0.3376,True,6.394916275128848,6.394916275128848,14.776796416447347
2022,2022-08-13,Man City,Bournemouth,Home AH,-2.75,0.7477,1.88,0.4609,0.2158,True,6.845118380897919,6.845118380897919,15.81708288416524
2022,2022-08-13,Aston Villa,Everton,Away AH,-0.5,0.5979,2.02,0.2036,0.1028,False,6.297508910426085,6.297508910426085,15.01199336536123
2022,2022-08-13,Brighton,Newcastle,Home AH,-0.25,0.6335,2.07,0.291,0.1504,False,5.793708197591998,5.793708197591998,13.9198708480312
2022,2022-08-13,Brentford,Man United,Home AH,0.5,0.9088,1.87,0.8039,0.374,True,6.196950288144402,6.196950288144402,14.888693859054172
2022,2022-08-14,Nott'm Forest,West Ham,Away AH,0.5,0.8478,1.9,0.6788,0.3215,False,5.70119426509285,5.70119426509285,13.697598350329837
2022,2022-08-14,Chelsea,Tottenham,Away AH,-0.25,0.8502,1.95,0.6926,0.3374,True,6.134485029239906,6.134485029239906,14.738615824954906
2022,2022-08-20,Tottenham,Wolves,Home AH,-1.25,0.8405,1.95,0.6726,0.3277,False,5.643726226900713,5.643726226900713,13.559526558958513
2022,2022-08-20,Leicester,Southampton,Home AH,-0.5,0.8963,1.84,0.7728,0.3528,False,5.192228128748656,5.192228128748656,12.474764434241832
2022,2022-08-20,Fulham,Brentford,Away AH,-0.25,0.9453,1.8,0.8769,0.3897,False,4.776849878448764,4.776849878448764,11.476783279502486
2022,2022-08-21,West Ham,Brighton,Away AH,-0.25,0.8509,1.89,0.6833,0.3217,True,5.1169615897943155,5.1169615897943155,12.293930249003063
2022,2022-08-22,Man United,Liverpool,Away AH,1.0,0.7109,2.02,0.4274,0.2158,False,4.707604662610771,4.707604662610771,11.310415829082817
2022,2022-08-27,Arsenal,Fulham,Home AH,-1.5,0.7203,1.87,0.3987,0.1855,False,4.330996289601909,4.330996289601909,10.405582562756193
2022,2022-08-27,Chelsea,Leicester,Away AH,-1.25,0.7719,1.94,0.5293,0.2564,True,4.656687210579973,4.656687210579973,11.188082371475458
2022,2022-08-27,Brentford,Everton,Home AH,-0.5,0.7354,2.07,0.4881,0.2523,False,4.284152233733575,4.284152233733575,10.293035781757421
2022,2022-08-27,Southampton,Man United,Home AH,0.75,0.6591,1.87,0.2672,0.1243,False,3.9414200550348895,3.9414200550348895,9.605460991536026
2022,2022-08-27,Brighton,Leeds,Home AH,-0.5,0.6847,1.91,0.3381,0.1611,True,4.228355435041429,4.228355435041429,10.304738551719849
2022,2022-08-28,Wolves,Newcastle,Away AH,0.0,0.7411,1.93,0.4628,0.223,False,3.8900870002381147,3.8900870002381147,9.480359467582261
2022,2022-08-30,Southampton,Chelsea,Away AH,0.75,0.6806,1.83,0.2957,0.1341,False,3.5788800402190657,3.5788800402190657,8.779523893941242
2022,2022-08-30,Fulham,Brighton,Away AH,0.25,0.7571,2.01,0.5166,0.2596,False,3.2925696370015403,3.2925696370015403,8.077161982425944
2022,2022-08-31,West Ham,Tottenham,Away AH,0.5,0.8044,2.04,0.6164,0.3142,False,3.029164066041417,3.029164066041417,7.430989023831868
2022,2022-08-31,Bournemouth,Wolves,Home AH,0.25,0.7244,2.02,0.4543,0.2294,True,3.2763438538303964,3.2763438538303964,8.037357728176548
2022,2022-09-01,Leicester,Man United,Home AH,0.5,0.9146,1.77,0.8038,0.3497,False,3.0142363455239645,3.0142363455239645,7.394369109922424
2022,2022-09-03,Wolves,Southampton,Away AH,-0.25,0.6828,2.01,0.3688,0.1853,False,2.7730974378820474,2.7730974378820474,6.80281958112863
2022,2022-09-03,Nott'm Forest,Bournemouth,Away AH,-0.5,0.8289,1.88,0.6344,0.2969,True,2.9683234975089436,2.9683234975089436,7.2817380796400855
2022,2022-09-03,Tottenham,Fulham,Home AH,-1.25,0.7676,2.09,0.5543,0.2891,False,2.730857617708228,2.730857617708228,6.6991990332688784
2022,2022-09-03,Aston Villa,Man City,Away AH,1.5,0.8083,1.95,0.6065,0.2955,False,2.51238900829157,2.51238900829157,6.163263110607368
2022,2022-09-04,Man United,Arsenal,Away AH,0.0,0.7176,2.0,0.4351,0.2176,False,2.311397887628244,2.311397887628244,5.670202061758779
2022,2022-09-04,Brighton,Leicester,Home AH,-0.5,0.7155,1.86,0.3848,0.1779,True,2.470422062297067,2.470422062297067,6.060311963607783
2022,2022-09-17,Tottenham,Leicester,Home AH,-1.25,0.7002,2.07,0.42,0.2171,True,2.681890190829696,2.681890190829696,6.579074667692609
2022,2022-09-17,Wolves,Man City,Away AH,1.5,0.7694,1.97,0.5317,0.2618,True,2.8900048696380805,2.8900048696380805,7.089610861905555
2022,2022-10-01,Southampton,Everton,Away AH,-0.25,0.7094,2.03,0.4273,0.2168,True,3.128141270896258,3.128141270896258,7.673794796926573
2022,2022-10-01,Liverpool,Brighton,Away AH,-1.5,0.8518,1.89,0.6853,0.3227,True,3.3508649293840715,3.3508649293840715,8.220168986467744
2022,2022-10-01,Bournemouth,Brentford,Away AH,0.25,0.8101,1.91,0.6013,0.2865,False,3.0827957350333457,3.0827957350333457,7.562555467550324
2022,2022-10-01,Arsenal,Tottenham,Away AH,-0.5,0.8233,1.84,0.613,0.2798,False,2.836172076230678,2.836172076230678,6.957551030146298
2022,2022-10-02,Man City,Man United,Home AH,-1.5,0.7379,1.93,0.4561,0.2198,True,3.0471832787022404,3.0471832787022404,7.475192826789183
2022,2022-10-03,Leicester,Nott'm Forest,Home AH,-0.75,0.7995,1.98,0.5949,0.2945,True,3.286082447752496,3.286082447752496,8.061247944409455
2022,2022-10-08,Bournemouth,Leicester,Away AH,0.5,0.6258,2.05,0.2694,0.138,False,3.023195851932296,3.023195851932296,7.518322895353479
2022,2022-10-08,Man City,Southampton,Home AH,-2.5,0.7344,1.87,0.4291,0.1996,True,3.233610283226784,3.233610283226784,8.041598168870081
2022,2022-10-09,Everton,Man United,Home AH,0.5,0.6868,1.8,0.2952,0.1312,False,2.974921460568641,2.974921460568641,7.448128224007469
2022,2022-10-09,West Ham,Fulham,Away AH,-0.75,0.6791,1.9,0.3225,0.1528,False,2.73692774372315,2.73692774372315,6.852277966086872
2022,2022-10-15,Wolves,Nott'm Forest,Away AH,-0.75,0.677,1.96,0.3406,0.1668,False,2.517973524225298,2.517973524225298,6.304095728799922
2022,2022-10-15,Tottenham,Everton,Home AH,-1.25,0.6558,2.09,0.3401,0.1774,True,2.7375408155377436,2.7375408155377436,6.853812876351276
2022,2022-10-16,Liverpool,Man City,Away AH,0.5,0.633,1.91,0.2298,0.1095,False,2.5185375502947243,2.5185375502947243,6.460061326604895
2022,2022-10-16,Man United,Newcastle,Away AH,-0.5,0.8769,1.89,0.7386,0.3478,True,2.6978574238757087,2.6978574238757087,6.9200176930591635
2022,2022-10-18,Brighton,Nott'm Forest,Home AH,-1.25,0.729,1.91,0.4313,0.2055,False,2.482028829965652,2.482028829965652,6.36641627761443
2022,2022-10-19,Man United,Tottenham,Away AH,-0.25,0.86,1.75,0.6734,0.2886,False,2.2834665235684,2.2834665235684,5.857102975405276
2022,2022-10-20,Leicester,Leeds,Away AH,-0.25,0.6951,1.86,0.3407,0.1575,False,2.100789201682928,2.100789201682928,5.388534737372854
2022,2022-10-22,Nott'm Forest,Liverpool,Away AH,1.75,0.7214,1.97,0.4342,0.2138,False,1.9327260655482936,1.9327260655482936,4.957451958383026
2022,2022-10-23,Aston Villa,Brentford,Away AH,-0.25,0.7967,2.05,0.6031,0.3089,False,1.7781079803044302,1.7781079803044302,4.560855801712384
2022,2022-10-23,Wolves,Leicester,Away AH,-0.25,0.788,1.93,0.56,0.2698,True,1.9103992140390798,1.9103992140390798,4.900183473359785
2022,2022-10-23,Leeds,Fulham,Away AH,-0.5,0.6471,1.85,0.2318,0.1065,True,2.0403063605937373,2.0403063605937373,5.141554260798805
2022,2022-10-29,Newcastle,Aston Villa,Home AH,-0.75,0.6939,2.0,0.3879,0.1939,True,2.203530869441236,2.203530869441236,5.55287860166271
2022,2022-10-29,Leicester,Man City,Away AH,1.75,0.7032,2.04,0.4177,0.213,False,2.0272483998859374,2.0272483998859374,5.1086483135296925
2022,2022-10-29,Brentford,Wolves,Home AH,-0.25,0.6487,1.91,0.2627,0.1252,False,1.8650685278950625,1.8650685278950625,4.77313783553863
2022,2022-10-29,Bournemouth,Tottenham,Away AH,0.75,0.7844,1.89,0.5421,0.2553,True,1.9978614070811909,1.9978614070811909,5.11298524942898
2022,2022-10-30,Arsenal,Nott'm Forest,Home AH,-2.0,0.6825,2.04,0.3773,0.1923,True,2.164083476150346,2.164083476150346,5.538385622181471
2022,2022-10-30,Man United,West Ham,Away AH,-0.75,0.635,2.0,0.27,0.135,False,1.9909567980583183,1.9909567980583183,5.164544592684221
2022,2022-11-05,Wolves,Brighton,Away AH,0.25,0.7157,1.96,0.4196,0.2055,True,2.143862280149197,2.143862280149197,5.56118161740237
2022,2022-11-05,Nott'm Forest,Brentford,Away AH,0.0,0.6477,1.88,0.2473,0.1157,False,1.9723532977372613,1.9723532977372613,5.2173615639064685
2022,2022-11-06,Chelsea,Arsenal,Away AH,0.0,0.6517,1.97,0.2926,0.1441,True,2.1254079136416726,2.1254079136416726,5.587562062354234
2022,2022-11-06,Southampton,Newcastle,Away AH,0.5,0.7413,1.94,0.466,0.2258,True,2.2852385887475264,2.2852385887475264,6.007746729443272
2022,2022-11-06,Tottenham,Liverpool,Home AH,0.25,0.6101,2.01,0.2241,0.1126,False,2.1024195016477245,2.1024195016477245,5.671162718926213
2022,2022-11-12,Wolves,Arsenal,Away AH,1.0,0.6922,1.95,0.3683,0.1794,True,2.2622033837729516,2.2622033837729516,6.1021710855646045
2022,2022-11-12,Newcastle,Chelsea,Home AH,-0.25,0.6912,2.01,0.3854,0.1937,True,2.444989417181806,2.444989417181806,6.595226509278224
2022,2022-11-12,West Ham,Leicester,Away AH,-0.25,0.5917,2.05,0.2028,0.1039,True,2.6503685282250777,2.6503685282250777,6.94632339249965
2022,2022-11-12,Liverpool,Southampton,Home AH,-1.75,0.659,1.86,0.2624,0.1213,True,2.832713882966963,2.832713882966963,7.33820717301091
2022,2022-11-12,Man City,Brentford,Home AH,-2.25,0.6915,1.89,0.3448,0.1624,False,2.606096772329606,2.606096772329606,6.751150599170037
2022,2022-11-12,Nott'm Forest,Crystal Palace,Away AH,0.25,0.641,2.07,0.3056,0.1579,False,2.3976090305432374,2.3976090305432374,6.235362693393446
2022,2022-12-26,Leicester,Newcastle,Away AH,0.25,0.7051,1.94,0.3914,0.1897,True,2.5779092296400887,2.5779092296400887,6.704261967936633
2022,2022-12-26,Southampton,Brighton,Away AH,0.25,0.6992,1.87,0.3534,0.1644,True,2.757331712023039,2.757331712023039,7.170878600905023
2022,2022-12-27,Chelsea,Bournemouth,Away AH,-1.5,0.7652,1.92,0.51,0.2444,False,2.536745175061196,2.536745175061196,6.59720831283262
2022,2022-12-28,Leeds,Man City,Away AH,1.75,0.7512,2.03,0.5097,0.2586,True,2.7457729774862387,2.7457729774862387,7.140818277810029
2022,2022-12-30,Liverpool,Leicester,Away AH,-1.75,0.7918,1.89,0.558,0.2627,True,2.941272013483259,2.941272013483259,7.649244539190103
2022,2022-12-31,Brighton,Arsenal,Away AH,0.25,0.6853,1.87,0.3237,0.1506,True,3.145984545621694,3.145984545621694,8.181631959117734
2022,2022-12-31,Newcastle,Leeds,Home AH,-1.25,0.8754,2.03,0.7544,0.3828,False,2.8943057819719584,2.8943057819719584,7.527101402388316
2022,2022-12-31,Fulham,Southampton,Home AH,-0.5,0.8051,2.03,0.6159,0.3125,True,3.132796578406448,3.132796578406448,8.147334557945113
2022,2022-12-31,Wolves,Man United,Away AH,0.5,0.7892,1.93,0.5626,0.2711,True,3.3658766438398877,3.3658766438398877,8.75349624905623
2022,2023-01-01,Nott'm Forest,Chelsea,Away AH,0.75,0.6863,1.91,0.3415,0.1627,False,3.0966065123326967,3.0966065123326967,8.053216549131731
2022,2023-01-03,Arsenal,Newcastle,Away AH,-0.75,0.7344,1.86,0.4255,0.1967,True,3.3096530403811864,3.3096530403811864,8.607277847711995
2022,2023-01-03,Leicester,Fulham,Home AH,-0.25,0.6436,1.93,0.2603,0.1254,False,3.0448807971506913,3.0448807971506913,8.047159241772137
2022,2023-01-04,Aston Villa,Wolves,Home AH,-0.5,0.6855,1.97,0.3612,0.1779,False,2.801290333378636,2.801290333378636,7.403386502430366
2022,2023-01-04,Crystal Palace,Tottenham,Home AH,0.25,0.67,1.98,0.3332,0.1649,False,2.577187106708345,2.577187106708345,6.811115582235937
2022,2023-01-12,Fulham,Chelsea,Home AH,0.25,0.7466,2.02,0.4981,0.2515,True,2.7874855746157463,2.7874855746157463,7.366902613746389
2022,2023-01-14,Man United,Man City,Home AH,0.5,0.7321,2.0,0.4641,0.2321,True,3.010484420585006,3.010484420585006,7.9562548228461
2022,2023-01-14,Brighton,Liverpool,Home AH,0.25,0.6011,2.04,0.2175,0.1109,True,3.2609567243776785,3.2609567243776785,8.406181033078047
2022,2023-01-15,Chelsea,Crystal Palace,Away AH,-0.75,0.6021,2.04,0.2195,0.1119,False,3.000080186427464,3.000080186427464,7.944891848887889
2022,2023-01-15,Tottenham,Arsenal,Away AH,0.25,0.6973,1.91,0.3647,0.1737,True,3.2184860239993838,3.2184860239993838,8.523279975486927
2022,2023-01-18,Crystal Palace,Man United,Away AH,0.75,0.7077,2.04,0.4265,0.2175,False,2.961007142079433,2.961007142079433,7.841417577447973
2022,2023-01-21,Crystal Palace,Newcastle,Away AH,0.5,0.8034,1.89,0.5825,0.2743,False,2.7241265707130786,2.7241265707130786,7.214104171252135
2022,2023-01-22,Leeds,Brentford,Away AH,-0.25,0.7954,1.85,0.5548,0.2549,True,2.909367177521568,2.909367177521568,7.70466325489728
2022,2023-01-23,Fulham,Tottenham,Home AH,0.25,0.8812,2.03,0.7658,0.3886,False,2.676617803319843,2.676617803319843,7.088290194505498
2022,2023-02-03,Chelsea,Fulham,Away AH,-1.0,0.792,1.82,0.5383,0.2425,True,2.8522039312176246,2.8522039312176246,7.553282031265058
2022,2023-02-04,Newcastle,West Ham,Home AH,-0.75,0.8387,1.75,0.6237,0.2673,False,2.624027616720215,2.624027616720215,6.949019468763853
2022,2023-02-04,Brighton,Bournemouth,Home AH,-1.5,0.7388,2.05,0.4901,0.251,False,2.4141054073825976,2.4141054073825976,6.393097911262745
2022,2023-02-04,Everton,Arsenal,Away AH,1.25,0.7065,1.94,0.3942,0.191,False,2.2209769747919896,2.2209769747919896,5.881650078361726
2022,2023-02-04,Brentford,Southampton,Home AH,-0.5,0.716,1.9,0.4004,0.1897,True,2.380887316977013,2.380887316977013,6.30512888400377
2022,2023-02-05,Tottenham,Man City,Away AH,0.75,0.6519,1.98,0.2968,0.1469,False,2.190416331618852,2.190416331618852,5.83728832081069
2022,2023-02-11,West Ham,Chelsea,Home AH,0.25,0.7297,1.98,0.454,0.2247,True,2.36214497201777,2.36214497201777,6.2949317251622485
2022,2023-02-11,Crystal Palace,Brighton,Away AH,0.5,0.6921,2.04,0.3961,0.2019,False,2.1731733742563484,2.1731733742563484,5.791337187149269
2022,2023-02-11,Leicester,Tottenham,Home AH,0.25,0.6891,2.06,0.3957,0.2036,True,2.357458476393287,2.357458476393287,6.282442580619527
2022,2023-02-11,Bournemouth,Newcastle,Away AH,1.0,0.66,2.02,0.3267,0.1649,False,2.168861798281824,2.168861798281824,5.779847174169965
2022,2023-02-12,Man City,Aston Villa,Away AH,-1.75,0.6294,2.01,0.2625,0.1319,False,1.995352854419278,1.995352854419278,5.40054470336506
2022,2023-02-15,Arsenal,Man City,Home AH,0.25,0.8205,1.83,0.6043,0.2741,False,1.8357246260657358,1.8357246260657358,4.9685011270958555
2022,2023-02-18,Newcastle,Liverpool,Home AH,0.0,0.7871,1.88,0.5451,0.2552,False,1.688866655980477,1.688866655980477,4.571021036928187
2022,2023-02-18,Everton,Leeds,Away AH,-0.25,0.8282,1.79,0.6108,0.2696,False,1.5537573235020388,1.5537573235020388,4.205339353973931
2022,2023-02-18,Chelsea,Southampton,Away AH,-1.25,0.7444,2.0,0.4889,0.2444,True,1.678057909382202,1.678057909382202,4.541766502291846
2022,2023-02-18,Brentford,Crystal Palace,Home AH,-0.5,0.8045,1.86,0.5771,0.2668,False,1.5438132766316257,1.5438132766316257,4.178425182108499
2022,2023-02-25,Crystal Palace,Liverpool,Away AH,0.75,0.6091,1.99,0.2143,0.1066,False,1.4203082145010957,1.4203082145010957,3.954566052977036
2022,2023-02-25,West Ham,Nott'm Forest,Away AH,-0.75,0.7835,1.9,0.5429,0.2572,False,1.306683557341008,1.306683557341008,3.638200768738873
2022,2023-02-25,Everton,Aston Villa,Away AH,0.0,0.6984,2.14,0.4338,0.2311,True,1.425853097770508,1.425853097770508,3.9700046788478582
2022,2023-03-01,Arsenal,Everton,Home AH,-1.25,0.7144,1.83,0.3702,0.1679,True,1.5205297434624696,1.5205297434624696,4.2336129895233565
2022,2023-03-04,Brighton,West Ham,Home AH,-0.75,0.6718,2.02,0.35,0.1767,True,1.6446049705290071,1.6446049705290071,4.5790758094684625
2022,2023-03-04,Aston Villa,Crystal Palace,Home AH,-0.5,0.6398,2.07,0.3031,0.1567,True,1.78538315600629,1.78538315600629,4.950343841793308
2022,2023-03-04,Wolves,Tottenham,Home AH,0.25,0.624,1.95,0.2281,0.1111,True,1.921072275862768,1.921072275862768,5.218522531492658
2022,2023-03-04,Chelsea,Leeds,Away AH,-0.75,0.6164,2.1,0.2677,0.1402,False,1.7673864937937467,1.7673864937937467,4.869272911072512
2022,2023-03-04,Man City,Newcastle,Away AH,-1.25,0.8584,1.84,0.6899,0.315,False,1.625995574290247,1.625995574290247,4.4797310781867115
2022,2023-03-05,Liverpool,Man United,Away AH,-0.25,0.8242,1.83,0.6123,0.2777,False,1.4959159283470271,1.4959159283470271,4.121352591931775
2022,2023-03-06,Brentford,Fulham,Away AH,-0.5,0.6547,1.9,0.271,0.1284,False,1.376242654079265,1.376242654079265,3.8421309538283968
2022,2023-03-11,Leicester,Chelsea,Home AH,0.5,0.7071,1.91,0.3852,0.1835,False,1.2661432417529237,1.2661432417529237,3.534760477522125
2022,2023-03-11,Tottenham,Nott'm Forest,Away AH,-1.25,0.6925,1.89,0.347,0.1634,False,1.1648517824126898,1.1648517824126898,3.251979639320355
2022,2023-03-11,Everton,Brentford,Away AH,0.0,0.856,1.98,0.709,0.3509,False,1.0716636398196746,1.0716636398196746,2.9918212681747263
2022,2023-03-11,Leeds,Brighton,Away AH,0.5,0.6619,2.01,0.3272,0.1644,False,0.9859305486341007,0.9859305486341007,2.752475566720748
2022,2023-03-12,Newcastle,Wolves,Away AH,-0.75,0.6458,2.05,0.3084,0.1579,False,0.9070561047433726,0.9070561047433726,2.5402597005265783
2022,2023-03-12,West Ham,Aston Villa,Away AH,-0.25,0.6676,2.0,0.3352,0.1676,True,0.9796205931228424,0.9796205931228424,2.7434804765687044
2022,2023-03-15,Brighton,Crystal Palace,Home AH,-1.25,0.6241,2.05,0.2662,0.1363,False,0.901250945673015,0.901250945673015,2.560901850853057
2022,2023-03-15,Southampton,Brentford,Away AH,0.25,0.6462,2.08,0.3186,0.1655,True,0.9791190273791635,0.9791190273791635,2.781195749867139
2022,2023-03-17,Nott'm Forest,Newcastle,Home AH,0.75,0.5985,2.07,0.2234,0.1155,False,0.9007895051888304,0.9007895051888304,2.625865967237059
2022,2023-03-18,Aston Villa,Bournemouth,Home AH,-0.75,0.7327,1.94,0.4484,0.2173,True,0.9685288759790305,0.9685288759790305,2.823331087973286
2022,2023-03-18,Brentford,Leicester,Home AH,-0.5,0.842,1.95,0.6758,0.3292,False,0.8910465659007081,0.8910465659007081,2.597464600935423
2022,2023-04-01,Chelsea,Aston Villa,Away AH,-0.75,0.6344,2.04,0.2828,0.1442,True,0.965181640183647,0.965181640183647,2.788450978113003
2022,2023-04-01,Brighton,Brentford,Away AH,-0.75,0.6517,2.06,0.3232,0.1663,True,1.0470290432712204,1.0470290432712204,3.0249116210569857
2022,2023-04-02,Newcastle,Man United,Away AH,-0.25,0.6785,1.83,0.2911,0.132,False,0.9632667198095227,0.9632667198095227,2.8047736778345635
2022,2023-04-04,Chelsea,Liverpool,Away AH,-0.25,0.7112,1.98,0.4165,0.2062,True,1.0387868306425894,1.0387868306425894,3.0246679341767932
2022,2023-04-05,Man United,Brentford,Away AH,-0.75,0.8057,2.08,0.6259,0.325,False,0.9556838841911822,0.9556838841911822,2.7826944994426497
2022,2023-04-05,West Ham,Newcastle,Home AH,0.25,0.6682,2.05,0.3523,0.1804,False,0.8792291734558877,0.8792291734558877,2.5600789394872376
2022,2023-04-08,Brentford,Newcastle,Home AH,0.25,0.6495,2.05,0.3156,0.1617,False,0.8088908395794167,0.8088908395794167,2.3580887111616944
2022,2023-04-08,Wolves,Chelsea,Home AH,0.5,0.683,1.96,0.3528,0.1728,True,0.8710136560591158,0.8710136560591158,2.5391899241789124
2022,2023-04-08,Southampton,Man City,Away AH,1.75,0.6494,1.97,0.2879,0.1418,True,0.9386043157693033,0.9386043157693033,2.7164653731279063
2022,2023-04-15,Man City,Leicester,Home AH,-2.25,0.632,1.95,0.2446,0.1192,False,0.863515970507759,0.863515970507759,2.550353515561135
2022,2023-04-15,Aston Villa,Newcastle,Home AH,0.25,0.6385,2.09,0.3069,0.1601,True,0.9388145631360355,0.9388145631360355,2.7636402176558916
2022,2023-04-15,Everton,Fulham,Away AH,-0.5,0.6537,1.84,0.2414,0.1102,True,1.001902901778777,1.001902901778777,2.9037401948497394
