Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA
2015-11-28,Paderborn,Munich 1860,4,4,D,2.15,3.4,3.3,2015,,,,,,,,,,,,,,,
2015-11-28,Union Berlin,Bielefeld,1,1,D,2.3,3.25,3.1,2015,,,,,,,,,,,,,,,
2015-11-29,St Pauli,Nurnberg,0,4,A,2.25,3.3,3.2,2015,,,,,,,,,,,,,,,
2015-11-29,Duisburg,Sandhausen,3,0,H,2.8,3.1,2.6,2015,,,,,,,,,,,,,,,
2015-11-29,Frankfurt FSV,Fortuna Dusseldorf,1,2,A,2.75,3.2,2.6,2015,,,,,,,,,,,,,,,
2015-11-30,Karlsruhe,RB Leipzig,0,1,A,3.2,3.2,2.25,2015,,,,,,,,,,,,,,,
2015-12-04,Munich 1860,Frankfurt FSV,0,1,A,1.8,3.6,4.33,2015,,,,,,,,,,,,,,,
2015-12-04,Nurnberg,Paderborn,2,1,H,1.83,3.75,4.0,2015,,,,,,,,,,,,,,,
2015-12-04,Sandhausen,Greuther Furth,1,1,D,2.75,3.2,2.6,2015,,,,,,,,,,,,,,,
2015-12-05,Bielefeld,Karlsruhe,2,1,H,2.5,3.1,2.9,2015,,,,,,,,,,,,,,,
2015-12-05,Freiburg,Union Berlin,3,0,H,1.8,3.6,4.33,2015,,,,,,,,,,,,,,,
2015-12-06,Kaiserslautern,St Pauli,1,2,A,2.05,3.4,3.6,2015,,,,,,,,,,,,,,,
2015-12-06,Bochum,Heidenheim,1,1,D,2.0,3.4,3.75,2015,,,,,,,,,,,,,,,
2015-12-06,RB Leipzig,Duisburg,4,2,H,1.4,4.5,7.5,2015,,,,,,,,,,,,,,,
2015-12-07,Fortuna Dusseldorf,Braunschweig,1,0,H,2.4,3.3,2.88,2015,,,,,,,,,,,,,,,
2015-12-11,Bochum,Paderborn,4,0,H,1.85,3.6,4.0,2015,,,,,,,,,,,,,,,
2015-12-11,Munich 1860,Heidenheim,1,3,A,2.38,3.0,3.2,2015,,,,,,,,,,,,,,,
2015-12-11,Sandhausen,Braunschweig,0,2,A,2.9,3.1,2.5,2015,,,,,,,,,,,,,,,
2015-12-12,Fortuna Dusseldorf,Union Berlin,0,3,A,2.38,3.3,2.9,2015,,,,,,,,,,,,,,,
2015-12-12,Karlsruhe,Greuther Furth,1,0,H,2.1,3.3,3.5,2015,,,,,,,,,,,,,,,
2015-12-13,Kaiserslautern,Duisburg,2,0,H,1.67,3.75,5.0,2015,,,,,,,,,,,,,,,
2015-12-13,Nurnberg,Freiburg,2,1,H,2.4,3.3,2.9,2015,,,,,,,,,,,,,,,
2015-12-13,RB Leipzig,Frankfurt FSV,3,1,H,1.4,4.5,8.0,2015,,,,,,,,,,,,,,,
2015-12-14,Bielefeld,St Pauli,0,0,D,2.6,3.0,2.9,2015,,,,,,,,,,,,,,,
2015-12-18,Union Berlin,Sandhausen,1,0,H,1.95,3.5,3.8,2015,,,,,,,,,,,,,,,
2015-12-18,Frankfurt FSV,Bielefeld,1,2,A,2.88,3.25,2.45,2015,,,,,,,,,,,,,,,
2015-12-18,St Pauli,Karlsruhe,1,2,A,2.38,3.2,3.0,2015,,,,,,,,,,,,,,,
2015-12-19,Greuther Furth,RB Leipzig,1,2,A,3.4,3.4,2.1,2015,,,,,,,,,,,,,,,
2015-12-19,Heidenheim,Nurnberg,0,3,A,2.8,3.1,2.6,2015,,,,,,,,,,,,,,,
2015-12-20,Braunschweig,Kaiserslautern,1,1,D,2.38,3.25,3.0,2015,,,,,,,,,,,,,,,
2015-12-20,Duisburg,Bochum,0,0,D,3.5,3.4,2.05,2015,,,,,,,,,,,,,,,
2015-12-20,Freiburg,Munich 1860,3,0,H,1.62,3.75,5.5,2015,,,,,,,,,,,,,,,
2015-12-21,Paderborn,Fortuna Dusseldorf,0,0,D,2.3,3.5,2.9,2015,,,,,,,,,,,,,,,
2016-02-05,Sandhausen,Paderborn,1,0,H,2.45,3.2,2.9,2015,,,,,,,,,,,,,,,
2016-02-05,Bochum,Freiburg,2,0,H,2.2,3.4,3.2,2015,,,,,,,,,,,,,,,
2016-02-05,Kaiserslautern,Union Berlin,2,2,D,1.95,3.5,3.8,2015,,,,,,,,,,,,,,,
2016-02-06,Fortuna Dusseldorf,Heidenheim,0,1,A,2.25,3.2,3.3,2015,,,,,,,,,,,,,,,
2016-02-06,Munich 1860,Nurnberg,0,1,A,2.88,3.3,2.4,2015,,,,,,,,,,,,,,,
2016-02-07,Greuther Furth,St Pauli,0,2,A,2.25,3.3,3.2,2015,,,,,,,,,,,,,,,
2016-02-07,Karlsruhe,Frankfurt FSV,1,1,D,1.6,3.5,6.5,2015,,,,,,,,,,,,,,,
2016-02-07,RB Leipzig,Braunschweig,2,0,H,1.6,3.75,5.75,2015,,,,,,,,,,,,,,,
2016-02-08,Bielefeld,Duisburg,2,1,H,1.8,3.4,4.75,2015,,,,,,,,,,,,,,,
2016-02-12,Paderborn,Kaiserslautern,0,4,A,3.0,3.25,2.38,2015,,,,,,,,,,,,,,,
2016-02-12,Frankfurt FSV,Greuther Furth,1,2,A,3.0,3.25,2.38,2015,,,,,,,,,,,,,,,
2016-02-12,St Pauli,RB Leipzig,1,0,H,3.6,3.3,2.05,2015,,,,,,,,,,,,,,,
2016-02-13,Duisburg,Karlsruhe,0,1,A,3.3,3.4,2.15,2015,,,,,,,,,,,,,,,
2016-02-13,Heidenheim,Sandhausen,1,1,D,2.0,3.4,3.75,2015,,,,,,,,,,,,,,,
2016-02-14,Braunschweig,Bielefeld,1,0,H,2.05,3.3,3.6,2015,,,,,,,,,,,,,,,
2016-02-14,Freiburg,Fortuna Dusseldorf,1,2,A,1.7,3.6,5.0,2015,,,,,,,,,,,,,,,
