tourney_date,tourney_name,tourney_level,surface,best_of,winner_name,loser_name,score,w_svpt,w_1stIn,w_1stWon,w_2ndWon,l_svpt,l_1stIn,l_1stWon,l_2ndWon
2019-01-07,Auckland,A,Hard,3,Peter Gojowczyk,Guido Pella,6-1 3-6 6-2,90.0,44.0,29.0,25.0,68.0,43.0,28.0,12.0
2019-01-07,Sydney,A,Hard,3,Alex De Minaur,Andreas Seppi,7-5 7-6(5),82.0,60.0,45.0,7.0,92.0,48.0,31.0,24.0
2019-01-07,Sydney,A,Hard,3,Andreas Seppi,Diego Schwartzman,7-6(3) 6-4,66.0,40.0,26.0,16.0,74.0,48.0,29.0,11.0
2019-01-07,Sydney,A,Hard,3,Alex De Minaur,Gilles Simon,6-3 6-2,62.0,35.0,27.0,18.0,58.0,38.0,22.0,9.0
2019-01-07,Sydney,A,Hard,3,Andreas Seppi,Stefanos Tsitsipas,4-6 6-4 6-4,84.0,48.0,35.0,27.0,99.0,62.0,47.0,16.0
2019-01-07,Sydney,A,Hard,3,Diego Schwartzman,Yoshihito Nishioka,6-1 3-6 7-6(1),75.0,46.0,38.0,17.0,87.0,64.0,42.0,11.0
2019-01-07,Sydney,A,Hard,3,Gilles Simon,John Millman,7-5 3-6 7-6(3),90.0,60.0,42.0,17.0,119.0,78.0,49.0,22.0
2019-01-07,Sydney,A,Hard,3,Alex De Minaur,Jordan Thompson,7-6(4) 6-3,75.0,50.0,35.0,13.0,61.0,43.0,24.0,8.0
2019-01-07,Sydney,A,Hard,3,Stefanos Tsitsipas,Guido Andreozzi,6-3 6-4,56.0,38.0,28.0,10.0,49.0,27.0,18.0,12.0
2019-01-07,Sydney,A,Hard,3,Andreas Seppi,Martin Klizan,7-6(2) 6-2,76.0,53.0,39.0,7.0,84.0,61.0,34.0,9.0
2019-01-07,Sydney,A,Hard,3,Diego Schwartzman,Guillermo Garcia Lopez,6-2 6-3,44.0,22.0,18.0,14.0,57.0,37.0,19.0,9.0
2019-01-07,Sydney,A,Hard,3,Yoshihito Nishioka,Andrey Rublev,6-3 6-1,63.0,43.0,28.0,11.0,47.0,25.0,14.0,7.0
2019-01-07,Sydney,A,Hard,3,John Millman,Marton Fucsovics,6-3 6-4,57.0,39.0,28.0,13.0,53.0,31.0,22.0,10.0
2019-01-07,Sydney,A,Hard,3,Gilles Simon,Sam Querrey,7-6(5) 6-7(6) 6-4,111.0,77.0,61.0,14.0,102.0,64.0,55.0,14.0
2019-01-07,Sydney,A,Hard,3,Alex De Minaur,Reilly Opelka,6-4 7-6(5),60.0,33.0,29.0,19.0,76.0,47.0,37.0,14.0
2019-01-07,Sydney,A,Hard,3,Jordan Thompson,Taro Daniel,3-6 7-6(5) 6-0,84.0,59.0,43.0,12.0,100.0,51.0,36.0,20.0
2019-01-07,Sydney,A,Hard,3,Guido Andreozzi,Matthew Ebden,3-6 6-3 6-4,93.0,53.0,39.0,20.0,89.0,55.0,43.0,14.0
2019-01-07,Sydney,A,Hard,3,Martin Klizan,Alexei Popyrin,7-6(4) 4-6 7-6(5),114.0,61.0,48.0,28.0,111.0,70.0,52.0,26.0
2019-01-07,Sydney,A,Hard,3,Andreas Seppi,Jeremy Chardy,7-5 2-6 6-4,95.0,48.0,40.0,19.0,79.0,43.0,28.0,19.0
2019-01-07,Sydney,A,Hard,3,Guillermo Garcia Lopez,Denis Kudla,7-5 6-4,77.0,45.0,29.0,16.0,61.0,29.0,19.0,13.0
2019-01-07,Sydney,A,Hard,3,Yoshihito Nishioka,Ryan Harrison,6-4 6-2,47.0,31.0,22.0,15.0,67.0,39.0,26.0,13.0
2019-01-07,Sydney,A,Hard,3,Andrey Rublev,Lucas Pouille,6-2 6-3,40.0,26.0,24.0,8.0,68.0,35.0,17.0,18.0
2019-01-07,Sydney,A,Hard,3,Marton Fucsovics,James Duckworth,3-6 6-3 6-4,76.0,43.0,32.0,19.0,91.0,55.0,41.0,17.0
2019-01-07,Sydney,A,Hard,3,John Millman,Frances Tiafoe,4-6 7-6(5) 7-5,110.0,62.0,47.0,22.0,109.0,66.0,50.0,17.0
2019-01-07,Sydney,A,Hard,3,Sam Querrey,Malek Jaziri,6-1 4-1 RET,26.0,17.0,17.0,7.0,46.0,25.0,14.0,8.0
2019-01-07,Sydney,A,Hard,3,Alex De Minaur,Dusan Lajovic,6-4 6-3,62.0,38.0,30.0,12.0,59.0,38.0,28.0,7.0
2019-01-07,Sydney,A,Hard,3,Reilly Opelka,Albert Ramos,6-3 6-4,49.0,36.0,33.0,8.0,53.0,35.0,28.0,7.0
2019-01-07,Sydney,A,Hard,3,Jordan Thompson,Adrian Mannarino,6-3 6-3,70.0,46.0,31.0,15.0,50.0,36.0,18.0,12.0
2019-01-14,Australian Open,G,Hard,5,Novak Djokovic,Rafael Nadal,6-3 6-2 6-3,69.0,50.0,40.0,16.0,73.0,47.0,24.0,16.0
2019-01-14,Australian Open,G,Hard,5,Stefanos Tsitsipas,Roger Federer,6-7(11) 7-6(3) 7-5 7-6(5),188.0,112.0,87.0,49.0,156.0,105.0,83.0,31.0
2019-01-14,Australian Open,G,Hard,5,Milos Raonic,Alexander Zverev,6-1 6-1 7-6(5),78.0,54.0,43.0,13.0,90.0,56.0,38.0,12.0
2019-01-14,Australian Open,G,Hard,5,Frances Tiafoe,Kevin Anderson,4-6 6-4 6-4 7-5,114.0,80.0,64.0,19.0,134.0,87.0,64.0,23.0
2019-01-14,Australian Open,G,Hard,5,Roberto Bautista Agut,Marin Cilic,6-7(6) 6-3 6-2 4-6 6-4,154.0,106.0,74.0,33.0,167.0,102.0,77.0,28.0
2019-01-14,Australian Open,G,Hard,5,Alexei Popyrin,Dominic Thiem,7-5 6-4 2-0 RET,87.0,53.0,40.0,22.0,82.0,63.0,41.0,8.0
2019-01-14,Australian Open,G,Hard,5,Novak Djokovic,Kei Nishikori,6-1 4-1 RET,29.0,20.0,17.0,8.0,47.0,33.0,16.0,5.0
2019-01-14,Australian Open,G,Hard,5,Reilly Opelka,John Isner,7-6(4) 7-6(6) 6-7(4) 7-6(5),151.0,87.0,74.0,42.0,138.0,107.0,93.0,19.0
2019-01-14,Australian Open,G,Hard,5,Roberto Bautista Agut,Karen Khachanov,6-4 7-5 6-4,86.0,56.0,46.0,15.0,100.0,52.0,34.0,22.0
2019-01-14,Australian Open,G,Hard,5,Lucas Pouille,Borna Coric,6-7(4) 6-4 7-5 7-6(2),135.0,88.0,73.0,26.0,155.0,120.0,90.0,12.0
2019-01-14,Australian Open,G,Hard,5,Pablo Carreno Busta,Fabio Fognini,6-2 6-4 2-6 6-4,107.0,75.0,48.0,16.0,116.0,74.0,52.0,9.0
2019-01-14,Australian Open,G,Hard,5,Tomas Berdych,Kyle Edmund,6-3 6-0 7-5,75.0,49.0,43.0,15.0,79.0,47.0,29.0,14.0
2019-01-14,Australian Open,G,Hard,5,Rafael Nadal,Stefanos Tsitsipas,6-2 6-4 6-0,61.0,40.0,34.0,15.0,65.0,45.0,29.0,6.0
2019-01-14,Australian Open,G,Hard,5,Novak Djokovic,Daniil Medvedev,6-4 6-7(5) 6-2 6-3,126.0,84.0,61.0,21.0,142.0,93.0,65.0,17.0
2019-01-14,Australian Open,G,Hard,5,Lucas Pouille,Milos Raonic,7-6(4) 6-3 6-7(2) 6-4,122.0,80.0,67.0,24.0,149.0,87.0,62.0,35.0
2019-01-14,Australian Open,G,Hard,5,Filip Krajinovic,Marco Cecchinato,4-6 0-6 6-1 7-6(8) 6-4,130.0,77.0,63.0,21.0,136.0,90.0,60.0,28.0
2019-01-14,Australian Open,G,Hard,5,Tomas Berdych,Diego Schwartzman,5-7 6-3 7-5 6-4,143.0,83.0,69.0,29.0,126.0,76.0,59.0,26.0
2019-01-14,Australian Open,G,Hard,5,Stefanos Tsitsipas,Nikoloz Basilashvili,6-3 3-6 7-6(7) 6-4,131.0,83.0,65.0,26.0,130.0,78.0,55.0,30.0
2019-01-14,Australian Open,G,Hard,5,Frances Tiafoe,Grigor Dimitrov,7-5 7-6(6) 6-7(1) 7-5,190.0,123.0,82.0,33.0,147.0,95.0,70.0,26.0
2019-01-14,Australian Open,G,Hard,5,Daniil Medvedev,David Goffin,6-2 7-6(3) 6-3,85.0,56.0,48.0,10.0,92.0,56.0,32.0,15.0
2019-01-14,Australian Open,G,Hard,5,Stefanos Tsitsipas,Roberto Bautista Agut,7-5 4-6 6-4 7-6(2),129.0,74.0,62.0,27.0,128.0,88.0,64.0,22.0
2019-01-14,Australian Open,G,Hard,5,Kei Nishikori,Pablo Carreno Busta,6-7(8) 4-6 7-6(4) 6-4 7-6(8),207.0,127.0,93.0,34.0,219.0,153.0,95.0,34.0
2019-01-14,Australian Open,G,Hard,5,Pierre Hugues Herbert,Hyeon Chung,6-2 1-6 6-2 6-4,96.0,62.0,49.0,16.0,94.0,60.0,37.0,20.0
2019-01-14,Australian Open,G,Hard,5,Novak Djokovic,Denis Shapovalov,6-3 6-4 4-6 6-0,90.0,55.0,41.0,22.0,108.0,61.0,43.0,15.0
2019-01-14,Australian Open,G,Hard,5,Marin Cilic,Fernando Verdasco,4-6 3-6 6-1 7-6(8) 6-3,153.0,89.0,73.0,33.0,165.0,113.0,77.0,28.0
2019-01-14,Australian Open,G,Hard,5,Rafael Nadal,Alex De Minaur,6-1 6-2 6-4,87.0,65.0,53.0,8.0,94.0,54.0,34.0,16.0
2019-01-14,Australian Open,G,Hard,5,Novak Djokovic,Lucas Pouille,6-0 6-2 6-2,53.0,38.0,32.0,13.0,74.0,40.0,27.0,9.0
