Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-08-17,Swansea,Preston,Over 2.5,0.6734,1.9,0.3105,0.1471,5,True,1072.0,1072.0,1069.8625
2019,2019-08-18,Reading,Cardiff,Over 2.5,0.6042,2.0,0.2084,0.1042,3,True,1157.76,1157.76,1125.60233625
2019,2019-08-20,Middlesbrough,Wigan,Over 2.5,0.7025,2.1,0.432,0.2263,1,False,1065.1392,1065.1392,1035.55414935
2019,2019-08-20,Sheffield Weds,Luton,Over 2.5,0.828,1.9,0.6369,0.3017,1,False,979.9280640000001,979.9280640000001,952.709817402
2019,2019-08-21,Cardiff,Huddersfield,Over 2.5,0.7024,2.1,0.4319,0.2263,3,True,1066.161733632,1066.161733632,1036.548281333376
2019,2019-08-21,West Brom,Reading,Over 2.5,0.669,1.72,0.2093,0.0876,2,False,980.86879494144,980.86879494144,982.3108925126071
2019,2019-08-24,Preston,Sheffield Weds,Over 2.5,0.5828,2.1,0.2035,0.1066,3,True,1067.1852488962868,1067.1852488962868,1037.2834658348438
2019,2019-08-24,Huddersfield,Reading,Over 2.5,0.699,2.0,0.398,0.199,2,False,981.8104289845838,981.8104289845838,954.3007885680563
2019,2019-09-14,Middlesbrough,Reading,Over 2.5,0.6025,1.9,0.1608,0.0762,1,False,903.2655946658172,903.2655946658172,915.9378968676205
2019,2019-09-15,Huddersfield,Sheffield Weds,Over 2.5,0.5734,2.1,0.1857,0.0973,2,False,831.0043470925518,831.0043470925518,873.4154800055412
2019,2019-09-22,West Brom,Huddersfield,Over 2.5,0.6172,1.8,0.1387,0.0616,6,True,884.1886253064752,877.1084682692466,897.6440254208949
2019,2019-10-01,Stoke,Huddersfield,Over 2.5,0.6211,2.2,0.3054,0.1666,1,False,813.4535352819571,806.9397908077069,829.1089040800096
2019,2019-10-02,Barnsley,Derby,Over 2.5,0.6317,1.8,0.1713,0.0761,4,True,865.5145615400023,858.5839374194002,857.5141751337907
2019,2019-10-05,Millwall,Leeds,Over 2.5,0.6279,1.9,0.2146,0.1016,3,True,927.8316099708825,920.401980913597,898.9192470801257
2019,2019-10-22,West Brom,Barnsley,Over 2.5,0.8145,1.44,0.393,0.1201,4,True,960.4912826418575,952.8001306417556,930.5612045773462
2019,2019-10-22,Sheffield Weds,Stoke,Over 2.5,0.5061,2.3,0.1261,0.0713,1,False,883.651980030509,892.7260824047929,901.2252626030454
2019,2019-10-22,Millwall,Cardiff,Over 2.5,0.5848,2.2,0.2387,0.1302,4,True,968.4825701134379,978.4277863156531,965.7620036580495
2019,2019-10-26,Millwall,Stoke,Over 2.5,0.6046,2.2,0.275,0.15,2,False,891.0039645043628,900.1535634104008,899.3658659065586
2019,2019-10-26,West Brom,Charlton,Over 2.5,0.6824,1.66,0.2013,0.08,4,True,938.0489738301932,947.6816715584699,929.237853459712
