Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-09-15,Darmstadt,Nurnberg,Under 2.5,0.7011,1.9,0.369,0.1748,6,False,920.0,920.0,920.0
2019,2019-09-20,Holstein Kiel,Hannover,Under 2.5,0.6191,2.4,0.3471,0.2025,3,False,846.4,846.4,846.4
2019,2019-10-27,Osnabruck,Greuther Furth,Under 2.5,0.6924,2.0,0.3849,0.1924,0,True,914.112,914.112,914.112
2019,2019-11-01,Regensburg,Osnabruck,Under 2.5,0.7291,2.05,0.4712,0.2413,6,False,840.98304,840.98304,840.98304
2019,2019-11-09,Sandhausen,Greuther Furth,Under 2.5,0.7073,1.85,0.3629,0.1667,5,False,773.7043967999999,773.7043967999999,773.7043967999999
2019,2019-12-14,St Pauli,Wehen,Under 2.5,0.6659,2.15,0.3753,0.2008,4,False,711.808045056,711.808045056,711.808045056
2019,2019-12-22,Heidenheim,Osnabruck,Under 2.5,0.7149,2.0,0.4297,0.2149,4,False,654.86340145152,654.86340145152,654.86340145152
2019,2020-02-02,Heidenheim,Dresden,Under 2.5,0.6696,2.0,0.3393,0.1696,0,True,707.2524735676416,707.2524735676416,707.2524735676416
2019,2020-03-07,Heidenheim,Karlsruhe,Under 2.5,0.7015,1.85,0.3502,0.1609,4,False,650.6722756822303,650.6722756822303,650.6722756822303
2019,2020-05-30,Karlsruhe,St Pauli,Under 2.5,0.7534,1.85,0.4634,0.2129,2,True,694.9179904286219,694.9179904286219,694.9179904286219
2019,2020-05-31,Heidenheim,Erzgebirge Aue,Under 2.5,0.7206,1.85,0.3918,0.18,3,False,639.3245511943321,639.3245511943321,639.3245511943321
2019,2020-06-14,Karlsruhe,Stuttgart,Under 2.5,0.6914,2.2,0.4343,0.2369,3,False,588.1785870987856,588.1785870987856,588.1785870987856
2019,2020-06-21,Karlsruhe,Bielefeld,Under 2.5,0.8571,1.95,0.7066,0.3443,6,False,541.1243001308827,541.1243001308827,541.1243001308827
2019,2020-06-21,Bochum,Greuther Furth,Under 2.5,0.6534,2.2,0.3646,0.1989,4,False,497.8343561204121,497.8343561204121,497.8343561204121
2019,2020-06-28,Bielefeld,Heidenheim,Under 2.5,0.6754,2.1,0.3803,0.1992,3,False,458.00760763077915,458.00760763077915,458.00760763077915
2020,2020-09-28,Paderborn,Hamburg,Under 2.5,0.8652,2.1,0.7427,0.389,7,False,421.3669990203168,421.3669990203168,421.3669990203168
2020,2020-10-03,Hannover,Braunschweig,Under 2.5,0.7479,2.05,0.5077,0.2601,5,False,387.65763909869145,387.65763909869145,387.65763909869145
2020,2020-10-04,Wurzburger Kickers,Greuther Furth,Under 2.5,0.8262,2.05,0.6606,0.3384,4,False,356.64502797079615,356.64502797079615,356.64502797079615
2020,2021-02-19,Braunschweig,Regensburg,Under 2.5,0.7626,1.7,0.4234,0.1743,2,True,376.61714953716074,376.61714953716074,376.61714953716074
2020,2021-02-26,Regensburg,Paderborn,Under 2.5,0.7422,2.02,0.4894,0.2471,1,True,407.3491089393931,407.3491089393931,407.3491089393931
2020,2021-03-14,Karlsruhe,Braunschweig,Under 2.5,0.7101,1.95,0.405,0.1973,0,True,438.30764121878696,438.30764121878696,438.30764121878696
2020,2021-03-19,Paderborn,Karlsruhe,Under 2.5,0.7468,2.1,0.5166,0.2706,4,False,403.243029921284,403.243029921284,403.243029921284
2020,2021-04-03,Karlsruhe,Osnabruck,Under 2.5,0.7069,1.85,0.3622,0.1664,1,True,430.6635559559313,430.6635559559313,430.6635559559313
2020,2021-04-11,Osnabruck,Braunschweig,Under 2.5,0.8814,1.65,0.699,0.2754,4,False,396.2104714794568,396.2104714794568,396.2104714794568
2020,2021-04-14,Osnabruck,Regensburg,Under 2.5,0.8462,1.72,0.6326,0.2648,1,True,419.0321946366735,419.0321946366735,419.0321946366735
2020,2021-04-20,Greuther Furth,Braunschweig,Under 2.5,0.6893,2.07,0.3989,0.2062,3,False,385.5096190657396,385.5096190657396,385.5096190657396
2020,2021-04-23,Braunschweig,Erzgebirge Aue,Under 2.5,0.7416,1.75,0.3971,0.1702,2,True,408.640196209684,408.640196209684,408.640196209684
2020,2021-04-23,Karlsruhe,Wurzburger Kickers,Under 2.5,0.6716,2.3,0.419,0.2368,4,False,375.9489805129093,375.9489805129093,375.9489805129093
2020,2021-05-07,Holstein Kiel,St Pauli,Under 2.5,0.6507,2.3,0.382,0.2159,4,False,345.8730620718766,345.8730620718766,345.8730620718766
2020,2021-05-16,Braunschweig,Wurzburger Kickers,Under 2.5,0.6457,2.1,0.3236,0.1695,3,False,318.20321710612643,318.20321710612643,318.20321710612643
2020,2021-05-16,Karlsruhe,Holstein Kiel,Under 2.5,0.6235,2.3,0.3339,0.1887,5,False,292.7469597376363,292.7469597376363,292.7469597376363
2021,2021-10-30,Hannover,Erzgebirge Aue,Under 2.5,0.693,2.0,0.3859,0.193,2,True,316.1667165166472,316.1667165166472,316.1667165166472
2021,2021-12-05,Hannover,Hamburg,Under 2.5,0.6289,2.15,0.3061,0.1637,1,True,345.25405443617876,345.25405443617876,343.99057319529913
2021,2021-12-11,Ingolstadt,Hannover,Under 2.5,0.742,1.88,0.4487,0.21,3,False,317.63373008128445,317.63373008128445,316.4713273396752
2021,2022-01-23,Hannover,Dresden,Under 2.5,0.715,1.83,0.3716,0.1686,0,True,338.72460975868177,338.72460975868177,337.48502347502966
2021,2022-04-10,Sandhausen,Dresden,Under 2.5,0.7598,1.7,0.4167,0.1716,3,False,311.6266409779872,311.6266409779872,310.4862215970273
2021,2022-04-30,Dresden,Regensburg,Under 2.5,0.742,1.98,0.4787,0.2369,2,True,336.05816963066144,336.05816963066144,334.8283413702342
2021,2022-05-07,Regensburg,Heidenheim,Under 2.5,0.6377,2.1,0.3084,0.1616,2,True,365.63128855815967,365.63128855815967,363.2251330018438
2021,2022-05-15,St Pauli,Fortuna Dusseldorf,Under 2.5,0.5511,2.5,0.2519,0.1511,2,True,409.50704318513885,409.50704318513885,397.5362871280305
2021,2022-05-15,Werder Bremen,Regensburg,Under 2.5,0.5096,3.6,0.321,0.2319,2,True,494.6845081676477,494.6845081676477,480.22383485066086
2022,2022-08-06,Hansa Rostock,Bielefeld,Under 2.5,0.7298,1.75,0.3694,0.1583,3,False,455.1097475142359,455.1097475142359,441.805928062608
2022,2022-11-12,Karlsruhe,St Pauli,Under 2.5,0.7616,2.05,0.5345,0.2738,8,False,418.70096771309704,418.70096771309704,406.46145381759936
2022,2023-01-29,Nurnberg,St Pauli,Under 2.5,0.7342,1.9,0.4388,0.2078,1,True,448.84743738844,448.84743738844,435.72667849246653
2022,2023-02-05,St Pauli,Hannover,Under 2.5,0.6712,2.0,0.3424,0.1712,2,True,484.75523237951523,484.75523237951523,470.5848127718639
2022,2023-02-12,Darmstadt,Braunschweig,Under 2.5,0.6801,2.15,0.4018,0.2149,3,False,445.97481378915404,445.97481378915404,432.93802775011477
2022,2023-02-18,Hansa Rostock,Darmstadt,Under 2.5,0.6985,1.83,0.3352,0.152,1,True,475.58754142475385,475.58754142475385,461.6851127927224
2022,2023-02-26,St Pauli,Hansa Rostock,Under 2.5,0.7049,1.88,0.3695,0.1729,1,True,509.0689043410565,509.0689043410565,494.1877447333301
2022,2023-03-05,Hansa Rostock,Karlsruhe,Under 2.5,0.7322,1.75,0.375,0.1607,2,True,539.6130386015199,539.6130386015199,523.8390094173299
2022,2023-03-11,St Pauli,Greuther Furth,Under 2.5,0.6935,1.9,0.3529,0.1672,3,False,496.44399551339825,496.44399551339825,481.9318886639435
2022,2023-03-12,Hannover,Hansa Rostock,Under 2.5,0.7598,1.88,0.4869,0.2279,2,True,531.3936527975414,531.3936527975414,515.8598936258851
2022,2023-03-19,Hansa Rostock,Fortuna Dusseldorf,Under 2.5,0.7592,1.83,0.469,0.2127,7,False,488.88216057373813,488.88216057373813,474.59110213581425
2022,2023-04-30,Sandhausen,Regensburg,Under 2.5,0.715,1.82,0.3674,0.1655,3,False,449.77158772783906,449.77158772783906,436.62381396494914
2022,2023-05-19,Darmstadt,Magdeburg,Under 2.5,0.5153,2.88,0.2575,0.1681,1,True,517.417234522106,517.417234522106,489.4662110500571
2023,2023-08-04,Hertha,Wehen,Under 2.5,0.9023,2.15,0.8173,0.4372,1,True,565.0196200981397,565.0196200981397,534.4971024666623
2023,2023-08-19,Hamburg,Hertha,Under 2.5,0.5599,2.6,0.2849,0.1753,3,False,519.8180504902886,519.8180504902886,496.4275463434743
2023,2023-08-26,Hertha,Greuther Furth,Under 2.5,0.6992,2.1,0.4258,0.223,5,False,478.23260645106546,478.23260645106546,456.71334263599636
2023,2023-10-29,Wehen,Hansa Rostock,Under 2.5,0.6854,2.0,0.3708,0.1854,1,True,516.4912149671507,516.4912149671507,493.2504100468761
2023,2023-11-03,Fortuna Dusseldorf,Wehen,Under 2.5,0.5608,2.6,0.2862,0.1761,4,False,475.1719177697786,475.1719177697786,457.9583432080221
2023,2024-02-03,St Pauli,Greuther Furth,Under 2.5,0.6967,2.05,0.4078,0.2089,5,False,437.1581643481963,437.1581643481963,421.3216757513803
2023,2024-04-05,Hansa Rostock,Wehen,Under 2.5,0.7079,1.98,0.4099,0.2029,4,False,402.1855112003406,402.1855112003406,387.6159416912699
2023,2024-04-21,Hansa Rostock,Magdeburg,Under 2.5,0.6297,2.1,0.2931,0.1535,2,True,437.57783618597057,437.57783618597057,418.8587556314405
2023,2024-05-10,Paderborn,Hamburg,Under 2.5,0.4291,3.6,0.2095,0.1513,1,True,528.5940261126525,528.5940261126525,475.8968466795519
2023,2024-05-19,Hamburg,Nurnberg,Under 2.5,0.4657,3.6,0.2601,0.1879,5,False,486.3065040236403,486.3065040236403,444.95165422421405
2024,2024-08-23,Hannover,Hamburg,Under 2.5,0.6299,2.25,0.3338,0.1854,1,True,534.9371544260043,534.9371544260043,489.44681964663545
2024,2024-08-30,Fortuna Dusseldorf,Hannover,Under 2.5,0.7176,2.0,0.4352,0.2176,1,True,577.7321267800846,577.7321267800846,528.6025652183663
2024,2024-08-31,Hamburg,PreuÃen MÃ¼nster,Under 2.5,0.6664,2.7,0.4702,0.296,5,False,531.5135566376779,531.5135566376779,486.314360000897
2024,2024-09-14,Ulm,Nurnberg,Under 2.5,0.7081,2.03,0.4247,0.2155,3,False,488.9924721066636,488.9924721066636,447.40921120082527
2024,2024-12-21,PreuÃen MÃ¼nster,Ulm,Under 2.5,0.7362,1.75,0.3844,0.1647,0,True,518.3320204330635,518.3320204330635,474.2537638728748
2024,2025-01-26,Hannover,PreuÃen MÃ¼nster,Under 2.5,0.7926,1.98,0.581,0.2876,4,False,476.8654587984184,476.8654587984184,436.3134627630448
2024,2025-02-01,Braunschweig,FC Koln,Under 2.5,0.7946,2.08,0.6044,0.3138,3,False,438.71622209454495,438.71622209454495,401.4083857420012
2024,2025-02-09,FC Koln,Schalke 04,Under 2.5,0.6336,2.35,0.3621,0.208,1,True,486.0975740807558,486.0975740807558,444.76049140213735
2024,2025-03-09,Hannover,Braunschweig,Under 2.5,0.6742,2.05,0.3638,0.1863,2,True,526.9297703035393,526.9297703035393,482.1203726799169
2024,2025-03-15,Paderborn,Kaiserslautern,Under 2.5,0.6238,2.3,0.3344,0.189,8,False,484.77538867925614,484.77538867925614,443.55074286552355
2024,2025-03-16,Braunschweig,Hertha,Under 2.5,0.7828,2.05,0.576,0.295,6,False,445.99335758491566,445.99335758491566,408.06668343628166
2024,2025-03-29,Paderborn,FC Koln,Under 2.5,0.7456,1.93,0.4722,0.2275,3,False,410.3138889781224,410.3138889781224,375.42134876137914
2024,2025-03-30,PreuÃen MÃ¼nster,Braunschweig,Under 2.5,0.757,1.7,0.41,0.1688,2,True,433.29146676089726,433.29146676089726,396.4449442920164
2024,2025-04-12,Hannover,Elversberg,Under 2.5,0.7317,2.15,0.4985,0.2666,4,False,398.62814942002547,398.62814942002547,364.72934874865507
2024,2025-04-13,PreuÃen MÃ¼nster,Karlsruhe,Under 2.5,0.6591,2.0,0.3182,0.1591,2,True,430.5184013736275,430.5184013736275,393.7435684416106
2024,2025-04-20,Darmstadt,Hannover,Under 2.5,0.6756,2.08,0.3752,0.1948,4,False,396.0769292637373,396.0769292637373,362.2440829662817
2024,2025-04-20,FC Koln,PreuÃen MÃ¼nster,Under 2.5,0.814,2.15,0.6523,0.3489,4,False,364.39077492263834,364.39077492263834,333.2645563289792
2024,2025-04-20,Ulm,Hertha,Under 2.5,0.6947,1.98,0.3832,0.1897,5,False,335.23951292882725,335.23951292882725,306.60339182266085
2024,2025-04-26,PreuÃen MÃ¼nster,Darmstadt,Under 2.5,0.6666,2.1,0.3634,0.1904,2,True,364.74059006656404,364.74059006656404,333.584490303055
2024,2025-04-27,Hannover,FC Koln,Under 2.5,0.7336,2.1,0.4914,0.2574,1,True,396.8377619924217,396.8377619924217,362.9399254497239
2024,2025-05-02,Magdeburg,PreuÃen MÃ¼nster,Under 2.5,0.681,2.7,0.4934,0.3106,5,False,365.09074103302794,365.09074103302794,333.904731413746
2024,2025-05-03,Ulm,Hannover,Under 2.5,0.818,1.98,0.6322,0.3129,3,False,335.8834817503857,335.8834817503857,307.1923529006463
2024,2025-05-03,FC Koln,Regensburg,Under 2.5,0.6486,2.6,0.4289,0.264,2,True,378.8765674144351,378.8765674144351,346.512974071929
2024,2025-05-11,Hannover,Greuther Furth,Under 2.5,0.6235,2.2,0.3097,0.1689,2,True,415.2487178862209,415.2487178862209,378.7074944929519
2024,2025-05-11,Regensburg,Karlsruhe,Under 2.5,0.6105,2.25,0.2988,0.166,4,False,382.0288204553232,382.0288204553232,350.4180446543284
2025,2025-08-03,Greuther Furth,Dresden,Under 2.5,0.626,2.3,0.3382,0.1912,5,False,351.4665148188974,351.4665148188974,322.38460108198217
2025,2025-08-23,Hannover,Magdeburg,Under 2.5,0.646,2.15,0.3381,0.1808,4,False,323.3491936333856,323.3491936333856,296.5938329954236
2025,2025-08-29,Hertha,Elversberg,Under 2.5,0.6393,2.1,0.3113,0.1631,2,True,351.8039226731235,351.8039226731235,321.98448955357935
2025,2025-09-13,Hannover,Hertha,Under 2.5,0.6277,2.15,0.3039,0.1626,3,False,323.65960885927365,323.65960885927365,297.5217179597462
2025,2025-09-20,Hertha,Paderborn,Under 2.5,0.6858,2.15,0.4126,0.2207,2,True,353.4362928743268,353.4362928743268,324.89371601204283
2025,2025-09-28,Nurnberg,Hertha,Under 2.5,0.6615,2.15,0.3672,0.1964,3,False,325.16138944438063,325.16138944438063,298.9022187310794
2025,2025-10-24,Schalke 04,Darmstadt,Under 2.5,0.7362,2.0,0.4724,0.2362,1,True,351.1743005999311,351.1743005999311,322.8143962295658
2025,2025-11-01,Karlsruhe,Schalke 04,Under 2.5,0.6392,2.05,0.2956,0.1514,3,False,323.0803565519366,323.0803565519366,298.95841234820085
2025,2025-11-09,Holstein Kiel,Fortuna Dusseldorf,Under 2.5,0.6708,2.15,0.3846,0.2057,1,True,352.80374935471474,352.80374935471474,326.46258628423533
2025,2025-11-22,Fortuna Dusseldorf,Magdeburg,Under 2.5,0.6046,2.5,0.341,0.2046,3,False,324.5794494063376,324.5794494063376,300.3455793814965
2025,2025-11-28,Schalke 04,Paderborn,Under 2.5,0.8536,1.75,0.6584,0.2822,3,False,298.6130934538306,298.6130934538306,276.3179330309768
2025,2025-11-29,Holstein Kiel,Hertha,Under 2.5,0.6471,2.05,0.311,0.1593,1,True,323.69659330395234,323.69659330395234,298.87583828879315
2025,2025-12-05,Fortuna Dusseldorf,Schalke 04,Under 2.5,0.7005,1.9,0.3677,0.1742,2,True,347.0027480218369,347.0027480218369,320.39489864558624
2025,2025-12-07,Hertha,Magdeburg,Under 2.5,0.62,2.4,0.3485,0.2033,2,True,385.8670558002826,385.8670558002826,356.2791272938919
2025,2025-12-13,Magdeburg,Holstein Kiel,Under 2.5,0.7454,2.35,0.5568,0.3199,6,False,354.99769133626,354.99769133626,327.7767971103806
2025,2026-01-17,Hertha,Schalke 04,Under 2.5,0.7364,1.75,0.3849,0.165,0,True,376.2975528164356,376.2975528164356,347.44340493700344
2025,2026-01-31,Bochum,Schalke 04,Under 2.5,0.7519,1.8,0.4418,0.1964,2,True,400.38059619668746,400.38059619668746,369.67978285297164
2025,2026-02-13,Fortuna Dusseldorf,PreuÃen MÃ¼nster,Under 2.5,0.745,2.0,0.49,0.245,0,True,432.41104389242247,432.41104389242247,399.2541654812094
2025,2026-02-27,Fortuna Dusseldorf,Bochum,Under 2.5,0.7027,2.05,0.4196,0.2149,3,False,397.8181603810287,397.8181603810287,367.31383224271264
