Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-09-20,Frosinone,Venezia,Over 2.5,0.5655,2.0,0.1309,0.0655,2,False,920.0,934.55,967.275
2019,2019-09-24,Perugia,Frosinone,Over 2.5,0.5713,2.15,0.1985,0.1062,4,True,1004.64,1020.5286,1022.47617515625
2019,2019-09-24,Ascoli,Spezia,Over 2.5,0.614,2.05,0.2465,0.1262,3,True,1089.02976,1106.2530024,1088.636774164954
2019,2019-09-24,Crotone,Juve Stabia,Over 2.5,0.59,2.1,0.2172,0.1138,2,False,1001.9073791999999,1017.752762208,1029.523797327797
2019,2019-09-25,Trapani,Cremonese,Over 2.5,0.5584,2.1,0.1569,0.0822,0,False,921.7547888639999,937.9100580127824,989.1407263776141
2019,2019-09-30,Cremonese,Ascoli,Over 2.5,0.6973,2.05,0.4089,0.2095,1,False,848.0144057548799,862.8772533717598,910.0094682674049
2019,2019-10-05,Crotone,Virtus Entella,Over 2.5,0.6694,2.25,0.4049,0.2249,4,True,932.8158463303679,949.1649787089358,1001.0104150941454
2019,2019-10-06,Ascoli,Pescara,Over 2.5,0.6194,1.95,0.2188,0.1066,2,False,858.1905786239384,873.2317804122209,946.2551453884956
2019,2019-10-19,Juve Stabia,Pordenone,Over 2.5,0.5314,2.25,0.1566,0.087,6,True,944.0096364863323,958.699340920067,992.5625065659451
2019,2019-10-19,Virtus Entella,Trapani,Over 2.5,0.5718,2.1,0.1825,0.0956,2,False,868.4888655674257,882.0033936464616,947.2768422038739
2019,2019-10-20,Chievo,Ascoli,Over 2.5,0.6437,2.0,0.2874,0.1437,2,False,799.0097563220316,811.4431221547447,879.2150010915256
2019,2019-10-20,Pisa,Crotone,Over 2.5,0.615,2.25,0.307,0.1705,2,False,735.0889758162691,746.5276723823652,811.7352497577509
2019,2019-10-25,Ascoli,Virtus Entella,Over 2.5,0.5714,2.05,0.1632,0.0836,3,True,796.8364497848357,809.2359968624838,846.509987857373
2019,2019-10-27,Cremonese,Frosinone,Over 2.5,0.5749,2.25,0.2348,0.1305,2,False,733.0895338020489,744.4971171134852,796.8198515701451
2019,2019-10-30,Frosinone,Trapani,Over 2.5,0.6186,2.07,0.2621,0.1355,3,True,795.8419978955043,808.2260703383995,852.6862857984682
2019,2019-11-02,Crotone,Perugia,Over 2.5,0.5835,2.05,0.1868,0.0957,5,True,862.6927257187266,876.1170602468251,894.4977578225961
2019,2019-11-03,Pordenone,Trapani,Over 2.5,0.6561,2.07,0.3348,0.173,3,True,936.5392230402496,951.1126806039533,971.0667658922104
2019,2019-11-03,Benevento,Empoli,Over 2.5,0.5917,2.0,0.1835,0.0917,2,False,861.6160851970296,875.0236661556371,926.5190780069051
2019,2019-11-23,Livorno,Trapani,Over 2.5,0.5754,2.1,0.1895,0.0992,3,True,937.4383006943682,952.0257487773332,974.80230345954
2019,2019-11-23,Pordenone,Perugia,Over 2.5,0.5394,2.15,0.1389,0.0743,3,True,1023.6826243582501,1028.0616652678068,1013.7298149453173
2019,2019-11-30,Cremonese,Livorno,Over 2.5,0.5567,2.25,0.202,0.1122,0,False,941.7880144095901,945.8167320463823,962.5364592905788
2019,2019-12-15,Cremonese,Perugia,Over 2.5,0.6179,2.3,0.324,0.1831,3,True,1039.7339679081874,1044.181672179206,1062.6402510567991
2019,2019-12-15,Salernitana,Crotone,Over 2.5,0.5639,2.0,0.1278,0.0639,5,True,1122.9126853408425,1110.9048810314573,1096.5916070780638
2019,2019-12-16,Trapani,Pisa,Over 2.5,0.5477,2.15,0.1544,0.0826,4,True,1226.2206523922,1209.53101636943,1145.2693085162591
2019,2019-12-21,Empoli,Salernitana,Over 2.5,0.5775,2.0,0.1551,0.0775,2,False,1128.123000200824,1115.7318860499809,1100.8614910785411
2019,2019-12-21,Perugia,Virtus Entella,Over 2.5,0.5507,2.07,0.1307,0.0676,2,False,1037.873160184758,1042.8188072966145,1064.8908418575497
2019,2019-12-26,Cosenza,Empoli,Over 2.5,0.5381,2.1,0.1182,0.0619,1,False,954.8433073699774,981.1882157853846,1033.423317480659
2019,2019-12-26,Cremonese,Juve Stabia,Over 2.5,0.6145,2.35,0.329,0.189,2,False,878.4558427803793,902.6931585225539,950.7494520822063
2019,2019-12-26,Trapani,Perugia,Over 2.5,0.6609,2.07,0.344,0.1778,4,True,953.6516629223797,979.9636928920845,1032.133605180443
2019,2019-12-29,Pordenone,Cremonese,Over 2.5,0.5672,2.15,0.1908,0.1021,1,False,877.3595298885893,901.5665974607177,982.9008322133359
2019,2020-01-18,Trapani,Ascoli,Over 2.5,0.5917,1.95,0.162,0.0789,4,True,944.0388541601221,970.0856588677323,1020.717941732744
2019,2020-01-25,Virtus Entella,Cremonese,Over 2.5,0.5754,2.15,0.2063,0.1103,2,False,868.5157458273123,892.4788061583137,968.0744138878777
2019,2020-01-31,Cremonese,Pisa,Over 2.5,0.5536,2.25,0.1964,0.1091,7,True,955.3673204100436,981.726686774145,1027.4899810402462
2019,2020-02-08,Crotone,Cremonese,Over 2.5,0.5612,2.05,0.1432,0.0734,1,False,878.9379347772401,911.4350560011162,990.7058397190054
2019,2020-02-16,Cremonese,Trapani,Over 2.5,0.6029,2.35,0.3088,0.1774,5,True,973.863231733182,1009.8700420492368,1093.9572023345202
2019,2020-02-29,Juve Stabia,Trapani,Over 2.5,0.5468,2.1,0.1347,0.0706,4,True,1059.563196125702,1084.6862641144544,1134.4801120019965
2019,2020-03-03,Cremonese,Empoli,Over 2.5,0.5672,2.07,0.1628,0.0841,5,True,1150.2618057140621,1177.5354083226516,1183.8855863995714
2019,2020-06-17,Ascoli,Cremonese,Over 2.5,0.6278,2.1,0.2894,0.1516,4,True,1251.4848446168996,1281.158524255045,1278.1051207931812
2019,2020-06-21,Cremonese,Benevento,Over 2.5,0.5838,2.0,0.1676,0.0838,1,False,1151.3660570475477,1178.6658423146414,1224.5525162319468
2019,2020-06-26,Cremonese,Cosenza,Over 2.5,0.5505,2.2,0.1759,0.0959,2,False,1059.2567724837438,1084.3725749294701,1170.702819330647
2019,2020-07-03,Cosenza,Ascoli,Over 2.5,0.5686,2.1,0.1763,0.0924,1,False,974.5162306850443,997.6227689351125,1119.1040925686486
2019,2020-07-13,Cremonese,Chievo,Over 2.5,0.5557,2.15,0.1694,0.0906,1,False,896.5549322302408,917.8129474203035,1071.7100342483664
2019,2020-07-27,Juve Stabia,Cremonese,Over 2.5,0.5482,2.15,0.1552,0.083,3,True,979.0379859954229,999.7185748480914,1119.5297359765284
2020,2020-09-26,Cosenza,Virtus Entella,Over 2.5,0.556,2.2,0.1861,0.1015,0,False,900.7149471157891,919.7410888602441,1067.4436150102204
2020,2020-09-27,Cremonese,Cittadella,Over 2.5,0.5365,2.15,0.1335,0.0714,2,False,828.657751346526,858.3483711788227,1031.8176843592541
2020,2020-10-03,Vicenza,Pordenone,Over 2.5,0.6222,2.15,0.2937,0.1571,2,False,762.3651312388039,789.6805014845169,956.0564708851759
2020,2020-10-04,Pisa,Cremonese,Over 2.5,0.4936,2.35,0.1185,0.068,2,False,701.3759207396996,742.8919317715593,927.7332979352026
2020,2020-10-20,Empoli,Spal,Over 2.5,0.6988,2.15,0.4369,0.2337,3,True,765.902505447752,811.2379894945427,1013.0847613452412
2020,2020-10-20,Ascoli,Reggiana,Over 2.5,0.5878,2.07,0.2025,0.1047,3,True,831.4637599140796,880.6799613952755,1067.9622965113613
2020,2020-10-24,Spal,Vicenza,Over 2.5,0.5447,2.25,0.1805,0.1003,5,True,914.6101359054875,968.747957534803,1128.2020447989553
2020,2020-10-25,Cosenza,Lecce,Over 2.5,0.5842,2.1,0.2063,0.1081,2,False,841.4413250330485,891.2481209320188,1070.0150243384492
2020,2020-11-01,Reggina,Spal,Over 2.5,0.6483,2.1,0.3286,0.1721,1,False,774.1260190304047,819.9482712574572,984.4138223913733
2020,2020-11-06,Spal,Salernitana,Over 2.5,0.5391,2.25,0.1704,0.0947,2,False,712.1959375079723,754.3524095568606,942.4777935575008
2020,2020-11-07,Cremonese,Vicenza,Over 2.5,0.6145,2.3,0.318,0.1797,1,False,655.2202625073345,694.0042167923118,867.5508089696796
2020,2020-11-08,Virtus Entella,Lecce,Over 2.5,0.6267,2.1,0.2874,0.1505,6,True,712.8796456079799,755.0765878700353,936.1176871565982
2020,2020-11-21,Lecce,Reggiana,Over 2.5,0.8054,1.85,0.5765,0.2649,8,True,761.3554615093226,806.4217958451977,999.7736898832469
2020,2020-11-27,Chievo,Lecce,Over 2.5,0.7107,1.85,0.3704,0.1702,3,True,813.1276328919565,861.2584779626711,1067.7583007953076
2020,2020-11-29,Reggiana,Cremonese,Over 2.5,0.7568,2.2,0.554,0.3022,2,False,748.0774222606,792.3577997256574,982.337636731683
2020,2020-11-29,Cosenza,Salernitana,Over 2.5,0.5423,2.1,0.1263,0.0661,1,False,688.231228479752,742.3204046729821,951.3203258518802
2020,2020-12-05,Cremonese,Virtus Entella,Over 2.5,0.5411,2.25,0.174,0.0966,3,True,757.0543513277272,816.5524451402804,1003.0483685700761
2020,2020-12-05,Lecce,Venezia,Over 2.5,0.7146,1.8,0.358,0.1591,4,True,805.5058298127018,868.8118016292583,1067.243464158561
2020,2020-12-06,Reggiana,Monza,Over 2.5,0.6253,1.95,0.2308,0.1125,3,True,866.7242728784671,934.8414985530819,1125.7444146464125
2020,2020-12-08,Cremonese,Brescia,Over 2.5,0.5643,2.07,0.157,0.0812,4,True,940.9158706368639,1013.363510224048,1173.0228657005252
2020,2020-12-12,Cosenza,Reggiana,Over 2.5,0.6933,1.85,0.3324,0.1527,1,False,865.6426009859148,932.2944294061242,1079.1810364444832
2020,2020-12-12,Cremonese,Ascoli,Over 2.5,0.5971,2.15,0.2467,0.132,6,True,945.2817202766189,1018.0655169114876,1155.7233004306038
2020,2020-12-15,Reggiana,Frosinone,Over 2.5,0.5873,2.05,0.1942,0.0995,3,True,1024.6853847798548,1103.5830203320527,1214.639184978305
2020,2020-12-15,Ascoli,Cosenza,Over 2.5,0.5999,2.05,0.2189,0.1121,3,True,1110.7589571013625,1196.2839940399451,1284.4338708461396
2020,2020-12-19,Vicenza,Ascoli,Over 2.5,0.6,1.95,0.179,0.0872,3,True,1195.1766378410662,1287.2015775869809,1339.0383657804862
2020,2020-12-19,Cremonese,Cosenza,Over 2.5,0.6064,1.95,0.1921,0.0936,1,False,1099.5625068137808,1184.2254513800224,1274.7310482638784
2020,2020-12-19,Brescia,Reggiana,Over 2.5,0.7239,1.72,0.3404,0.1425,4,True,1162.8973072062547,1252.4368373795116,1348.1555566438778
2020,2021-01-24,Cremonese,Spal,Over 2.5,0.5248,2.25,0.1447,0.0804,2,False,1069.8655226297544,1161.823032195104,1299.3860293822856
2020,2021-02-26,Reggiana,Salernitana,Over 2.5,0.5105,2.25,0.1188,0.066,0,False,984.276280819374,1092.8107440827148,1260.7942643096317
