Season,Date,HomeTeam,AwayTeam,Bet_On,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Actual_Goals,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-08-09,Guingamp,Orleans,Under 2.5,0.9325,1.6,0.82,0.3075,1,True,1048.0,1048.0,1048.0
2019,2019-08-09,Sochaux,Auxerre,Under 2.5,0.8932,1.57,0.706,0.2563,1,True,1095.7888,1095.7888,1095.7888
2019,2019-08-09,Niort,Chateauroux,Under 2.5,0.9345,1.53,0.8108,0.2809,3,False,1008.1256960000001,1008.1256960000001,1008.1256960000001
2019,2019-08-16,Caen,Chambly,Under 2.5,0.9652,1.4,0.8781,0.2509,0,True,1040.385718272,1040.385718272,1040.385718272
2019,2019-08-16,Orleans,Clermont,Under 2.5,0.8096,1.57,0.4755,0.1726,1,True,1087.8273070252033,1087.8273070252033,1087.8273070252033
2019,2019-08-23,Sochaux,Nancy,Under 2.5,0.9182,1.44,0.7322,0.2237,3,False,1000.801122463187,1000.801122463187,1000.801122463187
2019,2019-08-23,Rodez,Orleans,Under 2.5,0.9344,1.53,0.8105,0.2808,6,False,920.737032666132,920.737032666132,920.737032666132
2019,2019-08-23,Chambly,Chateauroux,Under 2.5,0.915,1.53,0.7546,0.2614,0,True,959.776282851176,959.776282851176,959.776282851176
2019,2019-09-02,Paris FC,Chambly,Under 2.5,0.9687,1.4,0.8905,0.2544,3,False,882.9941802230819,882.9941802230819,882.9941802230819
2019,2019-09-13,Chambly,Auxerre,Under 2.5,0.8793,1.5,0.6379,0.2126,5,False,812.3546458052354,812.3546458052354,812.3546458052354
2019,2019-09-13,Sochaux,Valenciennes,Under 2.5,0.8797,1.44,0.6062,0.1852,0,True,840.9495293375796,840.9495293375796,840.9495293375796
2019,2019-09-20,Valenciennes,Niort,Under 2.5,0.8813,1.75,0.723,0.3099,2,True,891.4065010978344,891.4065010978344,891.4065010978344
2019,2019-10-04,Caen,Chateauroux,Under 2.5,0.9211,1.5,0.7632,0.2544,2,True,927.0627611417477,927.0627611417477,927.0627611417477
2019,2019-10-18,Caen,Valenciennes,Under 2.5,0.8259,1.53,0.4974,0.1723,0,True,966.3702222141578,966.3702222141578,966.3702222141578
2019,2019-10-18,Chateauroux,Paris FC,Under 2.5,0.9274,1.4,0.746,0.2131,1,True,997.2940693250109,997.2940693250109,997.2940693250109
2019,2019-10-25,Orleans,Chateauroux,Under 2.5,0.8614,1.6,0.6304,0.2364,2,True,1045.1641846526115,1045.1641846526115,1045.1641846526115
2019,2019-11-01,Troyes,Valenciennes,Under 2.5,0.8083,1.72,0.5421,0.2269,1,True,1105.365641688602,1105.365641688602,1105.365641688602
2019,2019-11-08,Valenciennes,Chateauroux,Under 2.5,0.9703,1.53,0.9143,0.3167,1,True,1152.2331448961986,1152.2331448961986,1152.2331448961986
2019,2019-11-08,Lorient,Niort,Under 2.5,0.7375,1.8,0.4093,0.1819,5,False,1060.0544933045028,1060.0544933045028,1060.0544933045028
2019,2019-11-22,Orleans,Valenciennes,Under 2.5,0.8501,1.8,0.6627,0.2945,1,True,1127.897980875991,1127.897980875991,1127.897980875991
2019,2019-11-22,Chateauroux,Lorient,Under 2.5,0.8354,1.6,0.561,0.2104,4,False,1037.6661424059116,1037.6661424059116,1037.6661424059116
2019,2019-11-29,Lorient,Grenoble,Under 2.5,0.8335,1.66,0.5811,0.2311,3,False,954.6528510134386,954.6528510134386,954.6528510134386
2019,2019-11-29,Valenciennes,Lens,Under 2.5,0.819,1.6,0.5172,0.194,2,True,1000.4761878620837,1000.4761878620837,1000.4761878620837
2019,2019-12-03,Auxerre,Valenciennes,Under 2.5,0.8106,1.6,0.4949,0.1856,2,True,1048.4990448794638,1048.4990448794638,1048.4990448794638
2019,2019-12-13,Valenciennes,Paris FC,Under 2.5,0.8341,1.5,0.5022,0.1674,1,True,1090.4390066746423,1090.4390066746423,1090.4390066746423
2019,2019-12-20,Valenciennes,Lorient,Under 2.5,0.7811,1.66,0.4494,0.1787,3,False,1003.2038861406709,1003.2038861406709,1003.2038861406709
2019,2019-12-21,Troyes,Ajaccio,Under 2.5,0.8663,1.44,0.5625,0.1719,3,False,922.9475752494172,922.9475752494172,922.9475752494172
2019,2020-01-10,Nancy,Valenciennes,Under 2.5,0.9422,1.57,0.8408,0.3053,1,True,965.0339846807907,965.0339846807907,965.0339846807907
2019,2020-01-10,Ajaccio,Grenoble,Under 2.5,0.8704,1.5,0.6112,0.2037,4,False,887.8312659063274,887.8312659063274,887.8312659063274
2019,2020-01-24,Valenciennes,Le Mans,Under 2.5,0.7742,1.75,0.4731,0.2028,1,True,941.101141860707,941.101141860707,941.101141860707
2019,2020-01-31,Le Mans,Nancy,Under 2.5,0.744,1.7,0.3784,0.1558,2,True,993.8028058049066,993.8028058049066,993.8028058049066
2019,2020-01-31,Rodez,Valenciennes,Under 2.5,0.7839,1.61,0.4297,0.1628,2,True,1042.3003827281862,1042.3003827281862,1042.3003827281862
2019,2020-02-07,Clermont,Valenciennes,Under 2.5,0.8658,1.61,0.6459,0.2447,4,False,958.9163521099313,958.9163521099313,958.9163521099313
2020,2020-08-29,Grenoble,Toulouse,Under 2.5,0.932,1.6,0.8187,0.307,8,False,882.2030439411368,882.2030439411368,882.2030439411368
2020,2020-08-29,Le Havre,Amiens,Under 2.5,0.9666,1.61,0.9119,0.3455,1,True,925.2545524854643,925.2545524854643,925.2545524854643
2020,2020-09-12,Amiens,Paris FC,Under 2.5,0.8426,1.57,0.5665,0.2057,3,False,851.2341882866272,851.2341882866272,851.2341882866272
2020,2020-09-26,Amiens,Pau FC,Under 2.5,0.8879,1.6,0.701,0.2629,0,True,892.0934293243853,892.0934293243853,892.0934293243853
2020,2020-09-26,Rodez,Dunkerque,Under 2.5,0.8238,1.5,0.4714,0.1571,3,False,820.7259549784344,820.7259549784344,820.7259549784344
2020,2020-10-03,Caen,Amiens,Under 2.5,0.9112,1.5,0.7337,0.2446,1,True,853.5549931775718,853.5549931775718,853.5549931775718
2020,2020-10-03,Pau FC,Nancy,Under 2.5,0.8486,1.5,0.5457,0.1819,2,True,887.6971929046746,887.6971929046746,887.6971929046746
2020,2020-10-17,Amiens,Grenoble,Under 2.5,0.82,1.5,0.4601,0.1534,1,True,923.2050806208615,923.2050806208615,923.2050806208615
2020,2020-10-24,Troyes,Valenciennes,Under 2.5,0.8239,1.61,0.5352,0.2028,2,True,968.2574885551595,968.2574885551595,968.2574885551595
2020,2020-10-26,Sochaux,Amiens,Under 2.5,0.8776,1.4,0.5716,0.1633,2,True,999.2417281889246,999.2417281889246,999.2417281889246
2020,2020-10-31,Valenciennes,Clermont,Under 2.5,0.8353,1.61,0.5653,0.2142,4,False,919.3023899338107,919.3023899338107,919.3023899338107
2020,2020-11-02,Amiens,Toulouse,Under 2.5,0.8399,1.5,0.5196,0.1732,1,True,956.0744855311631,956.0744855311631,956.0744855311631
2020,2020-11-21,Amiens,Clermont,Under 2.5,0.8762,1.47,0.6128,0.1959,2,True,992.0228861871348,992.0228861871348,992.0228861871348
2020,2020-12-12,Grenoble,Dunkerque,Under 2.5,0.826,1.5,0.4779,0.1593,4,False,912.661055292164,912.661055292164,912.661055292164
2020,2021-03-02,Le Havre,Grenoble,Under 2.5,0.8269,1.5,0.4806,0.1602,2,True,949.1674975038505,949.1674975038505,949.1674975038505
2020,2021-04-05,Auxerre,Le Havre,Under 2.5,0.8111,1.61,0.5013,0.1899,2,True,995.4868713820384,995.4868713820384,995.4868713820384
2020,2021-05-01,Paris FC,Toulouse,Under 2.5,0.7585,1.83,0.4676,0.2121,4,False,915.8479216714753,915.8479216714753,915.8479216714753
2020,2021-05-08,Clermont,Sochaux,Under 2.5,0.7409,2.0,0.4818,0.2409,4,False,842.5800879377573,842.5800879377573,842.5800879377573
2021,2021-07-31,Niort,Caen,Under 2.5,0.7351,1.72,0.3671,0.1537,1,True,891.1127010029721,891.1127010029721,891.1127010029721
2021,2021-08-28,Guingamp,Ajaccio,Under 2.5,0.8222,1.57,0.5103,0.1853,2,True,931.7474401687076,931.7474401687076,931.7474401687076
2021,2021-09-18,Niort,Guingamp,Under 2.5,0.8097,1.57,0.4759,0.1728,2,True,974.2351234404007,974.2351234404007,974.2351234404007
2021,2021-10-02,Sochaux,Niort,Under 2.5,0.7808,1.61,0.4214,0.1597,1,True,1021.7777974642922,1021.7777974642922,1021.7777974642922
2021,2021-10-23,Sochaux,Quevilly Rouen,Under 2.5,0.7801,1.61,0.4197,0.159,2,True,1071.6405539805496,1071.6405539805496,1071.6405539805496
2021,2021-10-30,Pau FC,Ajaccio,Under 2.5,0.8356,1.57,0.5472,0.1987,1,True,1120.5073632420626,1120.5073632420626,1120.5073632420626
2021,2021-11-20,Le Havre,Amiens,Under 2.5,0.877,1.53,0.6448,0.2234,2,True,1168.016875443526,1168.016875443526,1168.016875443526
2021,2021-11-20,Dunkerque,Ajaccio,Under 2.5,0.8507,1.5,0.5522,0.1841,1,True,1214.7375504612671,1214.7375504612671,1214.7375504612671
